E,F,G,H
119,51,198,22.0
150,32,5035,1.7924528301886793
109,45,270,0.13333333333333333
72,-14,1848,1.0476190476190477
130,-62,2135,1.7428571428571429
132,-16,2301,1.5128205128205128
61,-41,3560,0.449438202247191
26,-22,6930,0.7070707070707071
178,4,540,6.666666666666667
159,15,3072,1.3333333333333333
91,-25,1295,0.9459459459459459
86,4,1610,0.7608695652173914
183,7,1763,0.9534883720930233
69,-39,2117,2.5172413793103448
130,40,150,0.6666666666666666
107,69,5880,0.6122448979591837
57,-53,3016,0.896551724137931
186,4,1320,5.866666666666666
54,2,2100,2.3333333333333335
43,-39,4860,1.35
118,2,42,0.21428571428571427
17,-11,7520,0.851063829787234
81,61,6745,0.7473684210526316
122,38,784,0.32653061224489793
57,5,1104,0.13043478260869565
45,-25,624,1.0833333333333333
46,-10,1380,0.16304347826086957
123,59,280,4.375
135,-37,2240,0.35
135,-5,2115,1.0444444444444445
98,-68,124,31.0
60,22,1725,0.36231884057971014
110,-12,830,8.3
61,59,424,6.625
101,-55,3042,0.5
146,20,3783,2.4871794871794872
52,32,3555,1.7555555555555555
45,-5,990,3.0555555555555554
166,12,3036,0.358695652173913
156,36,4600,0.5434782608695652
51,15,1230,1.3666666666666667
76,28,5278,0.6373626373626373
88,-50,4814,0.6987951807228916
119,-31,4347,0.9130434782608695
133,-65,3010,0.6142857142857143
192,0,3192,0.9824561403508771
76,0,5767,0.9240506329113924
123,-37,5621,1.0547945205479452
131,-13,1008,0.7777777777777778
126,58,1012,2.090909090909091
57,-55,546,2.7857142857142856
71,-65,3239,1.9268292682926829
97,-15,1280,0.2
98,42,4982,0.5638297872340425
83,-9,1170,0.14444444444444443
119,19,1806,1.0238095238095237
67,61,1316,1.6785714285714286
61,51,1804,1.0731707317073171
120,-2,3034,0.5540540540540541
158,-2,1200,1.3333333333333333
123,-65,154,0.3181818181818182
49,-19,4386,1.6862745098039216
58,-22,260,0.09615384615384616
142,2,5720,1.353846153846154
77,41,6264,0.8275862068965517
96,-70,621,0.13043478260869565
121,3,640,0.15625
110,32,5310,1.5254237288135593
78,-44,55,2.2
102,-56,475,0.05263157894736842
176,-22,108,0.08333333333333333
142,18,1464,2.5416666666666665
144,-24,2730,0.44871794871794873
135,-5,3384,1.5319148936170213
55,-35,3721,1.0
92,26,414,0.1956521739130435
55,25,2700,0.75
76,-52,1215,1.6666666666666667
133,-21,5850,0.7222222222222222
57,49,6097,1.3582089552238805
41,-21,558,0.14516129032258066
59,-33,143,1.1818181818181819
16,6,2366,3.5
105,65,57,57.0
71,25,264,0.06060606060606061
133,-31,2158,0.3132530120481928
78,2,6375,1.1333333333333333
150,-40,494,0.7307692307692307
18,-12,2550,2.2058823529411766
121,31,403,0.41935483870967744
137,35,720,8.88888888888889
101,-21,1022,5.214285714285714
46,6,975,0.17333333333333334
166,-30,770,0.6285714285714286
88,-38,2485,2.0285714285714285
111,-77,2520,1.9444444444444444
137,15,3393,0.4482758620689655
68,-42,1728,0.3333333333333333
78,48,380,0.95
83,33,3053,0.6056338028169014
127,13,837,10.333333333333334
153,43,112,0.5714285714285714
62,10,6624,0.71875
109,13,992,0.25806451612903225
125,-55,5214,0.8354430379746836
25,-21,988,0.6842105263157895
83,27,114,3.1666666666666665
65,-35,6468,0.9166666666666666
64,50,572,1.1818181818181819
49,-13,168,18.666666666666668
180,12,2394,0.6031746031746031
47,1,153,0.5294117647058824
89,-11,783,0.10344827586206896
45,27,319,0.3793103448275862
163,5,588,0.08333333333333333
81,7,1330,0.2714285714285714
69,-15,1424,5.5625
101,45,52,0.07692307692307693
90,-2,3654,0.9206349206349206
64,-30,3600,0.5625
86,58,217,0.22580645161290322
132,18,936,5.538461538461538
100,76,336,5.25
162,8,285,1.2666666666666666
187,-7,1058,2.0
76,-14,495,6.111111111111111
131,-59,3213,0.8095238095238095
118,46,1287,0.13131313131313133
93,43,2352,3.0
113,-61,657,0.1232876712328767
109,27,3792,0.6075949367088608
99,-65,1386,7.071428571428571
185,-1,768,3.0
62,-52,30,0.03333333333333333
142,56,5820,1.6166666666666667
90,-32,275,2.272727272727273
139,-53,792,2.4444444444444446
139,-5,290,11.6
108,-36,5544,0.7159090909090909
42,-32,2254,4.260869565217392
112,-82,1463,4.052631578947368
101,-45,9215,0.979381443298969
95,-65,6014,1.564516129032258
124,44,3840,2.4
93,-39,318,0.11320754716981132
107,-71,5369,0.6483516483516484
52,-8,1984,0.484375
58,16,936,0.15384615384615385
138,52,900,0.1111111111111111
83,-77,7200,0.8888888888888888
32,16,5964,0.8452380952380952
170,-14,59,59.0
55,7,2604,0.36904761904761907
180,-14,7110,1.139240506329114
97,7,475,0.76
79,-73,4731,1.456140350877193
85,-9,3825,0.5294117647058824
117,71,1380,0.6521739130434783
123,53,320,1.25
97,21,666,8.222222222222221
40,28,200,12.5
156,-40,2231,0.23711340206185566
64,-48,495,4.090909090909091
79,-1,672,0.09523809523809523
105,-13,6440,1.3142857142857143
83,41,6970,1.0365853658536586
98,-86,1180,0.3389830508474576
87,-25,936,0.6153846153846154
134,-64,2920,0.547945205479452
113,79,5880,0.8333333333333334
92,-36,407,3.3636363636363638
179,9,2541,2.3333333333333335
77,21,3168,1.6363636363636365
83,-79,3655,1.9767441860465116
114,12,4770,0.5888888888888889
133,25,4085,2.2093023255813953
105,-19,5766,0.6666666666666666
162,14,2090,1.4473684210526316
130,-52,4779,0.7283950617283951
23,1,5820,0.6185567010309279
130,-38,134,33.5
75,1,2244,0.5151515151515151
131,-31,1190,4.117647058823529
143,23,6864,0.8863636363636364
127,67,2275,1.8571428571428572
90,86,4464,0.5161290322580645
92,36,1476,4.555555555555555
94,-40,1470,1.2
87,55,7104,0.7708333333333334
175,-13,3128,0.6764705882352942
143,-43,2100,0.37333333333333335
122,-76,1066,0.6341463414634146
87,17,3045,2.4857142857142858
122,-14,3468,0.75
58,34,7462,0.9010989010989011
127,-47,2580,0.3488372093023256
82,-4,6975,1.24
111,21,680,1.7
147,-51,8415,0.8585858585858586
62,38,420,11.666666666666666
135,-63,544,1.8823529411764706
85,55,1131,0.14942528735632185
81,11,750,0.8333333333333334
87,43,3422,1.0172413793103448
118,-16,4756,1.4137931034482758
127,-39,1008,0.5714285714285714
52,42,3525,0.6266666666666667
113,-13,3666,0.4148936170212766
118,50,720,1.25
95,-29,2772,1.5714285714285714
96,-94,264,0.4583333333333333
88,-40,2646,1.5
166,-20,3680,2.3
112,12,420,8.571428571428571
126,-60,1200,1.92
74,-40,116,0.034482758620689655
101,1,5664,0.6145833333333334
45,39,3822,0.3979591836734694
71,57,4248,0.8194444444444444
110,-88,6528,1.411764705882353
75,9,616,0.07954545454545454
55,5,62,15.5
93,15,7656,0.9886363636363636
123,15,1170,0.5777777777777777
54,-20,7560,1.0714285714285714
111,85,3795,0.7971014492753623
132,18,5335,0.5670103092783505
169,5,14,14.0
68,66,7128,1.0864197530864197
107,65,2375,3.8
130,64,236,0.06779661016949153
131,11,1872,0.3611111111111111
127,65,2048,0.5
124,46,544,0.11764705882352941
118,4,3752,0.835820895522388
87,29,3337,1.5106382978723405
154,0,312,8.666666666666666
100,24,4472,1.6538461538461537
150,0,780,1.95
131,35,6075,1.08
111,61,1209,0.7948717948717948
109,41,576,0.0625
133,35,7656,1.0114942528735633
72,50,8448,1.0909090909090908
95,69,3705,1.1403508771929824
85,35,4186,1.9782608695652173
68,-66,4620,0.7792207792207793
128,56,1922,0.5
27,-21,1890,0.47619047619047616
91,63,1054,1.096774193548387
106,36,7600,1.1875
176,-10,138,3.8333333333333335
49,-1,1092,0.1794871794871795
130,34,1035,4.6
158,-32,1239,0.3559322033898305
123,-1,1650,3.409090909090909
53,9,1452,0.3333333333333333
26,22,3201,2.9393939393939394
72,66,3264,2.823529411764706
61,-49,920,2.3
56,26,1386,2.8636363636363638
111,79,4704,1.9591836734693877
65,-21,130,32.5
168,-18,1520,4.2105263157894735
160,32,455,0.1076923076923077
102,-14,2145,1.4102564102564104
30,24,3040,2.1052631578947367
171,-1,4018,2.3902439024390243
72,20,3195,1.5777777777777777
51,-39,1134,1.5555555555555556
127,-65,3854,0.573170731707317
140,54,6440,0.7608695652173914
97,77,4092,0.4731182795698925
120,30,2091,1.2439024390243902
135,15,5208,1.3548387096774193
116,34,384,0.375
104,64,2070,2.3
130,-32,5488,0.5714285714285714
76,32,406,8.285714285714286
171,19,7310,0.9883720930232558
58,10,3906,0.45161290322580644
81,-13,1691,0.21348314606741572
138,58,52,0.019230769230769232
191,-3,6840,0.8444444444444444
128,26,1539,2.111111111111111
76,12,117,0.6923076923076923
101,-89,98,0.5
113,-35,2610,0.32222222222222224
102,54,1175,1.88
128,-36,377,2.230769230769231
149,5,782,0.6764705882352942
110,-42,7728,0.9130434782608695
83,-35,1577,0.2289156626506024
117,-51,1232,0.1590909090909091
131,65,588,4.083333333333333
143,25,60,0.15
98,10,588,12.0
97,-87,832,3.25
113,-61,4653,2.106382978723404
128,-56,1320,0.17045454545454544
37,-35,4186,1.9782608695652173
149,-29,4278,0.4946236559139785
102,32,4300,1.72
113,31,5760,0.625
130,-50,4452,0.6309523809523809
119,-33,4400,0.5681818181818182
78,2,5200,0.8125
130,60,2992,1.5454545454545454
147,21,544,0.47058823529411764
112,-56,486,6.0
112,-34,1464,2.5416666666666665
110,-88,5346,1.2272727272727273
88,-44,781,0.15492957746478872
101,67,2016,1.1428571428571428
75,43,1428,1.2352941176470589
93,-63,244,0.06557377049180328
183,-9,1185,5.266666666666667
94,-68,207,0.043478260869565216
72,-60,462,0.2619047619047619
38,-24,2805,0.38823529411764707
90,22,5265,0.8024691358024691
69,-47,3108,1.7619047619047619
135,-13,5460,0.7738095238095238
89,-55,4067,1.6938775510204083
57,19,1872,3.25
47,43,3344,1.7272727272727273
55,51,3713,1.6808510638297873
87,45,969,0.37254901960784315
37,-21,434,0.11290322580645161
90,28,1080,7.5
94,-2,1001,8.272727272727273
84,-66,5415,1.6666666666666667
64,-14,2112,3.6666666666666665
41,-15,3441,0.3978494623655914
113,47,1975,3.16
158,-26,572,0.29545454545454547
108,-86,3128,0.6764705882352942
165,-25,1760,0.22727272727272727
47,-27,244,0.06557377049180328
72,-50,2208,0.9583333333333334
83,-35,2520,2.057142857142857
117,65,438,12.166666666666666
97,27,952,4.857142857142857
146,22,672,2.625
89,-17,738,9.11111111111111
127,41,1700,1.4705882352941178
123,-43,799,2.764705882352941
172,26,108,0.08333333333333333
60,0,4752,1.6296296296296295
165,-25,3060,2.361111111111111
99,13,4320,0.8333333333333334
48,-42,840,0.525
116,28,4473,1.126984126984127
68,44,976,0.26229508196721313
91,3,5822,1.1549295774647887
49,3,6975,1.24
96,70,1976,0.34210526315789475
88,-42,1170,5.2
101,41,12,0.75
117,-25,2760,1.725
27,1,316,19.75
100,-32,1035,0.21739130434782608
101,29,3618,1.2407407407407407
89,41,195,0.1282051282051282
25,-17,4788,0.8289473684210527
103,-55,1950,3.12
138,56,3783,0.4020618556701031
86,-70,6248,1.2394366197183098
45,-11,3952,1.4615384615384615
93,1,370,14.8
138,-14,3290,1.4893617021276595
120,-36,2576,0.8214285714285714
37,27,3822,2.5128205128205128
124,22,2548,1.0612244897959184
178,-18,5964,1.1830985915492958
111,-79,1386,0.1414141414141414
24,6,1003,3.4705882352941178
116,66,2013,0.5409836065573771
149,17,624,2.4375
107,21,3564,2.75
151,21,3320,0.4819277108433735
51,-45,5609,0.8987341772151899
113,-9,5106,0.9324324324324325
86,60,4876,0.5760869565217391
116,66,344,21.5
51,-37,1840,0.2875
141,-47,2970,0.6818181818181818
60,0,7030,0.7789473684210526
139,57,7626,0.8817204301075269
164,22,395,0.06329113924050633
132,18,1290,5.733333333333333
128,44,504,14.0
102,-46,56,56.0
154,32,162,4.5
172,24,800,0.5
114,66,462,0.2619047619047619
94,-24,488,7.625
92,-46,3731,2.2195121951219514
55,-23,100,0.16
130,-6,2916,0.4444444444444444
28,22,902,0.13414634146341464
95,41,1300,0.52
131,5,133,2.7142857142857144
113,47,265,10.6
98,0,4800,0.8533333333333334
81,-41,6351,0.8390804597701149
104,14,738,0.10975609756097561
72,50,2700,0.75
119,-9,4851,2.020408163265306
150,36,1221,1.121212121212121
57,-19,2754,0.9444444444444444
63,-33,2632,0.8392857142857143
37,-23,4543,1.305084745762712
83,-1,1184,4.625
109,9,1550,0.4032258064516129
178,-12,1533,0.2876712328767123
90,-78,7885,0.8736842105263158
100,84,2805,1.0784313725490196
82,14,91,0.01098901098901099
33,23,402,0.08955223880597014
145,-31,166,41.5
93,71,4455,0.6790123456790124
145,-13,3666,0.4148936170212766
61,39,6696,0.7741935483870968
185,-11,2150,0.29069767441860467
142,14,434,0.11290322580645161
133,-1,2888,0.5
145,-15,2958,2.5588235294117645
73,-41,3953,0.8805970149253731
85,33,5427,1.208955223880597
150,-36,7395,1.0235294117647058
186,-2,2074,0.5573770491803278
109,7,3127,1.1132075471698113
122,68,1332,0.972972972972973
91,39,2345,0.5223880597014925
102,40,1950,0.78
156,32,456,0.7916666666666666
66,12,2240,0.35
40,-12,4992,1.8461538461538463
150,-46,3135,1.0363636363636364
37,-31,440,4.4
146,26,8370,0.967741935483871
138,-28,864,0.84375
102,6,1927,1.146341463414634
75,65,2208,0.23958333333333334
125,41,2714,1.2826086956521738
122,-42,2704,1.0
138,30,7448,1.2894736842105263
118,-62,4732,0.5714285714285714
89,75,8624,0.8979591836734694
84,58,2756,0.9811320754716981
104,-94,3321,0.5061728395061729
82,32,486,6.0
107,13,1495,0.35384615384615387
129,31,3219,0.42528735632183906
123,65,6600,1.1733333333333333
156,0,513,0.7037037037037037
144,-24,2397,0.9215686274509803
87,59,2496,1.641025641025641
88,-82,135,15.0
118,-80,2232,0.5806451612903226
94,-6,5214,1.196969696969697
155,-3,6600,1.1733333333333333
161,33,5251,1.5084745762711864
43,27,4128,1.7916666666666667
104,72,1148,5.857142857142857
106,44,258,7.166666666666667
67,-55,4030,1.0483870967741935
132,2,1692,1.3055555555555556
125,-29,1485,0.4909090909090909
112,-60,1564,0.3382352941176471
104,76,4408,0.7631578947368421
128,64,64,0.25
131,-5,3157,1.8780487804878048
129,-15,1400,3.5
38,-2,3285,1.6222222222222222
54,-36,4288,0.9552238805970149
44,36,2548,1.0612244897959184
73,61,2604,0.6774193548387096
72,-64,178,0.02247191011235955
151,15,1035,4.6
114,34,5148,0.5252525252525253
122,66,1295,0.9459459459459459
86,80,2580,0.3488372093023256
56,-44,1512,4.666666666666667
97,65,1035,0.21739130434782608
124,10,270,0.3
121,53,2989,1.2448979591836735
134,-28,295,11.8
81,11,5390,1.1
123,39,2380,1.9428571428571428
96,-74,1540,1.9642857142857142
86,68,6314,1.0649350649350648
36,20,1463,0.24675324675324675
110,0,830,8.3
87,57,801,0.10112359550561797
182,0,6972,1.0120481927710843
19,3,3162,0.8225806451612904
92,30,224,14.0
98,30,416,6.5
49,31,1128,7.833333333333333
68,62,4410,0.45918367346938777
130,30,5580,1.4516129032258065
159,27,390,1.7333333333333334
48,36,705,3.1333333333333333
150,-22,324,2.25
118,-20,1040,0.24615384615384617
30,10,806,1.1923076923076923
20,-8,6970,1.0365853658536586
81,11,4028,0.6973684210526315
73,-57,24,0.16666666666666666
129,-7,252,15.75
191,3,3822,0.46153846153846156
166,8,1776,3.0833333333333335
61,43,176,2.75
94,70,395,15.8
50,44,4720,1.3559322033898304
41,13,456,0.3157894736842105
66,14,4248,0.8194444444444444
134,10,1258,0.918918918918919
128,-34,270,0.09259259259259259
147,39,1462,1.2647058823529411
97,53,6603,0.7634408602150538
41,25,756,0.42857142857142855
185,-3,6853,0.8651685393258427
150,-4,232,14.5
37,-7,1700,4.25
46,26,2231,4.217391304347826
120,-56,512,0.5
148,30,6882,0.7956989247311828
88,42,4290,0.9848484848484849
29,-23,1219,2.3043478260869565
82,-10,5166,0.7682926829268293
49,-13,676,0.25
121,-69,1020,0.1411764705882353
68,-2,5166,1.3015873015873016
73,15,2340,2.6
89,63,3773,0.6363636363636364
58,50,297,0.030303030303030304
59,-47,1577,4.368421052631579
95,51,2028,3.0
93,-47,3834,0.7605633802816901
121,27,4026,0.9242424242424242
29,27,6510,0.7526881720430108
111,37,756,5.25
52,24,6640,0.963855421686747
114,48,114,12.666666666666666
88,-6,2002,2.9615384615384617
30,-10,2856,1.0980392156862746
110,-32,6,0.16666666666666666
95,27,7007,1.1818181818181819
116,-6,5280,0.6818181818181818
144,-30,5808,0.75
42,18,672,1.5238095238095237
180,6,3404,2.4864864864864864
125,31,6318,0.9629629629629629
161,1,96,0.375
110,6,360,0.2777777777777778
41,27,6232,0.926829268292683
93,61,1728,0.1875
19,-5,3298,2.8529411764705883
142,-2,330,0.07575757575757576
133,17,234,0.15384615384615385
155,-9,2812,2.054054054054054
23,-3,210,4.285714285714286
59,-9,8184,1.0568181818181819
93,-29,5775,1.0266666666666666
8,-2,616,0.1038961038961039
77,41,696,0.09195402298850575
27,11,462,0.10606060606060606
116,-64,4794,0.5425531914893617
98,58,1600,0.390625
110,-26,1224,0.2361111111111111
82,18,160,0.625
101,-83,3458,0.4175824175824176
90,78,7029,1.3943661971830985
55,-29,3375,0.6
107,35,2640,1.3636363636363635
75,17,1960,0.4
101,39,1550,2.48
91,-1,3120,0.4875
126,10,1950,2.8846153846153846
67,-65,1624,0.4827586206896552
25,-3,3818,1.8043478260869565
36,-2,1456,1.8571428571428572
97,-37,2813,3.3448275862068964
159,31,6308,0.9156626506024096
188,6,3526,0.524390243902439
112,72,1938,0.5964912280701754
165,-19,6960,1.0875
78,-34,5264,0.5957446808510638
164,28,95,0.010526315789473684
93,35,1170,0.14444444444444443
164,32,560,0.11428571428571428
139,45,2209,1.0
108,22,7544,0.8913043478260869
45,-25,105,0.23809523809523808
77,-17,2236,0.8269230769230769
51,35,4374,1.5
100,56,5328,1.0277777777777777
55,23,952,0.20588235294117646
65,-7,1204,1.5357142857142858
167,9,3612,0.4883720930232558
59,17,120,7.5
79,-21,5994,0.9135802469135802
134,-50,6966,1.0617283950617284
92,4,413,8.428571428571429
150,12,1827,2.1724137931034484
58,-54,288,0.05555555555555555
180,8,2376,1.2272727272727273
135,57,5100,0.9066666666666666
94,-6,360,3.6
121,-67,3024,1.037037037037037
80,50,2232,0.25806451612903225
79,75,666,2.0555555555555554
110,44,372,0.3870967741935484
87,-9,2550,1.02
147,-9,1062,3.2777777777777777
126,-52,884,0.3269230769230769
87,-65,6240,0.975
106,54,3071,0.4457831325301205
101,75,4465,0.49473684210526314
98,-70,5913,1.1095890410958904
155,-13,2952,2.2777777777777777
125,-27,3082,0.6865671641791045
66,16,3024,0.9642857142857143
102,-18,100,0.16
91,45,420,11.666666666666666
47,-29,3510,0.43333333333333335
91,-41,4704,1.5
76,-48,3294,1.1296296296296295
44,0,5632,0.7272727272727273
83,41,1474,0.3283582089552239
130,-16,5568,0.735632183908046
149,-15,6400,1.0
142,28,1716,1.5757575757575757
109,-29,504,0.875
124,52,1800,2.88
93,-73,1152,1.125
107,-21,4982,1.7735849056603774
123,7,3009,1.1568627450980393
97,33,416,1.625
108,52,1040,0.24615384615384617
78,-30,435,0.5172413793103449
137,23,1404,4.333333333333333
118,26,875,0.7142857142857143
90,-54,770,0.6285714285714286
124,50,2201,0.43661971830985913
95,7,4214,2.2790697674418605
74,-32,1248,0.46153846153846156
140,-52,1340,3.35
108,-18,1148,0.17073170731707318
76,-54,986,3.411764705882353
138,-44,165,0.05454545454545454
116,40,70,0.05714285714285714
125,7,546,1.2380952380952381
100,-8,6097,1.3582089552238805
73,49,1961,0.6981132075471698
56,-54,1976,1.368421052631579
63,-7,3150,2.5714285714285716
85,-77,3445,1.2264150943396226
144,8,4757,0.9436619718309859
112,-4,1134,0.3888888888888889
92,12,2480,0.3875
159,-19,1190,4.117647058823529
52,38,2016,2.5714285714285716
79,-27,1568,0.6530612244897959
23,9,5820,1.6166666666666667
111,-81,5548,1.0410958904109588
108,-6,1564,0.7391304347826086
111,-9,6600,0.8522727272727273
125,-5,798,0.5526315789473685
121,-39,174,43.5
145,23,2745,0.7377049180327869
63,-15,31,31.0
67,47,2574,0.5909090909090909
130,-10,91,0.01098901098901099
121,11,4895,1.6181818181818182
96,-18,3630,0.8333333333333334
47,45,3366,2.911764705882353
97,-47,1512,2.625
144,30,18,0.5
136,32,1980,0.6545454545454545
144,8,7482,0.9885057471264368
149,-27,351,2.076923076923077
120,32,2728,2.838709677419355
60,38,2800,0.8928571428571429
83,-69,2752,2.6875
48,18,1495,0.35384615384615387
102,20,2862,0.9814814814814815
164,-28,3498,1.2452830188679245
94,-66,3720,0.43010752688172044
100,62,972,0.14814814814814814
106,12,150,6.0
100,56,1425,0.43859649122807015
24,20,5642,0.6813186813186813
114,-10,2430,0.3
87,-63,160,0.4
164,4,2842,0.29591836734693877
45,-13,192,21.333333333333332
169,-19,644,0.30434782608695654
97,-61,1974,0.8936170212765957
147,13,759,6.2727272727272725
81,-21,1961,0.6981132075471698
91,29,4828,0.9577464788732394
24,-6,2640,0.3409090909090909
147,35,663,0.2549019607843137
123,-21,391,0.7391304347826086
137,61,2480,0.3875
122,50,5640,0.6382978723404256
82,62,3828,0.8787878787878788
156,12,5016,0.6477272727272727
115,25,324,20.25
137,17,2759,0.34831460674157305
153,-33,2016,1.5555555555555556
97,69,7448,1.2894736842105263
133,59,360,22.5
101,89,1421,0.5918367346938775
85,51,7154,0.7448979591836735
73,-9,3776,0.921875
109,11,3150,1.5555555555555556
133,29,495,19.8
69,-57,1682,2.0
163,-17,3763,0.7464788732394366
145,-29,1512,3.4285714285714284
28,-26,1403,0.3770491803278688
109,-81,4067,0.5903614457831325
113,57,3240,2.025
7,5,1584,0.20454545454545456
155,-25,594,0.8148148148148148
88,72,1360,4.705882352941177
104,94,1632,5.647058823529412
126,16,2378,2.8275862068965516
143,7,80,0.8
94,36,1659,3.761904761904762
156,14,6370,0.7692307692307693
65,-25,315,0.07936507936507936
131,-19,1848,3.8181818181818183
125,49,702,0.24074074074074073
87,-39,550,1.1363636363636365
122,-38,2656,2.59375
115,-31,3880,0.41237113402061853
90,58,3773,0.6363636363636364
58,-18,1860,4.65
105,71,343,7.0
132,-26,782,2.7058823529411766
83,-69,2898,1.3695652173913044
50,-30,2106,3.1153846153846154
137,-3,124,0.03225806451612903
110,-72,765,0.37777777777777777
113,-7,377,0.4482758620689655
108,-6,1064,0.18421052631578946
79,41,2790,0.7258064516129032
171,-3,882,2.0
170,16,1152,0.28125
90,-56,98,0.04081632653061224
110,-20,2679,1.2127659574468086
101,-65,540,0.6
38,-34,72,1.125
118,22,5742,0.5858585858585859
99,75,3978,1.5294117647058822
79,-11,1400,0.44642857142857145
16,-14,2706,0.4024390243902439
130,-62,3332,1.3877551020408163
178,12,207,0.043478260869565216
186,-2,3650,1.46
150,-22,154,3.142857142857143
126,6,1218,6.214285714285714
83,-55,1738,0.27848101265822783
63,55,240,0.15
48,-42,1178,1.2258064516129032
87,75,1116,1.1612903225806452
136,-18,1160,1.3793103448275863
114,-18,1400,0.56
98,-68,790,7.9
69,35,3640,0.8615384615384616
92,88,726,6.0
86,-2,660,5.454545454545454
104,-36,1050,0.21428571428571427
103,-77,1560,2.7083333333333335
102,-14,7832,1.0113636363636365
95,-69,1176,2.0416666666666665
162,28,6435,0.6565656565656566
57,-35,440,6.875
42,18,2838,1.5348837209302326
104,-78,3519,0.7391304347826086
100,-30,1350,1.8518518518518519
130,-12,629,2.176470588235294
87,-41,4004,0.4835164835164835
38,16,290,11.6
128,2,848,0.3018867924528302
159,-35,1725,2.76
139,-3,3741,0.4942528735632184
71,1,2183,1.5945945945945945
96,-68,640,0.4
62,-34,7410,1.2179487179487178
112,-54,970,9.7
52,44,1309,4.529411764705882
129,53,5520,1.5333333333333334
156,24,2310,0.4714285714285714
140,-26,4402,1.1451612903225807
140,-56,1106,5.642857142857143
172,-6,6640,1.0375
81,19,272,0.058823529411764705
97,-39,3136,0.32653061224489793
119,-39,405,0.5555555555555556
34,30,5133,0.6781609195402298
130,10,195,0.8666666666666667
127,3,3431,0.6438356164383562
65,43,711,0.11392405063291139
162,-14,8730,0.9278350515463918
85,-35,2706,1.6097560975609757
85,-27,3698,2.0
126,-58,5336,0.6304347826086957
111,-3,4648,1.4821428571428572
126,28,5346,0.5454545454545454
148,48,585,7.222222222222222
87,35,1368,0.23684210526315788
90,-12,3306,0.9827586206896551
35,3,222,0.16216216216216217
69,-33,5460,0.8974358974358975
158,34,3233,0.8688524590163934
52,46,2688,3.4285714285714284
111,87,1196,0.14130434782608695
83,57,90,10.0
151,-21,5248,1.28125
116,40,250,2.5
82,40,1914,0.4393939393939394
165,-13,1885,2.2413793103448274
86,-36,1357,0.3898305084745763
120,52,2940,1.2244897959183674
139,9,3696,1.9090909090909092
103,-71,1602,4.944444444444445
79,-59,504,10.285714285714286
126,-2,480,0.052083333333333336
73,17,840,0.26785714285714285
107,-21,3105,0.6521739130434783
80,58,1334,0.39655172413793105
100,-16,756,5.25
102,-28,712,0.0898876404494382
140,28,4067,1.6938775510204083
106,-82,2842,1.183673469387755
188,-4,1672,4.631578947368421
109,-17,1170,3.611111111111111
98,6,264,0.03409090909090909
101,59,1122,0.25757575757575757
174,12,2464,0.7857142857142857
63,-55,900,0.16
113,61,3375,0.6
153,-15,100,0.16
100,66,1496,1.2941176470588236
128,-70,12,0.3333333333333333
118,62,1728,1.6875
50,-8,1880,1.175
47,-45,4260,1.1833333333333333
37,25,148,9.25
81,-53,559,3.3076923076923075
111,85,840,0.23333333333333334
98,-14,990,1.1
107,5,3040,2.1052631578947367
133,45,352,5.5
59,3,3021,1.0754716981132075
103,-87,1064,0.18421052631578946
122,32,2805,2.5757575757575757
79,-63,2059,2.4482758620689653
98,56,1012,8.363636363636363
44,36,2496,2.4375
60,-54,310,3.1
127,19,468,2.769230769230769
62,0,1037,0.2786885245901639
90,-16,3108,2.27027027027027
34,-8,5487,1.576271186440678
139,41,305,12.2
67,3,64,0.25
70,6,130,5.2
137,47,3600,1.0
4,0,3560,2.225
23,3,1449,0.30434782608695654
102,44,387,4.777777777777778
114,26,1023,1.064516129032258
45,-15,210,4.285714285714286
83,33,2150,0.29069767441860467
90,-84,80,80.0
129,11,1036,5.285714285714286
110,18,1540,1.9642857142857142
97,-57,1014,0.6666666666666666
151,27,330,0.30303030303030304
95,-51,2698,1.868421052631579
168,-30,60,3.75
95,75,4158,1.0476190476190477
84,62,3680,1.7391304347826086
63,41,2438,1.1521739130434783
66,60,2475,2.272727272727273
55,-31,4125,0.7333333333333333
41,-27,4900,0.5102040816326531
93,-91,7360,1.15
100,-92,85,0.011764705882352941
126,-62,5832,0.8888888888888888
178,-20,3445,1.2264150943396226
77,-33,112,28.0
94,54,2301,1.5128205128205128
175,13,120,7.5
144,16,7189,0.8681318681318682
80,-68,2880,0.703125
156,10,162,0.2222222222222222
73,65,3465,0.35353535353535354
85,19,72,4.5
49,43,4959,1.5263157894736843
105,-59,5950,1.2142857142857142
179,17,420,11.666666666666666
127,-9,2697,0.3118279569892473
96,90,546,1.2380952380952381
160,24,960,0.10416666666666667
185,11,2170,2.2580645161290325
33,25,2800,1.75
144,2,2552,0.7586206896551724
126,-28,4332,1.3333333333333333
88,-62,8526,1.1264367816091954
185,5,945,0.4666666666666667
21,19,8448,0.9166666666666666
139,15,5925,1.0533333333333332
111,-7,4462,0.4742268041237113
66,-10,1081,2.0434782608695654
110,-78,810,8.1
79,15,1364,0.3548387096774194
121,43,360,0.1
64,-46,3040,0.3368421052631579
158,-8,4959,0.6551724137931034
54,10,6887,1.3661971830985915
92,60,242,0.5
119,71,6391,0.927710843373494
137,-31,290,0.08620689655172414
74,52,356,22.25
55,-19,2120,1.325
170,18,4200,1.68
61,53,1258,1.088235294117647
