E,F,G,H
150,34,2628,2.0277777777777777
61,41,2208,0.463768115942029
77,51,840,0.11904761904761904
124,12,504,0.2857142857142857
125,-69,5056,1.234375
65,55,5621,1.0547945205479452
95,-69,2052,1.4210526315789473
129,-47,615,2.7333333333333334
112,32,7178,1.3108108108108107
55,45,81,0.1111111111111111
107,-75,2652,1.0196078431372548
113,69,1925,0.6363636363636364
92,-52,2485,2.0285714285714285
131,11,6305,0.6701030927835051
73,33,5214,0.8354430379746836
143,1,572,1.1818181818181819
146,14,8366,1.0561797752808988
38,-32,1261,7.461538461538462
72,-52,4900,0.5102040816326531
90,-56,3132,1.0740740740740742
42,18,7476,1.0595238095238095
51,-33,44,11.0
127,-19,588,16.333333333333332
80,-62,2760,3.066666666666667
118,38,1150,2.1739130434782608
126,-66,1305,0.6444444444444445
78,-60,5236,1.1323529411764706
135,7,4380,1.2166666666666666
46,-10,2982,0.5915492957746479
89,-31,2408,1.302325581395349
98,-24,2816,2.75
117,61,2303,1.0425531914893618
164,4,2268,0.5714285714285714
124,64,4118,0.8169014084507042
125,-71,1848,3.8181818181818183
111,-85,112,28.0
117,25,48,0.020833333333333332
106,40,1734,1.5
88,-30,4361,1.816326530612245
74,-58,2200,1.1363636363636365
122,0,6468,0.9166666666666666
83,53,2136,0.2696629213483146
95,-27,357,0.13725490196078433
127,37,7055,1.0240963855421688
115,-37,228,0.039473684210526314
153,11,252,0.03571428571428571
117,69,4674,1.4385964912280702
124,30,2668,1.2608695652173914
70,64,2755,0.30526315789473685
125,-67,300,0.48
49,5,5632,1.375
112,80,5917,0.6288659793814433
80,34,1435,0.8536585365853658
40,38,5358,0.6063829787234043
91,-33,1,1.0
113,-29,1184,4.625
93,51,2139,0.4492753623188406
83,13,1496,5.176470588235294
182,16,1813,1.3243243243243243
122,-2,128,0.125
102,-58,201,22.333333333333332
93,-7,1980,0.20202020202020202
130,56,16,4.0
60,46,5680,0.8875
134,-28,3894,0.8939393939393939
122,48,7469,0.7938144329896907
183,3,4368,1.8958333333333333
110,26,4018,0.41836734693877553
105,-7,1581,0.6078431372549019
65,-13,6156,0.9382716049382716
114,64,1312,0.1951219512195122
74,-56,90,90.0
129,15,3102,1.4042553191489362
112,10,7200,0.8888888888888888
103,-35,7052,0.9534883720930233
68,-44,630,1.9444444444444444
80,-24,3660,0.9836065573770492
166,0,300,0.48
85,37,112,0.4375
77,-29,3819,1.1754385964912282
125,-37,3053,1.6511627906976745
30,-16,5846,1.0675675675675675
69,-51,1260,0.15555555555555556
119,27,1702,0.8043478260869565
94,-60,5733,1.4444444444444444
98,-8,578,2.0
56,-48,546,0.30952380952380953
158,-20,1504,1.46875
142,-28,4165,1.7346938775510203
58,6,3072,3.0
158,-32,441,0.1111111111111111
91,-33,2425,3.88
60,-34,1276,2.6363636363636362
44,14,450,0.08
171,-27,5002,1.3442622950819672
46,0,7084,0.8369565217391305
27,-15,1344,3.0476190476190474
115,45,663,2.2941176470588234
153,-7,700,3.5714285714285716
79,63,4838,1.3898305084745763
42,32,792,0.6111111111111112
149,-3,427,8.714285714285714
107,-9,2014,1.394736842105263
149,-25,286,1.6923076923076923
65,9,2312,0.5
93,-47,4964,0.9315068493150684
156,-10,318,8.833333333333334
80,60,189,0.42857142857142855
69,-41,570,0.6333333333333333
92,-8,3312,0.391304347826087
88,-32,462,0.10606060606060606
33,-9,1729,0.2087912087912088
106,12,806,1.1923076923076923
104,44,754,1.1153846153846154
104,20,3936,1.7083333333333333
61,-51,5250,0.9333333333333333
142,-38,864,0.09375
88,10,1479,0.19540229885057472
83,35,6688,0.8636363636363636
97,55,324,9.0
55,-3,1323,1.8148148148148149
127,-23,284,17.75
171,-19,3854,2.292682926829268
183,11,1222,0.5531914893617021
131,57,3105,0.6521739130434783
127,57,570,0.39473684210526316
95,75,516,14.333333333333334
69,47,760,0.475
160,-26,4592,1.4642857142857142
97,55,238,1.2142857142857142
92,4,1520,3.8
30,10,2820,1.2765957446808511
68,14,6461,0.7802197802197802
45,-27,3552,0.3854166666666667
48,42,1274,0.5306122448979592
50,36,164,41.0
86,-36,742,3.7857142857142856
58,14,3213,0.8095238095238095
129,9,990,0.12222222222222222
23,7,2970,1.0185185185185186
120,16,6776,0.875
161,-23,952,0.20588235294117646
88,-60,553,0.08860759493670886
123,1,4347,0.9130434782608695
151,-11,3599,1.0338983050847457
75,-43,6408,0.8089887640449438
147,-13,2808,0.5416666666666666
48,-20,616,0.07954545454545454
147,25,434,0.11290322580645161
180,0,2064,0.8958333333333334
144,48,440,6.875
136,-40,2650,1.06
59,-5,1120,4.375
121,11,1218,0.3620689655172414
78,74,7008,1.3150684931506849
95,-25,4212,1.5576923076923077
84,6,4615,1.0923076923076922
97,-27,1548,1.1944444444444444
85,45,363,0.3333333333333333
16,-12,29,29.0
52,14,144,1.0
110,-26,3074,1.0943396226415094
104,74,497,0.09859154929577464
124,-44,792,0.10227272727272728
115,23,3680,0.575
129,-69,2024,0.26136363636363635
126,10,175,0.28
97,61,6030,1.3432835820895523
128,-38,3116,0.5394736842105263
166,-24,62,0.06451612903225806
97,93,2301,0.6610169491525424
16,10,1566,2.1481481481481484
79,7,693,0.0707070707070707
89,-55,858,5.076923076923077
117,-81,572,0.21153846153846154
190,6,8455,0.9368421052631579
94,4,4968,0.5869565217391305
159,-23,4240,1.509433962264151
108,60,4160,0.9846153846153847
136,-30,1729,0.2087912087912088
53,3,4092,1.064516129032258
94,56,50,0.08
96,56,2419,1.4390243902439024
47,-25,432,0.3333333333333333
69,-23,2279,1.2325581395348837
155,-37,4712,1.2258064516129032
91,-67,1620,1.25
110,-58,152,38.0
146,22,1980,1.0227272727272727
133,29,3000,0.8333333333333334
68,-58,1164,8.083333333333334
107,89,2688,0.65625
72,8,1078,0.4489795918367347
37,35,403,2.3846153846153846
138,-52,1050,0.21428571428571427
54,-10,176,0.6875
128,-64,5320,0.5894736842105263
121,-49,1892,3.909090909090909
175,-3,174,4.833333333333333
111,13,292,0.0547945205479452
134,58,3042,2.0
138,-50,5100,1.4166666666666667
83,65,5035,0.5578947368421052
135,3,1207,0.23943661971830985
36,-22,3120,1.3541666666666667
91,35,290,0.08620689655172414
99,7,1104,0.13043478260869565
46,8,781,0.15492957746478872
105,27,2310,2.121212121212121
109,-87,3776,0.921875
86,8,4920,0.7317073170731707
92,62,3905,0.7746478873239436
160,30,1408,0.7272727272727273
102,-62,1920,0.8333333333333334
65,17,551,1.5263157894736843
113,-79,200,3.125
69,45,4536,0.691358024691358
74,-70,2530,0.8363636363636363
61,-47,75,3.0
80,22,4929,0.5698924731182796
169,-5,3608,2.1463414634146343
59,-39,6643,0.8021978021978022
123,59,9016,1.065217391304348
106,88,5159,1.1492537313432836
91,85,76,0.05263157894736842
55,51,3956,0.5348837209302325
44,-20,567,0.14285714285714285
84,78,6003,0.7931034482758621
88,64,6794,1.0886075949367089
104,38,6768,0.7659574468085106
54,2,12,3.0
127,37,1536,1.5
133,43,4416,0.927536231884058
149,-37,6375,0.8823529411764706
99,85,1365,3.0952380952380953
28,-20,5382,1.1304347826086956
126,-38,2720,0.3764705882352941
118,-60,62,15.5
174,16,1027,0.16455696202531644
85,-1,1980,0.6545454545454545
134,36,2624,2.5625
87,-55,2112,1.0909090909090908
66,38,465,0.053763440860215055
180,-12,1794,0.2948717948717949
121,-9,253,0.4782608695652174
145,-19,425,1.4705882352941178
89,-33,720,0.45
90,80,819,0.5384615384615384
97,41,567,1.2857142857142858
111,67,3196,1.446808510638298
129,-45,931,2.5789473684210527
102,-72,364,0.5384615384615384
90,-34,4824,1.0746268656716418
119,17,518,10.571428571428571
135,49,2106,0.32098765432098764
64,58,140,0.35
156,24,561,0.5151515151515151
76,-64,1344,5.25
95,-71,2208,0.2608695652173913
155,-41,2254,1.065217391304348
175,-19,376,0.0425531914893617
171,-1,1287,0.8461538461538461
86,18,560,0.35
100,32,2093,3.9565217391304346
72,-70,1580,0.25316455696202533
86,-34,7533,0.8709677419354839
70,-52,2040,1.275
19,11,4200,0.7466666666666667
133,63,332,0.04819277108433735
124,42,130,1.3
162,-14,286,1.6923076923076923
91,71,6633,0.6767676767676768
88,54,3268,1.7674418604651163
112,24,2090,0.6909090909090909
109,-87,1640,1.025
127,41,1020,0.39215686274509803
158,-2,6364,1.162162162162162
153,7,2352,0.3333333333333333
138,-20,1054,3.6470588235294117
154,34,756,1.7142857142857142
24,-16,4770,1.6981132075471699
135,-31,7663,0.8144329896907216
37,33,840,1.9047619047619047
20,-10,315,6.428571428571429
130,16,252,0.03571428571428571
99,91,651,0.07526881720430108
107,41,581,0.08433734939759036
113,-45,117,13.0
100,-14,6324,0.7311827956989247
26,18,672,0.65625
133,23,576,0.4444444444444444
43,23,1575,2.52
127,55,806,0.8387096774193549
72,-24,6952,1.1139240506329113
80,78,2900,1.16
134,-60,132,1.0909090909090908
39,-37,1953,0.22580645161290322
85,-63,570,5.7
23,1,6205,0.8588235294117647
66,-38,261,0.034482758620689655
63,-39,4324,1.9574468085106382
100,44,2754,0.9444444444444444
60,6,5162,1.5344827586206897
61,9,3984,1.7291666666666667
44,-30,576,4.0
134,36,900,0.6944444444444444
45,19,7568,1.0232558139534884
126,-34,3772,1.7826086956521738
82,46,5544,0.7159090909090909
102,46,6111,1.5396825396825398
157,17,2200,0.2840909090909091
120,46,285,11.4
67,-53,2294,0.4189189189189189
117,-69,3375,1.6666666666666667
93,-23,1037,0.2786885245901639
168,12,1065,4.733333333333333
57,-21,2960,0.4625
100,4,3696,2.0952380952380953
88,-20,2183,0.6271186440677966
121,71,4218,1.2982456140350878
74,-20,468,0.07692307692307693
66,-12,72,72.0
78,48,1365,0.3230769230769231
66,-12,2584,2.235294117647059
50,-6,292,18.25
117,47,33,0.2727272727272727
49,-35,1360,1.1764705882352942
77,-7,4089,1.851063829787234
132,4,3283,1.3673469387755102
95,-69,3870,2.0930232558139537
105,-25,664,10.375
51,19,1848,0.9545454545454546
108,-20,1024,1.0
96,-72,5330,0.7926829268292683
54,32,1938,1.3421052631578947
35,-29,392,0.16326530612244897
85,13,5120,1.25
133,39,468,0.6923076923076923
98,-58,1512,2.625
27,-13,4536,0.691358024691358
77,71,3551,1.2641509433962264
113,-9,2624,0.640625
100,2,156,39.0
103,67,7680,0.8333333333333334
72,10,3444,0.4880952380952381
10,0,4615,0.9154929577464789
115,-79,7056,1.0
23,-5,5292,1.8148148148148149
73,-27,1508,2.230769230769231
96,-24,1653,4.578947368421052
152,-20,2184,1.435897435897436
143,41,576,0.0625
114,-36,2079,0.5238095238095238
146,-16,660,0.3409090909090909
142,26,1007,0.3584905660377358
63,15,960,1.6666666666666667
108,64,7476,1.0595238095238095
99,-95,1254,0.868421052631579
77,-71,495,2.2
156,36,1786,1.236842105263158
16,-8,1782,0.18181818181818182
62,-14,616,12.571428571428571
61,3,6512,1.1891891891891893
125,-69,5329,1.0
120,14,1305,0.6444444444444445
125,59,3440,0.46511627906976744
145,21,320,0.078125
141,55,198,22.0
82,80,96,1.5
112,-20,504,0.3888888888888889
77,45,76,19.0
11,-3,3869,1.3773584905660377
102,6,5644,0.8192771084337349
116,-14,5220,0.6444444444444445
63,57,408,1.411764705882353
75,73,5880,1.6333333333333333
131,67,901,0.32075471698113206
65,-63,176,11.0
116,-24,5170,1.709090909090909
67,-37,52,52.0
142,-44,2448,0.9411764705882353
142,12,2272,0.4507042253521127
103,-23,108,0.75
144,10,3952,1.4615384615384615
71,35,4316,0.6265060240963856
25,11,2844,0.45569620253164556
86,-60,696,0.8275862068965517
154,42,3822,0.6282051282051282
154,-38,2870,1.7073170731707317
165,-29,240,0.26666666666666666
125,-57,324,4.0
67,-41,3575,0.8461538461538461
86,-20,51,5.666666666666667
89,63,486,1.5
163,3,372,0.3870967741935484
112,-4,2314,0.29213483146067415
46,10,1764,0.7346938775510204
71,-65,3666,0.4148936170212766
24,-2,1444,0.25
142,56,7656,1.0114942528735633
156,-6,3036,0.696969696969697
171,9,6045,0.6989247311827957
88,-54,3264,0.3541666666666667
106,76,1152,3.5555555555555554
109,-67,2840,1.775
58,-14,504,10.285714285714286
155,27,1248,4.875
144,-42,1952,0.5245901639344263
68,32,8091,1.0689655172413792
92,-34,7128,0.9204545454545454
53,23,264,0.03409090909090909
52,-10,1950,1.2820512820512822
81,27,220,8.8
106,10,3843,0.9682539682539683
65,-21,2016,0.875
105,25,1422,4.388888888888889
163,35,2040,0.4411764705882353
95,-11,780,4.615384615384615
56,-20,3382,0.42696629213483145
96,-80,4350,1.293103448275862
71,3,1672,3.4545454545454546
81,33,306,8.5
104,-6,667,0.7931034482758621
94,74,630,7.777777777777778
105,-83,143,1.1818181818181819
145,17,748,0.6470588235294118
131,3,1536,6.0
128,-34,332,0.04819277108433735
71,11,1292,0.27941176470588236
145,-29,1248,0.20512820512820512
127,17,3640,1.3461538461538463
80,-38,868,4.428571428571429
156,22,2112,0.9166666666666666
112,-28,180,1.8
123,53,306,3.7777777777777777
53,-9,429,0.3939393939393939
45,-23,957,0.8787878787878788
66,-16,3627,0.41935483870967744
74,-2,224,0.2857142857142857
84,28,2484,0.8518518518518519
142,-54,3198,0.5256410256410257
97,-95,126,14.0
118,-52,112,7.0
138,-60,936,6.5
112,12,1273,3.526315789473684
104,-20,2880,2.8125
57,39,94,0.0425531914893617
69,-1,4750,0.5263157894736842
65,49,1281,0.3442622950819672
51,35,3540,1.0169491525423728
68,2,1584,4.888888888888889
106,40,8740,1.0326086956521738
187,1,1144,6.769230769230769
85,23,5229,1.3174603174603174
117,11,150,4.166666666666667
135,1,663,0.4358974358974359
91,-65,5475,1.0273972602739727
127,55,9,9.0
94,60,1260,0.35
27,-15,1872,1.2307692307692308
106,38,156,9.75
176,-20,128,0.03125
124,14,3596,0.9354838709677419
26,6,1596,0.9047619047619048
107,67,1419,0.7674418604651163
25,15,3696,1.9090909090909092
78,-68,204,0.7058823529411765
41,11,1564,1.3529411764705883
129,27,6072,0.7840909090909091
76,38,1666,5.764705882352941
152,-44,3139,0.589041095890411
26,20,4592,1.4642857142857142
167,11,3645,0.5555555555555556
119,-29,4992,0.8205128205128205
63,-15,3486,0.5060240963855421
56,-28,2001,2.3793103448275863
118,-12,1394,0.8292682926829268
103,3,1314,0.2465753424657534
137,-7,1040,0.1625
106,-78,3195,1.5777777777777777
94,72,810,0.4
125,3,1728,0.75
123,23,3344,0.4318181818181818
134,-20,5658,1.1884057971014492
152,6,3348,0.3870967741935484
105,57,2680,1.675
126,20,989,1.8695652173913044
144,38,5451,1.144927536231884
83,25,615,2.7333333333333334
13,-1,54,0.018518518518518517
74,20,2378,1.4146341463414633
57,-17,3784,2.046511627906977
124,-6,2688,0.65625
142,-40,9,1.0
136,-12,1504,0.6808510638297872
109,75,192,0.3333333333333333
149,5,90,0.011111111111111112
133,11,2484,1.9166666666666667
75,7,198,22.0
167,-9,3087,0.7777777777777778
154,-20,312,0.46153846153846156
29,19,1892,3.909090909090909
37,25,4958,0.9054054054054054
72,-66,3861,2.5384615384615383
120,26,760,2.1052631578947367
91,-29,6534,1.5
163,27,7200,0.8888888888888888
169,13,1700,0.68
40,6,325,13.0
150,-26,1089,9.0
67,-35,714,1.619047619047619
130,-38,54,54.0
95,93,4653,0.47474747474747475
92,-26,58,58.0
58,-24,15,0.6
80,-36,520,0.12307692307692308
160,-18,3952,0.6842105263157895
127,27,728,0.2692307692307692
121,-71,4482,0.6506024096385542
97,-49,464,0.13793103448275862
37,-15,2340,1.1555555555555554
20,0,4316,1.5961538461538463
37,31,1161,1.5925925925925926
152,26,6068,1.1081081081081081
65,-23,315,0.07936507936507936
54,-2,1824,1.263157894736842
139,-27,1943,2.310344827586207
91,-33,1332,1.0277777777777777
77,-15,2419,1.4390243902439024
35,-5,4125,0.7333333333333333
157,-11,910,5.384615384615385
108,20,1080,7.5
101,59,112,1.75
70,10,4216,0.9117647058823529
100,-88,2968,1.0566037735849056
112,8,5256,1.0138888888888888
139,-35,6204,0.7021276595744681
82,48,77,1.5714285714285714
119,-23,765,0.37777777777777777
143,-25,1568,0.5
107,-3,5940,1.65
56,12,6237,1.5714285714285714
140,36,7440,0.8602150537634409
161,11,3666,1.6595744680851063
142,26,1550,0.4032258064516129
104,76,2964,1.0961538461538463
112,68,990,8.181818181818182
117,7,120,3.3333333333333335
84,-56,600,4.166666666666667
143,21,752,2.9375
157,-11,3822,0.3979591836734694
162,36,1360,4.705882352941177
80,64,2300,1.0869565217391304
150,30,6298,1.4029850746268657
115,-53,32,0.03125
107,33,7220,1.25
73,-39,4576,0.5909090909090909
53,31,2356,0.6129032258064516
117,-73,1775,2.84
144,40,7280,0.8791208791208791
107,-33,2048,2.0
99,-57,3901,0.5662650602409639
99,-47,1005,4.466666666666667
100,-30,3087,1.2857142857142858
76,34,1360,0.18823529411764706
124,22,2352,3.0
83,63,7680,0.8333333333333334
66,32,4785,0.632183908045977
107,73,1387,3.8421052631578947
114,6,3492,0.3711340206185567
90,68,1638,2.423076923076923
97,-23,1652,2.107142857142857
114,76,1050,1.68
154,28,513,6.333333333333333
178,12,200,3.125
111,-61,348,21.75
170,0,1495,2.8260869565217392
65,-55,6935,0.7684210526315789
124,-10,4028,0.6973684210526315
183,9,624,0.41025641025641024
119,-17,1624,0.5178571428571429
71,23,6478,1.0379746835443038
109,31,2223,1.4615384615384615
154,40,6048,0.65625
46,38,2698,1.868421052631579
68,4,40,10.0
89,25,3280,1.951219512195122
78,24,4089,0.5402298850574713
138,16,6348,0.75
139,41,960,1.6666666666666667
110,22,1092,0.13186813186813187
188,0,2158,3.1923076923076925
70,46,4876,0.5760869565217391
167,-21,492,0.2926829268292683
146,42,868,0.22580645161290322
63,-45,1440,5.625
68,-36,2604,0.3010752688172043
98,-66,848,3.3125
97,1,6532,0.7717391304347826
109,-51,760,2.1052631578947367
125,-3,3441,2.5135135135135136
133,37,5640,1.5666666666666667
61,37,6536,0.8837209302325582
80,52,3201,2.9393939393939394
60,-56,6474,1.064102564102564
102,20,1975,0.31645569620253167
107,-31,425,0.68
66,14,1495,0.35384615384615387
157,25,1628,3.3636363636363638
102,18,3038,3.161290322580645
67,51,950,1.52
128,6,1155,0.19480519480519481
117,-65,308,0.05194805194805195
31,5,4575,0.8133333333333334
127,-49,5640,1.5666666666666667
71,41,6460,1.118421052631579
126,-56,3960,0.40404040404040403
78,44,5244,1.1014492753623188
46,0,4968,1.0434782608695652
72,-48,602,12.285714285714286
95,-67,1344,0.42857142857142855
101,-79,7954,1.1829268292682926
140,-32,539,11.0
142,-16,108,6.75
81,65,1349,3.736842105263158
145,11,7663,1.2278481012658229
22,-10,1860,1.935483870967742
145,45,2440,0.6557377049180327
62,14,1920,0.8333333333333334
26,8,5070,0.8333333333333334
26,14,3150,0.56
102,34,146,0.0273972602739726
21,-7,7395,0.9770114942528736
99,39,4116,0.42857142857142855
147,-17,484,0.25
94,88,1768,1.5294117647058822
96,-32,378,0.12962962962962962
143,55,6887,0.7319587628865979
149,17,4950,0.88
61,55,270,0.09259259259259259
103,19,415,0.060240963855421686
62,22,3172,0.8524590163934426
173,-23,704,0.171875
38,26,1860,4.65
66,2,5766,1.5
28,12,6300,0.8928571428571429
23,19,6532,1.295774647887324
190,-6,195,21.666666666666668
83,33,1824,3.1666666666666665
115,13,2703,1.0392156862745099
167,-1,828,5.75
83,81,7600,1.1875
76,40,6460,0.8941176470588236
43,-11,6014,0.6391752577319587
81,-71,1771,3.347826086956522
102,-30,7470,0.9222222222222223
140,-2,7031,1.1265822784810127
36,14,300,12.0
61,-7,1104,2.0869565217391304
162,22,315,0.15555555555555556
2,0,6745,1.3380281690140845
105,-19,3145,2.2972972972972974
109,-15,3015,1.488888888888889
153,7,380,0.042105263157894736
128,18,6048,1.5238095238095237
95,21,483,9.857142857142858
66,38,4218,1.2982456140350878
157,25,1188,1.0909090909090908
40,18,336,6.857142857142857
84,16,935,3.235294117647059
90,48,2052,1.4210526315789473
61,-59,304,0.21052631578947367
79,41,539,0.09090909090909091
55,-1,1768,2.6153846153846154
51,27,320,0.3125
37,-11,1591,1.162162162162162
81,69,5600,1.1428571428571428
96,62,5880,1.2
116,34,2928,1.2708333333333333
98,64,340,0.07352941176470588
101,37,775,1.24
67,61,3400,1.36
183,-15,975,5.769230769230769
90,44,1586,0.4262295081967213
56,18,5035,0.5578947368421052
28,-6,378,7.714285714285714
60,-42,1360,1.1764705882352942
74,14,2508,1.736842105263158
112,0,713,0.7419354838709677
79,-59,231,0.5238095238095238
86,72,2145,0.7090909090909091
123,-17,3239,1.9268292682926829
120,-38,3618,0.8059701492537313
107,-47,4028,1.4339622641509433
156,-6,312,19.5
107,5,2184,1.435897435897436
92,-64,2548,3.769230769230769
173,-15,2075,3.32
116,6,3672,1.2592592592592593
132,64,9408,0.9795918367346939
131,9,1210,0.4
115,55,1377,0.5294117647058824
135,-45,5600,1.1428571428571428
40,-36,39,0.02564102564102564
109,-51,6624,0.782608695652174
36,0,816,0.7058823529411765
106,8,1480,0.925
87,23,425,17.0
105,-67,546,15.166666666666666
72,-44,2070,0.43478260869565216
52,36,6640,0.963855421686747
81,-27,7644,0.9230769230769231
104,-22,1022,0.1917808219178082
51,31,2516,2.176470588235294
57,55,3864,0.45652173913043476
88,72,9024,1.0212765957446808
65,29,697,2.411764705882353
17,3,820,0.12195121951219512
45,3,1849,1.0
48,22,407,0.2972972972972973
124,-2,3572,0.40425531914893614
98,90,5952,1.5483870967741935
107,55,5670,0.8641975308641975
54,-26,3822,0.6282051282051282
68,54,250,2.5
96,-32,5074,0.686046511627907
113,-77,8091,1.0689655172413792
105,17,7656,0.9886363636363636
71,-29,1775,2.84
61,39,2891,0.8305084745762712
92,-84,2001,3.782608695652174
105,75,4214,2.2790697674418605
54,16,128,0.03125
73,-35,1274,7.538461538461538
60,20,5670,1.1571428571428573
70,50,480,7.5
36,20,2170,2.2580645161290325
74,46,624,2.4375
109,85,80,0.2
106,78,111,0.08108108108108109
98,24,4026,0.9242424242424242
44,4,3774,0.6891891891891891
141,-25,1225,0.5102040816326531
135,25,207,23.0
78,-36,2236,3.3076923076923075
98,80,3354,0.5512820512820513
111,-3,3220,1.5217391304347827
150,18,46,46.0
139,-21,168,1.1666666666666667
24,-2,9216,1.0
153,25,408,1.411764705882353
123,35,84,1.7142857142857142
65,15,648,0.5
88,70,648,8.0
77,75,102,25.5
58,-46,2900,1.16
85,-11,6570,0.8111111111111111
117,27,352,22.0
79,-13,1316,1.6785714285714286
95,49,748,0.38636363636363635
193,-3,36,36.0
77,-23,4543,1.305084745762712
162,34,5856,0.6354166666666666
43,33,3843,1.0327868852459017
128,-24,58,0.017241379310344827
80,20,3950,1.58
46,4,2310,2.121212121212121
93,75,3534,0.40860215053763443
100,62,3570,0.49411764705882355
52,-8,8556,0.989247311827957
73,39,1450,0.43103448275862066
36,-28,3196,0.6911764705882353
102,28,7275,1.2933333333333332
119,35,5920,1.0810810810810811
116,30,1470,0.3
72,50,1350,0.46296296296296297
136,-38,2640,1.3636363636363635
35,23,1533,3.4761904761904763
117,-35,8514,0.8686868686868687
93,55,1782,2.4444444444444446
119,-47,2656,2.59375
56,26,1504,1.46875
48,-8,3120,0.5128205128205128
138,38,3074,1.0943396226415094
105,31,2375,3.8
153,7,4200,0.8571428571428571
113,-29,1924,2.8461538461538463
16,-8,1188,3.6666666666666665
95,89,1394,0.8292682926829268
116,-8,2397,0.9215686274509803
112,-84,5265,0.8024691358024691
86,2,1332,0.972972972972973
152,4,99,99.0
56,18,1001,5.923076923076923
144,-8,6956,0.7872340425531915
43,-31,840,0.26785714285714285
87,-79,3431,1.553191489361702
133,57,6887,0.7319587628865979
139,-3,4455,1.4727272727272727
118,78,3402,0.8571428571428571
103,1,2808,0.9629629629629629
102,-78,6693,1.4057971014492754
117,-69,4214,0.5697674418604651
59,-9,1530,1.7
89,-37,88,5.5
98,-60,1768,0.38235294117647056
92,8,4218,0.7702702702702703
42,-18,2360,1.475
152,-36,4290,0.7051282051282052
53,51,828,2.5555555555555554
126,-28,3807,0.5802469135802469
30,4,770,0.12987012987012986
119,15,1173,2.217391304347826
46,14,3267,3.0
134,-64,78,2.1666666666666665
141,13,1027,0.16455696202531644
166,14,3168,0.6111111111111112
125,37,4557,0.5268817204301075
64,-50,3871,1.6122448979591837
80,-70,754,0.896551724137931
140,54,3040,0.3368421052631579
139,-21,1881,0.1919191919191919
144,-2,3570,0.49411764705882355
98,0,2112,2.0625
90,42,4240,1.509433962264151
106,86,495,19.8
120,68,1485,2.037037037037037
42,-32,575,1.0869565217391304
137,-7,2911,1.7317073170731707
87,-17,325,0.07692307692307693
77,67,582,16.166666666666668
98,10,3960,1.9555555555555555
111,-9,5246,1.4098360655737705
100,92,408,6.375
113,-17,4266,0.6835443037974683
75,-19,3150,1.5555555555555556
42,-40,7954,1.1829268292682926
86,6,1794,3.391304347826087
100,66,1775,2.84
135,5,456,0.3157894736842105
121,-15,576,0.25
94,-72,1196,7.076923076923077
92,46,408,1.411764705882353
167,17,432,1.3333333333333333
71,29,142,35.5
81,15,5412,0.8048780487804879
132,34,1292,4.470588235294118
142,-38,4455,0.6790123456790124
84,20,550,4.545454545454546
108,80,2812,0.4868421052631579
40,4,564,0.06382978723404255
33,15,4094,0.5168539325842697
87,49,12,0.3333333333333333
162,10,4104,0.7105263157894737
98,48,2848,2.78125
177,-19,896,0.21875
152,2,260,0.09615384615384616
74,-2,315,0.07936507936507936
94,56,2128,1.4736842105263157
104,38,3476,1.7954545454545454
109,39,2552,3.0344827586206895
91,79,4029,0.6455696202531646
7,3,5005,1.1846153846153846
30,0,4686,0.9295774647887324
75,63,840,8.4
117,-3,4428,0.6585365853658537
127,-21,1131,0.7435897435897436
82,-46,147,0.061224489795918366
44,32,1404,1.0833333333333333
85,-1,1144,6.769230769230769
141,43,5254,1.0422535211267605
94,-54,456,0.3157894736842105
88,18,2739,2.515151515151515
10,0,492,0.07317073170731707
59,-27,3819,0.8507462686567164
80,54,4209,0.8840579710144928
136,12,427,0.11475409836065574
87,-5,5782,0.6020408163265306
133,-55,6279,0.7582417582417582
114,-72,2448,2.1176470588235294
138,-12,623,0.07865168539325842
116,-62,1794,2.6538461538461537
79,-59,1958,0.24719101123595505
177,13,3680,2.3
107,45,5005,0.6043956043956044
111,65,4526,1.1774193548387097
142,50,4224,1.8333333333333333
152,36,4823,0.5824175824175825
127,53,6745,0.7473684210526316
76,66,2336,0.4383561643835616
70,24,576,2.25
165,-13,1196,1.7692307692307692
110,56,3960,2.475
132,44,1222,1.8076923076923077
83,-57,93,10.333333333333334
77,59,1173,4.0588235294117645
24,0,141,15.666666666666666
129,37,1632,5.647058823529412
98,-10,2256,3.9166666666666665
80,-12,2958,1.1372549019607843
48,24,4611,0.6091954022988506
104,-56,9212,1.0425531914893618
91,1,344,5.375
140,-10,1920,0.8333333333333334
118,48,4212,0.6923076923076923
49,-13,338,2.0
54,-18,5605,1.6101694915254237
99,-71,126,0.6428571428571429
128,-70,216,0.041666666666666664
100,-56,4888,1.8076923076923077
119,-3,246,0.14634146341463414
93,-1,2016,0.6428571428571429
80,50,714,0.27450980392156865
137,39,5859,1.4761904761904763
50,46,6006,1.0129870129870129
124,32,2436,2.896551724137931
17,-3,7820,0.9239130434782609
125,9,324,20.25
89,25,658,0.07446808510638298
86,4,1207,4.176470588235294
113,81,3950,0.6329113924050633
112,20,135,1.6666666666666667
135,-1,7392,0.8020833333333334
133,43,1176,0.16666666666666666
114,-44,5369,0.6483516483516484
87,63,33,0.2727272727272727
86,-64,648,4.5
42,8,4371,1.9787234042553192
162,34,288,8.0
163,-1,7885,0.8736842105263158
68,-38,5628,0.7976190476190477
44,24,2516,0.5441176470588235
121,-1,1300,0.52
91,19,2304,1.0
69,47,4428,1.5185185185185186
