A,B,C,D
20,79,53,4
61,98,90,76
92,13,88,71
1,72,70,95
19,23,19,80
28,44,24,83
72,39,54,36
46,28,97,55
93,85,64,71
16,19,49,90
31,49,83,80
3,23,33,96
98,26,16,76
85,65,31,49
83,70,31,52
60,53,92,66
14,37,35,41
6,38,25,13
18,77,65,99
2,49,51,41
48,94,97,15
5,31,46,28
32,91,74,78
87,92,43,9
55,21,57,2
19,39,78,64
78,66,64,78
49,77,71,95
97,32,9,81
52,94,66,96
12,11,53,17
29,70,93,54
76,62,57,48
34,44,70,52
46,40,66,8
56,97,37,28
47,88,16,83
40,64,24,32
6,6,31,75
27,90,20,99
86,35,43,27
40,26,93,78
19,95,75,68
22,10,75,58
60,91,37,52
73,8,49,82
79,82,61,51
8,26,85,25
95,76,87,23
96,80,7,74
92,49,80,98
75,25,77,13
42,37,79,22
35,99,94,53
61,40,10,20
60,70,79,10
60,41,59,62
67,10,32,16
27,24,6,61
81,66,86,16
60,11,53,70
71,68,76,10
74,64,73,56
97,43,82,49
89,9,87,6
12,59,23,60
99,93,25,50
7,83,37,57
54,81,36,95
11,38,53,15
60,15,96,25
9,41,92,61
86,25,16,86
63,80,88,87
6,69,16,96
47,1,98,65
88,9,56,11
45,91,70,72
86,47,28,38
74,60,20,54
34,85,92,17
38,61,43,45
15,36,68,19
54,50,62,79
31,6,57,75
5,37,41,10
18,94,4,20
27,89,89,74
9,49,47,55
19,80,1,66
5,28,71,46
53,81,73,22
52,71,27,99
90,27,30,60
1,38,84,18
49,6,59,53
30,94,98,81
78,39,55,82
63,34,25,23
57,9,43,80
62,89,53,49
56,89,21,28
52,16,43,69
73,98,41,90
50,77,18,22
80,10,34,67
1,17,61,76
12,94,13,82
26,76,27,66
63,65,3,81
23,16,67,69
5,82,2,97
96,48,60,14
87,56,47,94
61,19,89,17
93,18,61,96
11,57,96,98
47,36,74,84
16,20,68,23
10,8,50,16
20,89,88,55
56,65,49,66
89,88,36,38
36,6,95,42
99,12,96,66
89,82,54,93
23,31,71,24
15,7,13,96
8,64,90,91
8,1,18,77
88,15,12,11
40,32,92,44
52,63,8,47
60,31,33,17
54,2,68,17
97,62,95,25
65,7,91,47
60,93,44,42
74,61,71,62
47,62,86,1
24,71,51,29
17,35,86,43
81,4,63,84
7,21,40,18
54,35,10,41
12,70,7,12
35,7,9,10
53,82,16,81
97,98,84,64
9,53,66,65
74,82,35,76
24,7,65,47
89,21,68,74
82,36,96,5
46,71,24,45
94,3,83,70
57,2,42,93
49,79,66,28
5,47,14,59
92,33,35,93
65,52,50,30
5,45,82,51
99,48,66,47
24,17,33,79
1,91,40,1
35,56,22,43
18,64,26,54
74,19,42,39
45,60,36,34
56,16,88,64
30,36,32,79
92,57,72,68
44,74,2,75
20,92,74,6
44,78,82,66
54,72,70,8
4,17,93,31
20,86,27,63
32,25,56,73
55,95,69,61
25,89,35,16
35,13,44,17
29,97,11,6
70,76,84,45
30,58,96,45
92,6,35,33
80,81,3,52
5,88,73,12
84,17,16,71
76,19,96,67
88,71,36,77
20,53,62,53
99,13,70,2
32,29,94,31
26,84,32,75
54,63,15,72
27,58,59,73
62,53,32,66
85,81,47,51
30,74,92,35
91,29,35,53
90,35,8,60
29,93,46,71
21,33,89,63
68,48,25,16
99,70,96,31
25,37,74,18
14,73,61,72
54,10,9,87
23,66,84,55
54,31,39,91
56,63,77,28
18,9,55,36
2,90,92,52
42,70,15,15
76,45,25,99
42,31,52,17
76,70,3,79
11,36,49,41
10,8,67,29
4,96,65,89
65,29,1,57
96,33,25,70
70,55,98,18
69,19,55,86
33,26,69,91
82,52,42,18
58,31,65,81
33,90,1,39
64,32,78,47
1,85,88,12
39,80,59,38
42,91,45,38
66,86,39,91
76,95,8,92
43,33,27,42
41,82,54,25
6,85,86,30
14,54,48,18
42,13,88,46
49,95,81,66
49,44,71,87
46,11,46,49
81,88,72,11
55,47,2,49
53,27,27,17
10,2,17,76
34,98,40,66
39,33,14,10
85,16,29,57
42,61,83,8
69,69,52,82
22,9,26,61
60,90,32,32
59,4,87,92
33,46,93,34
64,83,16,71
10,49,25,28
92,79,18,98
4,48,52,32
24,6,15,62
67,59,34,62
9,89,42,78
75,61,46,19
57,33,35,75
59,52,47,92
11,14,28,34
34,63,5,69
22,71,95,71
75,51,13,97
93,42,41,63
62,91,22,95
89,41,46,16
81,74,57,53
74,76,29,22
3,36,70,23
98,24,75,25
85,27,65,6
11,97,23,60
68,82,16,94
2,67,1,14
25,25,62,9
65,33,18,87
3,30,78,6
4,8,95,88
19,16,49,58
47,79,42,75
3,83,44,88
39,59,20,59
18,21,43,88
89,11,61,60
55,28,89,14
34,72,57,98
7,16,21,5
46,84,3,17
42,38,56,79
55,20,85,85
78,5,65,56
7,96,48,54
17,4,7,12
7,96,84,5
55,39,36,48
58,56,62,43
37,19,15,48
44,16,1,7
44,25,3,25
75,5,1,6
13,63,79,98
20,18,53,40
81,46,36,89
53,37,82,91
54,90,90,52
86,81,10,89
83,1,61,4
96,27,43,50
91,64,38,71
7,20,82,48
58,54,26,37
16,13,35,65
47,67,14,40
21,50,95,77
24,61,92,31
52,39,44,71
70,94,21,52
77,9,85,54
66,96,97,80
96,92,94,56
48,4,31,13
95,51,54,70
24,86,54,65
27,38,13,14
20,86,19,25
81,21,54,41
64,80,53,66
88,86,45,56
65,82,25,76
35,19,87,28
9,81,25,98
16,26,52,74
6,19,98,1
29,81,62,31
18,78,42,1
48,65,52,40
32,7,89,12
22,98,86,56
2,66,57,10
96,20,6,66
6,91,24,86
98,23,32,12
78,85,84,33
78,93,81,52
31,45,75,43
83,76,71,5
16,40,99,41
88,76,6,19
56,15,97,14
5,47,54,33
63,47,27,74
89,45,75,78
88,27,53,51
32,22,66,19
98,43,38,55
98,87,36,55
82,35,19,20
9,9,32,37
12,78,64,52
21,40,36,25
46,86,76,20
97,93,22,9
90,67,89,53
70,1,3,89
34,76,99,24
72,97,26,48
57,35,92,13
31,91,31,95
51,76,95,74
79,95,90,94
53,7,34,41
45,72,67,50
50,81,55,26
67,77,37,94
27,98,94,72
76,74,54,92
73,37,90,32
87,45,12,22
7,70,29,56
41,99,65,25
87,87,63,78
8,63,64,55
99,72,40,29
40,41,32,41
85,83,16,52
82,28,99,28
26,41,28,69
56,18,42,42
83,29,91,5
34,73,84,33
9,88,17,19
23,25,68,71
3,34,12,53
85,40,18,76
19,73,82,59
35,9,37,97
37,75,44,3
79,37,61,98
72,14,85,81
94,1,6,50
38,59,44,34
32,40,78,31
83,60,77,32
98,80,67,33
73,90,33,97
91,11,49,97
77,88,77,71
32,78,25,37
48,55,96,96
22,98,30,85
30,26,97,92
54,95,57,87
73,38,53,62
43,5,19,70
80,52,14,42
24,36,18,72
23,18,86,62
69,32,60,36
49,69,21,75
99,35,78,90
46,41,23,13
80,5,59,52
57,60,31,58
12,9,1,61
39,77,44,65
25,21,25,83
88,77,49,84
32,58,31,74
38,93,24,11
21,74,67,81
43,22,9,99
25,69,11,54
54,32,17,76
8,64,15,11
56,85,33,77
49,83,59,8
29,48,88,12
69,42,37,52
2,93,19,86
9,53,18,21
60,39,55,94
94,79,89,7
30,62,28,96
60,62,43,49
34,46,69,66
49,93,45,54
26,8,29,37
3,99,77,47
89,25,84,15
23,59,45,80
87,13,37,17
29,70,27,89
49,51,44,1
41,27,96,84
68,13,50,3
28,55,84,2
28,98,52,63
88,26,67,69
64,67,50,30
69,23,80,4
17,76,24,11
37,57,87,92
28,23,10,59
6,83,75,50
28,69,18,31
12,27,89,94
33,36,42,52
78,59,59,89
48,33,49,7
99,81,70,31
46,52,23,51
99,99,16,66
35,45,62,57
86,9,5,31
82,21,28,31
45,75,38,85
98,9,23,78
33,59,13,25
40,42,10,82
78,73,67,31
71,87,30,26
26,2,8,57
46,60,43,90
7,95,29,95
7,52,83,40
46,62,17,1
39,9,91,23
45,32,65,45
51,65,83,79
1,77,98,37
53,60,16,60
64,76,86,88
32,55,41,68
21,80,93,74
72,98,2,82
57,88,92,20
73,22,58,36
17,30,8,75
12,40,34,55
59,8,4,52
4,36,94,2
4,56,87,24
73,10,85,28
27,41,83,58
69,21,5,33
21,87,95,9
24,51,64,89
38,44,35,24
58,23,26,21
4,82,7,10
69,3,95,19
92,96,50,28
9,46,92,33
55,6,85,79
22,75,36,65
85,43,70,22
46,3,95,95
1,95,92,50
72,81,81,88
40,77,91,46
53,90,27,52
61,76,18,26
69,5,15,25
68,3,84,30
94,97,69,42
94,28,52,85
72,86,6,76
37,21,27,84
85,92,93,61
77,38,84,30
41,95,81,47
10,99,39,53
38,64,43,4
46,71,28,59
35,71,53,87
50,45,15,38
28,77,5,3
92,26,36,61
50,5,98,24
51,8,33,19
20,48,31,9
53,97,26,31
95,59,67,54
88,15,42,62
38,87,44,35
32,10,89,42
44,39,61,17
77,82,31,31
69,31,53,64
71,45,58,46
1,79,31,31
18,93,90,71
27,71,58,41
62,11,41,96
41,42,19,63
54,96,84,83
55,23,10,26
51,60,16,81
51,83,70,79
22,31,23,56
82,83,55,23
95,5,2,3
80,55,46,58
95,76,65,78
22,2,96,62
41,32,66,80
99,67,60,60
77,12,18,89
24,44,68,37
61,5,91,94
76,46,94,72
19,63,43,28
5,18,42,31
80,2,80,32
95,56,49,21
65,91,49,68
57,54,19,79
42,93,63,79
56,98,25,84
84,7,79,75
23,27,49,58
81,68,97,96
78,35,46,81
75,67,46,96
25,52,74,87
60,21,17,95
58,46,12,74
96,90,5,95
28,37,20,47
47,39,4,97
44,99,98,30
92,92,58,19
17,63,93,5
38,7,63,70
43,36,38,74
22,30,29,70
26,80,77,53
43,92,32,67
55,39,11,40
20,51,19,22
97,80,76,6
95,72,40,59
4,27,31,10
21,15,34,99
84,66,72,23
33,17,53,21
1,34,87,48
8,86,75,27
41,11,25,42
38,21,55,34
39,71,91,85
70,74,76,41
79,97,79,78
56,67,47,75
1,62,73,59
20,33,33,42
82,71,31,27
46,7,47,73
57,91,33,37
25,71,89,10
62,65,8,60
79,75,81,69
69,41,39,57
8,89,1,83
76,1,55,80
95,13,84,53
49,61,7,63
65,30,4,94
65,77,98,42
82,41,46,39
20,76,19,61
8,57,72,68
49,92,31,32
70,29,23,47
18,91,98,9
49,87,45,10
32,71,79,78
22,73,47,9
68,38,63,16
55,55,91,37
66,52,14,78
74,74,47,45
57,24,54,65
44,67,63,67
53,19,16,15
31,17,24,1
65,53,72,49
58,74,74,43
81,2,22,61
92,32,35,51
49,4,67,60
81,31,37,70
62,61,64,31
95,87,97,30
77,72,74,18
50,5,4,49
80,33,72,27
97,65,17,59
73,88,26,64
57,44,32,93
50,27,95,50
84,10,76,98
34,35,80,95
6,78,17,93
37,43,45,11
71,88,81,82
19,56,93,41
94,79,93,24
18,40,58,38
38,40,40,26
87,18,79,70
3,11,80,33
89,60,64,88
80,47,12,82
8,36,10,60
60,74,20,90
49,11,80,31
25,95,97,81
8,75,67,99
23,3,42,90
20,55,15,72
88,66,84,86
8,56,17,31
62,28,57,75
2,82,70,63
83,67,45,8
43,2,24,45
85,9,50,2
95,85,35,13
4,80,5,26
99,41,86,22
13,67,70,87
76,33,79,35
49,1,58,45
25,84,95,10
92,75,63,14
76,79,68,60
46,92,87,81
11,57,13,94
39,43,57,30
5,17,16,14
4,47,19,49
61,59,85,21
1,41,89,71
89,42,5,86
78,2,26,65
90,24,61,59
79,86,40,28
14,4,67,85
43,29,43,6
85,67,33,24
89,80,52,18
39,56,56,9
68,23,86,15
65,30,45,96
49,86,73,95
35,72,60,1
26,5,33,78
49,75,76,37
68,51,21,36
36,94,58,86
96,78,82,59
60,60,43,40
77,10,42,28
87,29,1,2
87,11,20,30
34,40,35,37
70,28,79,39
82,5,11,62
3,41,90,75
1,52,34,44
65,89,16,98
2,12,96,9
39,30,53,99
33,26,51,37
58,69,67,83
25,75,74,2
65,69,58,71
85,93,69,33
54,50,45,68
27,24,65,89
66,29,76,86
96,14,32,51
31,88,7,84
67,36,77,73
63,2,62,74
41,21,96,81
37,54,15,10
22,62,86,72
3,6,6,3
64,88,31,84
64,11,30,58
93,63,75,81
65,93,69,86
83,80,46,1
36,31,44,30
78,7,34,56
3,48,66,2
44,99,22,77
40,64,49,18
20,70,54,97
38,11,42,98
20,95,26,63
83,25,43,54
37,68,94,53
86,82,98,73
33,59,19,32
87,54,54,7
21,54,89,12
38,62,7,72
91,9,80,85
22,46,69,55
1,32,39,94
38,67,23,16
72,17,9,90
69,79,27,88
47,86,93,64
37,97,41,69
12,89,99,85
99,40,35,51
67,41,50,2
63,66,6,86
20,86,21,29
31,25,45,97
77,13,13,97
42,97,51,67
16,89,55,85
57,22,85,81
83,57,78,88
9,24,76,40
39,33,99,57
45,93,67,92
11,61,93,75
55,51,14,39
38,19,27,93
22,73,77,10
7,8,92,96
26,43,22,40
26,98,31,56
56,52,46,44
71,3,12,28
81,38,56,14
37,7,33,90
17,97,18,7
23,81,32,88
92,16,4,40
44,85,68,6
81,62,42,19
32,85,93,97
53,25,98,79
11,97,63,90
71,57,46,92
95,11,28,47
25,38,79,4
11,68,8,42
63,40,86,50
90,37,8,61
74,35,28,13
53,62,69,53
11,86,40,4
23,11,64,20
9,4,2,42
80,32,75,80
15,59,97,4
88,8,72,73
97,94,12,38
59,31,12,5
39,38,14,12
2,29,43,33
29,46,89,53
16,18,54,92
6,57,64,14
75,4,22,75
89,45,21,45
16,71,6,62
35,72,81,57
83,35,43,99
57,19,5,65
30,46,28,37
8,48,39,23
67,53,6,70
68,73,48,42
20,90,61,74
56,44,44,65
37,96,98,3
92,48,17,31
63,7,63,98
32,29,93,65
15,67,29,81
16,49,50,86
26,48,19,34
27,32,61,67
82,77,83,2
72,35,30,14
33,28,50,87
14,48,83,86
36,5,60,90
97,43,59,20
20,65,14,27
23,24,3,84
32,96,29,74
85,85,84,29
22,74,33,21
60,34,47,19
7,79,5,25
62,37,20,35
95,70,15,29
37,12,17,31
85,13,91,35
83,47,88,67
71,81,1,27
19,13,11,68
82,23,94,44
37,26,67,43
34,45,18,63
72,35,58,85
50,87,34,94
78,44,34,10
7,97,36,50
55,93,56,67
59,28,33,19
8,75,40,29
44,59,86,34
67,68,92,51
88,46,71,41
17,61,88,84
2,98,87,1
79,9,19,22
58,88,91,36
63,55,55,91
85,52,12,69
69,15,43,89
49,44,9,12
90,71,88,72
67,83,9,60
8,89,72,28
17,86,76,29
37,35,50,16
16,34,28,56
29,91,13,66
43,25,96,42
77,57,9,66
29,69,46,23
35,97,15,38
3,66,14,23
25,50,23,36
45,28,77,23
45,30,40,56
97,6,7,56
99,27,16,25
38,34,9,80
30,41,95,3
63,82,41,19
23,71,91,84
83,87,24,60
96,41,11,30
31,67,85,18
8,26,94,30
47,65,83,24
55,57,70,32
39,35,5,8
47,45,24,54
1,86,54,32
53,70,24,88
46,87,24,45
10,18,11,36
78,98,87,8
27,17,28,63
25,40,12,83
21,79,62,86
89,95,63,16
78,37,37,79
32,12,14,52
47,43,77,24
50,1,32,77
58,70,99,95
16,91,69,22
97,42,37,23
69,94,75,23
60,51,2,5
58,90,77,21
97,2,47,64
74,87,67,46
23,98,78,61
2,22,20,2
50,45,59,35
77,56,59,64
34,43,4,8
83,11,78,9
70,69,9,45
81,98,87,73
3,96,32,82
56,94,14,27
14,45,17,93
74,40,61,52
86,55,99,31
89,56,43,92
18,27,54,87
18,46,54,57
53,57,56,99
88,37,32,32
91,84,67,97
83,85,99,67
64,74,37,44
21,1,84,25
21,40,18,6
35,21,82,40
72,75,91,87
22,75,70,72
3,90,14,3
29,86,58,11
14,57,5,46
91,36,3,28
88,59,16,8
58,78,18,99
78,20,42,24
37,58,64,6
22,38,23,5
71,49,50,74
44,8,40,74
17,98,14,51
59,3,30,25
74,16,32,57
16,22,77,91
87,63,41,63
47,56,21,11
23,2,4,50
55,60,10,35
20,76,8,14
72,2,92,79
63,91,69,18
53,50,54,3
22,59,83,33
46,27,59,27
81,35,82,89
71,55,10,34
24,73,23,8
30,5,93,80
86,80,89,74
50,40,75,22
65,11,92,17
62,3,66,51
83,56,62,59
76,4,93,16
4,49,20,6
86,27,99,82
57,76,64,10
31,38,77,32
48,17,92,65
66,44,25,89
84,78,84,77
61,74,26,62
2,48,31,15
90,64,84,36
56,51,45,54
96,20,68,46
89,21,45,23
90,86,83,32
76,29,37,50
33,56,26,88
55,21,39,99
52,81,46,82
43,76,27,89
84,85,57,23
92,13,19,31
11,15,97,6
31,8,13,51
45,32,36,40
79,97,68,45
23,41,19,29
43,46,52,24
94,68,87,29
80,99,70,7
31,15,14,57
92,3,17,16
25,61,21,8
7,17,29,15
41,89,19,40
11,80,89,18
3,2,82,97
80,64,66,42
32,61,42,42
59,54,50,55
95,80,46,97
19,36,95,29
59,21,91,27
69,50,87,59
18,7,13,53
67,77,16,44
62,76,55,52
90,66,96,78
81,34,65,45
83,95,15,58
24,71,84,5
54,52,10,9
11,93,40,34
70,13,41,19
45,9,99,38
97,84,80,26
67,38,2,44
13,93,8,42
49,44,43,56
89,77,36,43
49,34,80,37
42,31,80,16
13,89,17,72
77,73,71,67
47,89,85,3
46,63,35,54
84,85,15,88
78,63,41,4
29,72,58,4
22,65,39,75
85,78,10,56
67,79,45,18
35,44,4,38
27,7,39,60
45,54,82,49
46,54,98,88
38,76,76,77
16,82,84,35
9,41,99,75
19,75,29,53
44,19,85,1
73,43,82,46
29,6,50,86
21,88,56,33
95,29,63,31
18,85,22,24
27,70,6,38
9,36,71,77
28,18,71,72
1,85,30,82
85,5,85,41
31,7,95,75
31,59,67,43
24,48,10,6
61,51,58,61
96,41,69,9
34,65,93,64
96,52,38,19
25,72,12,94
96,80,31,87
63,19,21,33
73,82,77,17
35,22,42,63
10,19,64,20
34,84,50,85
72,12,67,38
75,18,13,28
60,92,57,14
85,77,84,56
53,76,9,89
92,71,11,83
43,40,1,55
15,23,65,77
48,89,79,21
35,57,17,44
96,96,89,96
17,72,47,9
82,93,90,4
6,3,44,74
9,66,32,86
94,73,54,87
46,92,69,14
28,23,92,30
20,96,55,73
88,76,79,65
62,95,65,44
37,92,60,92
87,46,10,86
41,29,59,45
70,4,56,93
12,10,26,88
52,54,62,79
95,71,12,65
3,37,71,25
10,50,38,75
81,61,11,90
87,49,21,2
37,67,13,25
52,61,47,4
21,47,46,72
13,65,14,35
12,43,73,75
60,48,92,26
70,69,41,12
17,78,62,38
54,50,3,18
8,33,97,49
68,28,3,40
16,3,68,65
47,10,63,20
4,33,51,57
11,85,81,2
5,84,98,80
12,86,23,6
70,43,50,54
46,60,80,39
10,6,51,94
3,30,35,62
5,60,49,90
86,97,84,31
28,63,61,57
63,60,56,32
61,71,68,26
76,68,32,75
66,1,68,23
50,58,86,89
35,72,28,82
46,15,9,16
32,96,33,98
67,51,67,33
7,64,68,90
98,26,92,72
46,10,31,64
50,34,29,93
25,99,36,33
69,31,87,37
44,42,25,70
79,13,6,23
36,32,17,52
49,53,18,15
49,39,67,92
50,69,2,86
57,66,27,94
55,66,57,40
41,70,23,95
13,78,60,3
55,18,75,27
73,74,21,49
70,43,63,96
65,25,33,50
98,21,62,8
71,85,81,90
35,68,20,51
47,27,31,36
9,32,31,57
97,29,47,87
2,34,2,98
55,90,66,34
63,68,55,34
47,13,94,63
8,63,26,51
14,70,15,88
56,52,7,78
8,80,81,55
28,3,47,32
92,43,76,21
23,39,79,51
88,31,59,55
45,20,59,3
76,58,28,51
12,89,13,51
20,75,33,90
48,45,86,46
97,3,42,70
44,92,13,96
21,36,70,88
90,23,98,32
88,73,93,66
79,77,87,79
6,58,77,40
51,55,31,21
41,21,36,26
58,39,3,16
44,50,59,28
36,71,26,58
73,6,28,20
89,47,91,2
72,96,15,67
44,43,93,33
55,62,63,82
31,36,50,91
59,28,95,73
72,35,26,86
40,54,29,73
89,35,95,96
37,50,6,18
58,53,32,34
14,71,61,26
94,26,75,99
75,44,81,53
96,31,98,97
96,19,88,22
45,68,52,60
51,16,10,32
79,85,2,89
26,69,3,12
66,9,81,51
54,75,49,36
88,91,92,18
24,18,9,99
81,23,52,32
30,41,81,12
76,15,73,15
95,62,68,47
15,58,88,57
97,45,70,52
59,74,89,91
59,37,35,69
62,14,57,49
68,54,84,70
98,37,68,97
81,38,28,46
13,63,82,79
65,45,39,33
3,74,80,6
12,17,80,34
41,64,52,86
3,54,70,12
98,94,34,43
91,70,13,32
10,68,68,28
58,29,67,35
30,62,31,54
81,56,81,86
38,56,17,49
86,40,30,72
99,92,47,57
47,45,76,44
67,40,29,14
7,1,81,31
95,70,9,8
59,84,92,81
79,50,78,88
27,96,11,20
56,52,13,24
16,99,79,80
13,76,76,93
96,85,86,33
54,46,10,94
98,53,27,36
30,99,99,92
18,13,97,33
49,30,9,95
49,85,43,2
6,14,90,7
5,72,66,2
23,43,92,5
93,52,43,99
97,89,95,52
65,55,15,99
2,93,13,47
9,56,62,33
55,43,69,61
15,29,51,49
34,99,46,90
72,6,59,51
49,22,70,96
17,81,46,4
11,3,27,2
10,62,92,55
69,45,8,67
77,60,36,35
27,48,7,17
95,53,33,90
49,89,5,57
64,45,3,29
13,65,10,75
28,90,2,87
40,97,89,77
18,86,87,68
55,15,58,37
32,27,66,46
42,53,6,54
82,79,35,74
99,83,50,80
54,89,94,68
99,14,54,40
29,40,57,96
95,64,12,44
56,73,1,19
92,9,23,88
77,64,10,89
99,28,39,2
97,55,20,88
72,38,41,19
37,30,71,3
34,54,8,11
92,95,61,38
14,30,64,46
31,62,91,31
70,81,53,64
48,77,31,71
71,50,17,68
28,92,13,58
8,85,30,61
1,82,29,6
27,28,21,2
36,36,89,14
54,61,28,23
87,79,36,57
74,11,69,96
69,32,72,69
64,89,45,73
35,99,50,87
63,93,87,89
34,56,73,30
6,3,7,89
77,53,51,29
76,71,58,90
79,84,41,49
82,32,34,34
38,30,4,80
3,27,80,50
13,93,97,4
47,85,99,34
78,63,50,53
2,87,45,88
91,24,2,53
71,67,31,86
81,43,85,43
43,92,99,80
56,40,49,36
59,12,23,66
40,78,87,92
67,71,54,68
13,39,27,20
2,45,76,50
34,27,90,47
37,83,17,66
62,84,82,42
63,11,61,84
45,79,33,51
83,34,55,8
71,89,86,99
19,57,99,62
20,7,47,15
67,4,42,65
6,56,86,12
62,28,42,86
62,98,5,45
16,15,29,98
85,32,92,13
19,69,27,87
44,44,83,39
9,81,64,8
11,65,66,7
7,24,65,72
83,56,91,14
50,12,97,88
85,78,99,23
30,32,69,18
76,30,19,97
76,83,82,69
49,77,67,50
76,8,96,15
53,24,26,54
52,93,3,31
72,28,15,90
85,9,20,3
23,34,16,3
95,34,99,18
83,98,7,66
65,86,45,19
33,34,72,70
61,91,19,78
53,32,55,62
54,78,27,69
20,87,36,74
39,75,82,20
41,70,20,73
79,86,50,75
66,77,1,63
75,22,91,30
48,82,20,55
28,73,44,73
49,15,82,97
15,4,24,97
19,61,60,35
34,53,15,65
93,26,25,40
84,72,37,18
9,6,75,22
79,34,41,70
3,95,60,41
54,53,79,51
61,74,3,92
67,15,51,4
19,14,51,69
20,9,98,80
90,75,43,80
11,13,87,10
10,72,56,41
6,51,19,35
23,65,49,37
32,77,82,83
72,77,63,82
47,42,98,48
46,60,25,90
95,2,64,35
25,49,33,83
5,13,67,55
22,44,10,30
70,98,75,69
38,48,4,51
1,92,51,21
20,56,85,46
21,36,17,30
90,37,88,4
97,10,74,91
90,47,16,15
15,96,70,76
67,87,61,31
30,47,31,85
34,48,13,31
12,79,87,57
8,56,97,53
72,18,66,70
96,12,4,17
70,81,53,23
22,92,85,18
86,78,53,41
62,34,5,69
16,95,7,14
96,93,3,86
55,5,54,13
28,77,75,78
13,34,85,75
88,65,39,23
89,31,40,7
8,2,54,20
31,29,41,26
32,93,48,50
44,51,90,45
55,37,45,48
2,89,18,60
94,93,69,11
37,56,86,92
65,77,1,7
91,13,95,58
10,55,16,78
62,99,60,80
47,53,18,84
38,22,41,37
32,30,44,19
97,36,42,50
23,36,65,19
27,94,98,90
50,63,4,81
1,93,51,40
24,85,10,85
85,4,16,5
37,28,17,78
27,34,50,76
18,49,33,3
92,42,38,36
74,10,46,86
63,37,54,12
54,81,91,32
99,33,84,13
71,22,58,4
41,9,63,92
53,10,78,84
20,30,57,77
30,26,25,17
34,77,98,51
36,42,59,97
39,11,79,86
38,10,28,2
81,4,68,61
10,72,63,44
46,27,80,7
39,98,38,54
75,36,73,34
32,3,91,74
72,42,68,20
80,30,71,68
87,90,57,46
80,50,72,57
31,91,61,18
37,29,46,97
53,72,31,93
71,33,12,22
33,63,12,31
31,99,33,27
75,14,12,87
53,93,95,66
29,40,86,18
27,80,16,37
27,54,5,90
71,70,14,98
72,44,20,20
61,18,58,77
8,57,65,17
12,45,23,79
74,68,45,20
84,87,53,99
99,45,39,70
28,25,22,15
67,74,42,93
59,83,40,41
19,47,77,82
12,74,49,30
40,60,63,1
49,42,47,46
83,86,83,58
55,79,5,51
51,64,76,21
77,95,99,99
37,63,13,77
82,71,67,45
39,34,44,36
58,37,54,78
82,18,56,56
64,88,83,78
62,78,99,65
98,91,78,91
28,63,58,42
82,87,72,56
95,83,79,51
70,98,16,98
23,40,7,93
67,62,54,89
55,18,34,95
75,61,52,43
91,7,33,48
68,12,27,32
34,47,80,16
67,74,54,71
58,36,69,93
10,65,4,93
61,16,79,79
60,74,61,7
57,16,57,28
97,55,67,88
7,80,89,37
53,91,84,51
65,55,80,7
86,41,98,41
94,50,11,23
17,56,29,35
34,2,38,3
62,8,74,47
84,15,76,18
14,13,82,96
20,10,9,36
31,14,56,38
42,54,94,58
60,1,39,1
46,24,10,49
31,26,12,72
52,76,9,42
68,49,63,64
18,35,18,17
24,99,71,63
40,94,15,73
24,31,2,79
78,25,39,10
86,42,37,14
97,15,59,81
42,44,99,60
43,22,49,19
70,96,71,90
36,34,41,52
27,99,10,67
65,89,15,38
86,6,16,92
73,29,84,1
22,4,75,25
27,99,90,95
99,91,50,22
89,13,44,57
72,41,43,28
40,38,35,40
52,71,98,53
1,81,78,1
40,55,99,88
43,4,76,41
73,79,49,10
48,75,64,85
31,58,53,9
27,6,83,2
8,83,16,75
71,14,11,20
7,51,50,61
81,15,60,53
51,69,81,85
84,56,9,97
13,58,8,87
74,73,12,19
54,53,53,97
48,26,60,21
85,9,85,65
38,86,24,19
21,29,17,99
25,51,19,49
47,44,97,17
30,87,39,42
30,2,67,95
10,37,26,3
69,4,56,59
90,37,39,89
97,1,73,65
37,38,52,38
21,98,68,93
21,53,93,2
16,8,32,3
80,9,37,12
71,41,56,91
57,52,79,84
44,69,59,27
72,63,45,41
80,64,69,63
48,12,52,98
61,58,88,51
46,31,50,46
69,75,87,73
57,35,57,40
97,45,26,18
73,17,17,38
84,90,38,16
21,62,23,48
68,73,58,17
88,28,87,84
96,91,60,90
16,7,91,44
75,63,72,34
33,21,26,58
13,9,29,57
87,43,50,56
47,49,38,48
23,81,48,35
18,60,22,63
32,14,20,26
78,57,91,61
35,79,11,1
82,43,48,22
93,36,82,80
60,41,63,95
45,20,48,73
31,43,57,4
60,85,39,57
33,44,58,38
26,2,16,57
17,81,81,83
16,32,44,63
36,96,4,46
51,75,39,22
17,71,55,58
17,31,14,54
77,50,84,7
91,17,71,18
71,73,31,11
1,1,9,39
62,45,59,70
80,28,62,68
8,81,36,34
24,90,77,33
4,25,55,48
35,38,90,32
5,22,41,42
22,40,23,80
23,32,41,22
79,12,36,41
17,68,63,26
99,22,88,55
77,13,50,89
73,55,33,76
81,93,55,16
43,80,92,71
3,45,44,16
44,93,63,42
11,25,19,49
78,41,79,99
98,72,72,51
26,21,60,2
68,70,15,85
63,44,12,33
98,65,67,63
97,10,87,80
53,81,87,96
86,99,78,39
38,58,60,74
78,97,64,46
66,33,3,4
2,59,93,26
7,3,93,50
58,72,41,52
60,85,81,19
40,83,24,91
