A,B,C,D
3,88,38,82
49,68,65,32
51,76,43,80
4,79,46,29
99,53,44,49
56,27,64,62
56,69,5,28
79,44,47,99
30,35,42,7
25,94,83,9
18,47,75,97
84,25,54,18
63,44,20,16
27,48,53,81
8,79,59,86
6,64,57,89
32,42,46,41
93,94,63,43
16,80,98,39
66,49,70,26
62,68,19,83
84,7,91,41
64,52,85,15
77,87,37,78
74,40,12,50
64,45,68,97
63,68,33,79
20,89,92,43
95,42,99,24
78,70,58,54
73,58,34,59
9,91,61,97
98,74,5,21
5,88,37,3
7,6,40,66
27,2,95,86
15,4,35,99
92,42,6,14
80,15,1,77
29,92,56,64
76,14,83,37
54,92,8,37
98,75,78,87
24,21,85,62
30,54,43,83
40,8,32,8
51,23,74,65
29,8,53,38
77,47,17,47
26,68,25,52
7,62,58,29
34,7,62,10
25,70,27,91
49,90,56,88
95,77,48,44
84,95,47,46
36,19,92,79
81,85,74,14
50,45,80,4
44,30,3,24
50,98,35,80
10,83,78,47
59,98,37,49
63,23,29,45
92,87,83,1
51,40,5,16
87,24,79,27
51,83,96,50
11,56,53,8
35,96,61,24
40,1,58,38
13,90,53,71
11,27,26,70
45,31,51,56
5,92,27,37
82,18,88,17
4,19,83,89
66,79,86,78
76,18,11,77
95,46,82,32
79,6,12,81
87,88,65,94
87,18,86,37
5,77,8,4
22,87,19,97
12,33,53,46
64,29,56,60
14,26,31,49
64,70,33,71
53,78,6,28
58,98,70,31
4,58,39,22
47,97,69,87
60,92,53,34
24,61,47,23
23,92,70,12
25,89,32,28
18,69,16,15
53,23,50,66
92,26,38,42
66,73,94,13
29,48,22,36
13,12,78,5
52,11,81,84
48,39,95,43
4,16,8,61
80,9,69,81
94,4,97,3
90,68,51,89
38,33,92,96
8,53,79,11
36,79,15,51
34,90,8,78
42,86,54,74
16,44,29,34
54,79,26,77
93,33,8,83
83,56,21,15
99,1,50,42
41,68,43,72
83,61,5,21
55,37,8,32
36,68,13,31
63,60,60,33
33,19,54,79
47,26,74,77
41,88,15,2
71,70,21,4
53,60,97,32
25,10,56,36
22,63,98,71
64,97,59,48
68,33,62,99
11,27,7,83
33,70,59,31
5,37,69,21
68,58,48,84
99,42,1,82
51,52,49,49
59,15,91,98
83,38,93,45
5,86,52,13
36,48,61,45
67,61,25,25
55,66,39,79
70,93,16,1
15,44,48,77
72,98,26,39
73,49,30,92
45,25,11,53
57,58,49,65
90,89,87,12
57,65,69,4
65,13,66,81
8,58,51,4
9,19,80,7
63,37,74,62
20,95,55,60
66,84,62,9
43,76,27,10
96,67,39,15
84,45,9,42
93,89,47,80
1,77,58,42
12,85,82,65
90,7,43,12
66,12,87,63
65,73,42,47
15,85,92,28
37,26,48,30
88,51,46,13
84,59,26,42
42,75,66,34
14,77,95,15
17,16,31,24
30,45,84,2
62,17,38,37
74,43,52,22
9,27,80,43
8,98,91,33
36,70,32,1
54,23,30,42
56,64,51,97
23,9,67,12
91,62,52,66
32,7,39,95
45,64,67,31
49,67,98,27
42,2,31,56
76,89,58,25
76,69,37,88
13,12,95,74
89,52,95,10
84,95,12,8
43,83,42,51
34,42,40,29
77,62,88,13
51,88,92,72
79,46,53,68
98,54,36,10
1,54,38,44
9,76,4,45
38,62,13,81
95,43,56,45
18,46,4,46
84,42,45,39
54,38,18,44
10,90,75,5
42,14,4,21
66,71,44,62
70,74,96,3
74,19,64,66
79,3,70,50
63,43,46,57
53,60,87,15
45,70,91,61
48,19,97,58
98,23,39,9
27,62,58,20
34,21,52,87
21,25,42,2
91,5,69,62
16,2,54,77
40,33,4,22
77,32,46,88
55,13,79,74
79,42,3,91
51,54,58,6
46,45,4,79
24,75,72,23
32,62,66,44
97,41,56,74
28,89,60,85
34,25,11,72
96,42,84,29
44,63,80,5
34,10,93,62
70,92,62,41
10,72,61,9
27,75,20,53
31,59,14,58
49,66,23,86
25,36,55,6
24,91,62,63
61,67,47,3
12,32,2,11
66,61,55,93
15,79,71,67
23,61,3,11
61,12,15,84
71,95,11,54
52,16,91,21
97,33,84,15
56,57,70,72
16,49,98,91
5,1,63,5
48,79,80,21
41,29,65,36
82,21,70,91
80,53,19,86
33,66,10,87
94,83,89,99
64,64,50,36
78,12,79,2
75,24,29,46
16,57,90,84
65,28,92,14
17,92,97,31
89,21,72,96
48,88,54,17
88,35,18,60
94,91,27,14
63,78,19,11
60,5,88,84
61,87,75,14
6,64,2,59
74,12,80,66
60,50,99,56
5,88,92,26
92,6,11,35
35,69,61,46
69,5,88,60
72,76,65,82
19,15,70,43
20,44,41,16
7,83,85,51
17,16,38,53
14,23,69,34
64,87,26,76
48,97,55,2
28,75,97,53
6,64,95,58
27,16,39,78
49,81,4,44
72,25,58,9
73,56,4,16
18,89,16,65
15,27,46,85
98,53,66,52
30,19,24,82
7,56,23,19
11,43,80,43
8,63,29,22
99,70,13,42
6,20,20,81
41,45,46,44
29,25,97,80
23,68,73,9
53,37,80,70
22,72,66,70
73,85,89,9
2,98,54,71
94,60,72,23
82,32,2,34
63,56,89,2
25,58,30,86
13,32,11,29
10,24,78,72
56,64,70,70
48,71,23,2
91,22,86,43
80,76,76,85
47,22,1,84
7,67,25,25
25,96,77,97
54,32,84,88
31,37,28,54
25,82,74,6
10,26,4,42
64,25,15,65
1,52,14,78
72,94,72,1
24,49,2,40
94,44,84,13
47,7,71,48
67,2,79,41
88,40,26,47
77,55,71,82
14,75,38,3
22,36,57,25
27,7,71,22
54,16,1,85
57,74,41,85
15,44,52,62
1,78,25,47
46,73,68,84
36,62,49,55
71,47,74,21
70,47,39,63
22,13,5,33
95,33,74,79
12,4,12,59
9,79,52,22
68,92,70,40
10,68,14,82
16,30,32,31
59,86,6,2
28,4,63,76
79,4,18,69
30,15,21,13
22,16,78,6
79,37,25,11
2,1,46,58
95,12,30,94
51,86,16,52
14,16,73,87
84,76,84,43
66,86,84,79
45,94,44,88
8,50,37,80
72,50,56,16
14,19,53,6
19,84,39,61
27,90,18,26
96,89,77,85
19,61,49,92
33,39,51,70
96,22,7,17
28,43,48,45
93,37,51,33
38,86,74,78
87,61,83,75
28,7,28,34
34,12,38,95
82,65,44,36
9,15,79,60
15,46,6,22
2,58,53,34
61,52,6,43
48,45,11,4
52,98,64,98
57,24,41,40
37,9,91,75
23,89,27,61
73,82,9,37
72,30,77,11
74,61,43,74
2,88,54,29
18,93,17,52
41,92,27,25
30,28,43,61
10,69,21,74
70,12,90,78
94,95,42,67
81,24,25,3
96,18,41,47
94,6,87,93
38,10,4,17
65,33,97,31
95,91,11,25
2,15,58,17
12,58,20,23
10,74,19,66
86,4,96,86
23,52,61,71
50,37,48,79
3,63,17,49
32,47,28,37
16,94,90,59
24,31,47,6
57,37,30,82
52,45,20,95
59,61,47,63
55,77,26,22
48,63,87,22
46,93,96,71
80,64,77,28
50,77,8,72
71,70,17,9
4,48,61,66
36,23,22,40
60,43,63,57
57,81,98,95
28,64,28,65
92,38,62,55
21,42,63,62
18,30,98,29
69,70,11,48
38,22,9,21
75,61,78,84
25,52,68,61
71,48,26,92
20,90,77,75
33,73,80,23
78,60,16,12
41,7,75,39
89,6,1,99
69,28,24,33
16,12,58,84
10,6,97,64
30,96,60,92
45,10,38,41
61,4,76,70
38,54,96,78
70,42,48,50
4,72,87,70
16,11,50,37
84,3,63,93
1,76,89,46
51,26,56,85
95,29,24,95
55,19,9,42
13,53,91,60
19,83,58,31
54,99,8,9
59,20,89,44
29,39,46,45
41,91,91,43
94,96,60,44
41,47,86,22
61,26,20,97
9,64,87,36
54,59,28,84
33,18,57,50
92,7,21,72
60,79,61,32
81,54,22,62
34,90,13,62
6,24,65,89
65,58,74,7
57,45,74,46
97,81,23,29
6,8,69,74
86,89,78,88
20,45,40,66
27,46,99,19
73,64,87,59
43,79,15,43
66,67,76,2
77,38,69,38
37,57,60,62
22,72,10,17
98,19,51,13
9,27,48,44
94,67,32,77
38,69,4,79
34,12,92,96
8,21,85,3
35,43,82,71
38,71,27,33
39,69,14,24
88,90,79,13
35,9,17,25
29,10,32,27
92,37,55,8
1,73,51,19
40,38,76,35
16,55,55,34
98,10,63,4
92,34,9,81
71,31,12,84
2,37,45,88
39,3,41,13
40,61,12,8
84,83,20,75
69,40,11,90
55,43,2,22
92,15,84,79
9,40,15,96
88,55,97,40
33,70,89,92
46,17,47,89
12,86,95,45
32,28,68,89
66,18,95,26
7,80,30,59
11,31,89,68
6,20,33,77
43,10,5,77
31,23,3,99
81,11,38,29
63,86,27,99
84,36,78,29
84,79,98,31
70,92,49,94
47,93,4,43
40,32,45,97
49,38,97,51
26,58,87,43
59,51,38,33
95,14,74,96
6,38,62,12
32,93,9,52
22,71,30,75
59,77,37,58
72,9,36,86
81,70,72,61
90,85,22,54
47,11,1,57
47,65,36,76
64,95,26,57
84,13,59,52
43,24,88,92
60,59,23,18
33,28,18,1
99,8,96,25
25,56,33,77
30,76,98,92
97,42,79,21
81,64,22,25
53,78,38,2
72,43,34,13
58,69,68,48
89,35,95,26
32,53,42,5
27,43,30,50
73,89,44,83
93,47,69,8
40,95,46,63
32,55,46,92
92,49,43,13
57,30,17,55
42,19,38,17
52,5,7,62
5,97,48,62
10,68,18,48
25,20,77,86
10,99,50,33
13,39,3,79
7,30,26,29
77,84,47,76
85,40,1,6
96,93,75,18
36,81,13,9
52,33,47,63
86,33,38,63
90,53,30,4
56,26,75,27
7,35,97,14
76,66,52,31
12,54,63,31
15,8,13,62
51,43,37,83
43,35,17,40
64,29,67,70
64,3,94,57
42,87,82,69
12,86,23,49
51,96,20,57
10,68,48,86
58,66,64,70
29,78,28,20
13,56,95,54
48,27,8,66
3,94,5,23
68,73,35,78
36,74,26,79
89,8,59,85
38,60,93,19
50,12,62,79
55,26,78,9
52,87,49,69
18,8,13,3
41,82,14,93
30,43,51,64
99,22,82,41
36,60,31,51
24,42,38,1
97,24,71,11
55,60,73,25
22,56,22,17
14,98,38,17
72,14,9,88
93,57,85,14
1,82,7,94
92,33,4,75
22,24,66,30
96,75,63,89
23,11,38,19
2,97,22,99
27,60,42,9
25,87,34,71
78,83,95,55
95,86,31,74
58,11,58,83
8,41,23,8
86,3,24,16
21,9,53,66
52,32,48,30
17,22,21,13
32,4,29,32
19,47,37,70
35,61,59,62
30,61,32,3
76,54,77,71
8,69,46,24
3,48,93,45
96,28,80,90
94,59,12,64
79,5,42,46
57,68,46,62
11,24,46,58
32,72,2,60
6,81,53,71
7,44,73,60
93,75,33,71
23,60,88,31
16,6,65,46
83,22,30,85
77,51,71,4
50,48,83,87
89,76,2,24
42,97,87,12
40,36,10,48
3,57,22,57
32,87,46,66
67,66,52,98
44,78,42,92
49,57,42,62
77,94,79,65
10,80,15,6
43,45,3,30
93,9,56,3
78,38,67,79
24,49,26,6
6,75,46,27
63,55,53,7
57,68,67,55
58,10,96,39
31,65,92,2
35,14,42,94
13,97,60,15
60,32,6,19
31,86,57,68
45,30,45,49
17,81,61,19
30,48,70,77
91,60,44,98
55,82,55,77
7,29,8,48
6,46,6,53
20,69,24,91
6,94,64,86
30,66,52,91
60,56,56,46
10,24,60,56
37,27,24,63
41,70,13,7
16,22,77,77
15,80,66,78
93,6,41,15
19,87,39,59
35,70,28,74
23,65,63,27
31,36,38,32
33,15,4,9
41,83,9,9
52,41,46,76
18,9,69,59
53,30,73,51
78,2,2,35
71,63,58,19
14,48,4,9
97,91,48,14
69,75,33,50
57,22,15,51
6,45,3,67
37,22,81,14
91,61,53,87
70,20,90,48
97,18,81,1
10,42,56,24
99,99,41,31
42,18,64,9
4,77,36,70
3,42,66,29
12,90,7,24
21,74,56,68
7,93,6,54
24,84,11,51
68,42,45,98
70,47,7,63
43,96,75,21
83,51,10,75
75,97,88,10
36,57,85,86
83,18,14,99
54,23,28,21
2,65,16,83
61,83,8,75
20,77,26,20
82,31,29,38
66,62,9,92
16,60,88,66
66,68,75,91
49,81,52,81
33,32,26,45
19,94,55,74
21,10,79,71
25,54,29,27
53,42,82,64
18,79,12,85
93,57,91,36
94,87,32,90
26,23,96,54
38,55,60,79
6,98,81,56
79,76,39,52
84,95,43,5
40,96,34,69
62,73,17,6
83,66,70,10
73,51,42,99
35,25,76,63
60,5,96,49
30,11,16,90
47,97,56,1
87,55,61,42
62,61,82,83
83,92,53,61
56,97,67,73
91,41,2,73
17,7,87,91
42,12,75,40
97,44,13,31
17,81,37,64
19,33,94,43
77,51,55,4
74,66,81,44
52,43,66,6
58,16,12,3
87,83,26,4
53,73,15,46
30,92,7,50
96,57,31,90
98,56,22,13
24,60,72,26
23,78,14,41
33,71,16,90
16,52,12,49
22,43,53,12
96,15,69,71
38,61,38,29
77,74,17,29
91,60,81,84
11,98,91,7
41,66,43,36
2,81,85,89
19,7,85,88
51,87,14,70
18,99,68,97
81,76,82,52
11,77,40,48
19,81,70,99
68,20,73,23
49,50,67,29
49,98,27,27
40,48,23,17
65,28,27,5
53,45,77,27
36,82,8,86
54,95,47,52
84,86,33,85
12,21,26,50
52,75,9,66
37,76,52,22
80,3,25,43
68,48,82,31
81,27,28,21
16,85,89,90
57,36,99,48
3,21,85,3
3,11,85,33
3,73,4,1
65,34,95,17
38,39,40,33
96,73,21,41
2,19,63,99
49,81,14,62
25,97,96,98
89,80,27,10
97,6,35,28
83,90,58,83
28,26,84,40
54,76,56,52
33,52,37,81
23,14,29,15
32,19,18,10
7,75,20,20
66,97,25,70
77,81,24,93
9,43,68,58
97,57,36,94
46,33,96,85
82,71,81,69
29,12,85,7
43,82,63,44
90,91,89,89
35,54,85,23
29,55,8,39
80,84,3,40
99,22,2,85
30,53,89,26
89,11,39,17
64,59,12,74
32,78,87,37
59,89,7,35
96,46,24,69
19,27,91,12
65,9,83,57
30,63,56,83
56,37,40,70
65,12,23,31
61,8,83,16
6,92,75,27
36,16,51,39
77,71,55,86
97,42,80,16
74,57,95,67
4,55,95,96
28,74,39,90
55,13,31,11
33,60,98,63
2,82,9,65
51,23,36,22
80,39,93,76
61,97,65,53
64,43,75,44
58,81,6,82
8,80,34,75
98,73,65,36
32,40,18,7
66,5,54,74
51,83,28,75
57,20,65,71
51,91,40,9
52,94,68,96
40,63,85,48
92,47,48,89
39,62,77,41
62,90,66,17
55,96,30,50
46,61,8,77
23,74,53,52
23,74,14,48
38,75,86,12
16,87,17,74
53,91,42,7
17,88,27,42
63,93,48,82
62,59,73,47
31,83,51,87
82,88,50,43
76,24,2,75
82,41,38,22
75,24,99,80
29,19,42,94
84,23,35,82
84,59,99,54
32,84,49,59
10,95,34,72
12,43,40,79
68,2,68,66
33,2,4,47
76,76,26,81
77,87,26,71
54,89,59,68
37,36,32,18
81,58,42,98
66,46,37,16
62,31,22,32
26,20,5,81
27,25,4,30
68,5,31,5
93,34,6,4
21,4,35,10
60,26,29,23
14,1,75,91
30,86,10,27
39,96,46,19
3,35,80,63
82,71,2,78
56,37,34,2
73,53,30,29
50,19,17,58
4,74,15,43
96,57,40,93
82,81,62,79
21,85,62,75
9,25,9,6
22,60,54,97
68,97,86,22
98,45,72,78
57,8,59,81
68,86,32,48
96,18,3,5
29,22,52,54
7,58,63,46
38,16,79,94
98,16,99,55
86,3,19,36
97,10,94,68
85,20,29,29
46,53,88,33
41,90,28,41
68,20,50,43
83,65,52,91
90,73,28,67
57,90,91,10
61,37,90,10
10,62,54,27
2,99,35,8
20,7,47,49
85,36,73,61
74,68,38,67
16,59,2,47
67,30,22,72
95,69,75,46
91,97,4,21
22,56,33,4
10,79,69,82
99,7,28,87
75,10,68,80
9,94,68,87
25,9,3,69
75,40,2,32
68,46,51,50
46,64,68,89
9,5,61,98
89,81,79,39
31,89,37,64
66,2,58,45
22,31,27,46
79,21,57,79
99,69,87,98
55,52,67,42
83,80,27,87
34,13,5,37
33,45,15,45
52,55,53,10
3,53,34,84
73,74,37,94
91,91,74,80
99,44,7,11
99,98,45,24
50,80,12,42
17,18,36,34
33,6,25,41
13,56,8,43
1,38,2,58
71,97,95,46
68,3,72,5
36,16,11,30
19,42,75,1
21,64,50,18
61,17,34,28
71,63,25,14
77,96,6,30
56,10,81,62
15,54,41,68
61,78,14,81
2,88,68,7
65,52,44,5
57,3,6,70
56,30,88,71
20,31,46,19
59,2,68,74
92,27,13,83
67,25,18,41
34,75,60,5
89,69,94,17
13,14,51,34
51,14,54,85
98,66,61,96
55,43,67,69
10,50,10,55
73,30,92,35
62,92,14,83
30,60,27,88
76,44,77,24
18,75,26,17
67,10,2,90
55,73,3,52
34,24,80,76
1,59,72,65
22,84,42,38
78,66,40,66
71,10,54,63
37,61,13,52
40,90,99,22
52,60,18,23
33,30,68,70
7,47,37,92
40,20,34,24
15,90,15,88
2,99,95,15
67,1,46,69
15,91,14,24
28,28,81,18
23,26,51,64
59,35,82,10
38,76,21,4
20,98,66,70
77,54,31,76
28,71,14,64
43,79,22,41
68,14,68,26
76,62,79,13
69,45,81,12
41,95,83,99
47,68,46,21
87,93,37,3
6,66,88,82
92,45,70,67
14,81,49,17
34,46,42,66
12,37,20,23
67,58,81,50
86,90,42,75
99,91,1,83
23,46,93,29
13,62,69,16
59,59,10,52
71,13,87,41
76,77,10,1
30,50,13,23
79,57,97,28
39,51,88,29
85,4,24,24
96,5,41,95
55,87,14,69
84,74,91,98
77,86,69,17
93,13,82,53
75,97,17,27
69,84,86,48
54,72,15,90
39,26,54,35
4,71,31,45
13,40,36,64
40,90,38,42
12,24,24,96
1,85,47,91
90,98,28,91
74,92,83,65
78,73,79,66
9,44,93,85
65,69,95,82
91,40,58,44
16,15,74,93
41,54,32,8
29,4,17,63
86,38,10,94
88,76,19,4
33,4,64,64
3,88,69,42
62,70,92,51
78,9,7,83
55,99,99,94
22,85,76,49
56,36,10,14
14,53,95,88
24,63,55,28
30,21,86,70
48,55,56,9
61,38,87,3
61,29,13,59
96,16,24,60
25,71,76,10
90,39,18,73
91,33,86,52
80,59,53,71
47,74,48,28
50,53,43,77
56,47,70,80
28,64,7,58
48,19,32,98
12,26,40,26
75,23,27,59
52,89,28,89
3,71,34,60
53,47,66,42
39,68,67,2
55,70,31,23
7,33,61,33
84,58,98,52
74,95,52,51
2,98,66,50
95,15,50,42
94,27,14,13
92,81,37,44
8,48,63,73
54,97,62,30
11,6,67,95
38,98,61,29
63,90,95,23
83,91,4,10
59,56,61,33
17,31,22,90
73,58,88,47
39,37,12,60
46,79,41,1
3,18,59,12
95,20,63,99
83,80,50,98
97,4,24,49
81,45,41,5
35,80,8,63
66,39,82,48
10,64,29,69
53,13,70,51
15,43,36,84
85,80,83,45
89,91,20,24
59,31,13,41
80,95,56,4
49,46,73,8
2,4,90,87
37,62,11,93
79,5,92,54
88,19,95,29
97,72,45,71
89,92,97,88
68,43,61,34
37,67,67,59
26,84,55,90
40,53,83,15
41,48,66,51
66,57,50,71
26,66,68,79
66,3,46,62
96,47,38,72
99,45,30,29
86,28,18,57
66,61,38,73
78,23,44,16
25,73,43,82
75,1,56,47
14,9,86,41
70,35,55,91
51,58,24,85
87,92,26,78
31,28,21,43
29,74,39,41
81,20,69,37
11,18,43,9
4,35,34,30
64,42,2,74
20,50,21,31
76,38,81,3
48,76,62,51
81,33,53,19
56,29,67,54
31,11,10,9
95,91,73,31
58,30,36,62
84,60,92,41
85,13,54,95
47,27,87,88
48,68,70,93
87,28,72,63
85,16,73,36
83,31,69,85
76,53,21,58
84,87,12,55
62,12,57,89
23,25,94,90
43,13,26,56
15,91,9,28
45,81,67,86
27,88,64,38
56,95,15,22
41,89,31,15
69,41,36,73
55,55,49,91
77,58,60,97
78,71,57,36
28,19,35,31
83,7,84,58
58,25,69,38
68,73,39,92
71,68,52,72
4,45,25,65
65,87,48,59
31,58,71,65
64,95,91,1
95,77,8,4
84,93,19,78
64,38,20,53
49,63,79,88
39,46,77,31
89,27,28,36
82,26,96,36
53,69,84,49
36,13,50,82
67,61,49,39
47,56,34,53
79,22,41,48
60,66,71,55
19,1,75,63
78,26,71,20
91,97,94,65
75,87,29,29
91,97,49,80
70,78,62,42
88,81,61,56
37,75,4,16
86,20,49,50
95,71,8,39
44,99,84,91
37,79,9,73
56,60,12,80
35,21,63,49
4,11,67,68
82,20,74,58
90,62,73,22
52,54,67,62
5,94,83,37
7,9,3,84
65,45,46,18
39,29,34,26
7,42,22,60
76,82,72,11
12,8,78,54
99,27,75,68
15,30,15,13
3,64,88,58
36,19,94,15
28,34,86,57
73,1,23,40
33,6,80,31
29,7,24,17
54,24,92,11
97,55,20,79
39,59,61,59
58,93,95,69
52,43,61,44
32,13,96,49
74,10,98,74
34,43,81,3
64,65,63,44
67,5,92,9
39,36,15,51
23,57,21,81
44,43,82,29
63,40,19,24
11,41,57,71
66,81,20,88
72,58,20,78
37,71,26,82
17,42,26,97
62,21,31,34
88,69,89,40
33,97,45,68
42,84,56,15
46,14,35,19
53,78,6,76
36,1,46,86
59,32,89,12
5,92,8,44
92,21,69,46
16,57,61,77
74,98,70,94
16,89,28,66
73,63,40,49
75,68,81,36
84,75,65,28
93,55,3,27
66,47,13,69
18,21,31,26
13,12,16,70
44,82,52,28
59,32,36,48
22,64,40,25
18,98,20,25
50,89,44,94
51,73,15,15
95,97,92,24
95,81,77,80
14,71,59,2
38,69,72,62
71,89,73,53
39,73,46,56
58,86,17,10
84,53,60,90
33,59,61,36
79,13,71,94
60,13,73,85
72,11,32,87
3,25,37,42
1,49,9,42
16,76,87,31
28,9,58,34
90,32,48,11
74,67,70,36
35,38,12,94
61,76,13,2
17,93,83,7
18,86,26,19
14,1,25,83
14,95,85,70
43,18,97,67
95,18,28,28
18,41,33,23
97,26,39,66
12,66,1,67
68,48,78,84
21,8,83,17
14,6,76,61
77,27,18,72
1,46,91,61
8,69,6,70
1,89,72,53
74,80,40,12
7,43,24,69
54,97,17,71
98,7,37,47
57,21,47,62
43,55,44,96
46,90,73,20
72,85,34,93
91,85,21,98
70,84,3,70
38,64,82,5
8,40,39,56
22,58,59,27
99,65,96,20
13,90,13,42
34,62,29,39
73,99,11,35
83,66,35,83
53,5,94,65
48,24,6,36
76,95,14,27
95,83,41,55
6,36,83,23
62,35,97,36
43,84,52,63
40,14,37,94
38,35,43,45
73,84,78,67
25,74,11,97
49,48,18,84
61,37,18,47
43,80,57,94
89,61,94,58
96,82,48,39
34,17,85,11
4,27,72,40
6,82,96,97
98,1,53,62
14,77,83,65
58,61,86,20
80,4,40,4
11,36,33,78
25,74,26,54
67,87,71,30
89,26,81,1
29,62,58,5
91,75,74,66
38,22,59,29
11,6,58,19
49,92,88,58
74,39,45,54
44,53,45,77
83,35,7,44
50,18,60,46
54,60,89,85
13,63,78,70
95,20,72,31
71,15,80,9
83,95,11,52
89,93,24,1
2,46,87,37
82,30,78,52
65,60,82,4
44,16,68,37
47,90,15,96
63,88,24,73
27,39,95,35
93,27,28,69
80,78,79,25
7,60,15,49
18,33,37,84
68,83,4,35
25,97,37,56
4,51,19,97
39,78,13,54
91,16,54,41
73,1,55,77
14,19,8,45
90,2,81,68
76,17,95,78
8,70,15,44
95,61,17,85
40,56,92,63
72,33,68,55
12,69,7,47
93,95,57,24
74,17,38,14
10,97,84,86
1,31,29,6
44,5,86,87
4,19,44,23
66,7,9,55
25,5,97,20
75,44,66,90
93,29,92,77
36,91,78,20
58,16,43,47
81,63,34,32
79,31,36,86
14,18,30,73
13,62,6,46
19,46,31,58
95,59,82,5
3,65,12,82
18,38,83,15
29,89,71,57
38,76,44,44
87,94,13,39
92,28,23,84
55,20,50,83
91,79,99,97
48,63,23,84
1,22,28,16
37,91,1,17
42,24,8,76
97,13,75,64
21,65,88,18
46,1,48,14
93,13,70,4
96,51,50,67
48,61,9,20
22,21,90,69
94,13,90,81
10,75,24,14
53,88,68,66
38,91,52,44
45,65,29,65
90,99,91,24
47,40,32,88
74,27,44,4
80,23,44,56
83,76,35,20
41,4,50,41
46,46,45,14
65,2,17,53
29,54,99,67
42,97,58,37
23,68,33,96
43,38,76,87
12,97,35,78
19,45,46,73
85,85,20,78
10,36,97,48
27,95,40,4
52,33,85,92
49,1,82,71
27,24,57,9
26,41,25,81
10,51,83,66
70,50,26,16
53,75,68,83
75,1,37,21
30,22,32,32
97,27,31,65
77,85,54,88
20,11,77,32
1,40,9,26
31,35,21,26
31,93,94,60
47,22,96,92
51,75,39,62
76,72,69,65
79,23,28,55
58,15,90,71
14,25,44,55
79,94,89,13
34,88,23,74
5,72,67,84
81,11,46,69
86,56,15,34
73,99,94,21
79,74,11,59
27,31,94,72
73,81,69,44
49,2,67,99
4,16,10,66
79,82,62,70
31,81,84,4
77,96,56,34
50,41,94,50
99,79,23,12
40,28,30,17
91,83,63,29
15,65,84,65
65,58,66,52
87,67,63,95
85,67,17,44
57,12,73,77
54,31,32,21
2,79,85,96
62,74,57,37
13,87,83,70
40,58,22,41
17,74,61,67
76,30,2,54
17,82,74,16
57,77,8,45
59,76,10,94
81,6,38,22
84,97,96,50
2,88,41,61
29,3,73,98
9,55,84,38
92,30,48,68
81,81,73,67
6,2,99,48
76,54,87,15
21,16,20,90
75,6,25,92
90,90,79,94
63,99,73,33
31,74,64,2
8,66,33,17
8,69,31,87
58,83,51,28
75,6,6,82
39,7,60,30
80,47,20,62
46,7,97,82
63,22,5,71
14,28,42,26
73,26,67,13
3,77,97,1
46,39,16,42
87,97,8,73
8,77,12,80
22,76,66,71
78,38,73,92
20,39,5,75
10,86,62,67
41,74,29,36
20,13,3,48
22,62,97,72
95,44,51,26
38,28,90,98
25,39,53,10
6,33,86,54
93,22,5,14
81,64,66,36
84,71,98,94
19,97,26,69
53,27,27,53
89,63,67,95
99,18,95,87
96,20,55,53
92,95,11,64
3,99,58,83
84,96,16,23
67,10,53,48
59,94,23,45
45,10,91,57
22,51,98,27
70,92,58,77
58,69,98,32
17,19,73,1
75,48,67,20
72,34,31,81
14,23,82,85
10,99,39,57
47,22,10,30
19,43,59,52
88,7,24,23
48,20,36,31
16,44,46,83
52,98,84,9
19,38,82,6
36,22,46,89
95,16,75,89
16,60,66,59
60,4,23,7
80,29,89,24
57,77,40,76
20,71,77,56
92,67,46,54
38,94,90,12
17,83,14,20
19,48,67,53
64,68,92,61
72,48,89,45
92,26,60,55
64,56,17,16
26,3,85,18
39,34,81,47
1,12,36,39
45,68,23,47
70,32,34,18
8,14,39,97
23,26,93,3
58,73,44,41
30,5,52,25
83,2,88,93
26,67,35,13
14,5,69,26
11,74,91,13
48,42,95,31
91,88,9,7
73,72,70,33
53,53,16,54
46,68,59,8
15,20,47,70
61,24,53,46
46,15,42,63
10,87,39,69
47,13,6,4
14,86,73,31
34,38,35,68
18,3,51,51
5,86,53,29
64,20,3,74
96,69,64,1
37,36,79,12
46,86,63,19
63,66,97,2
73,34,31,32
27,39,41,89
77,23,90,82
86,72,8,61
46,26,57,72
2,19,45,59
35,2,47,87
43,11,47,94
71,89,82,11
9,69,8,62
13,44,40,44
50,15,96,97
19,12,4,42
73,20,19,32
58,15,20,24
49,50,77,20
54,2,74,89
96,16,81,17
19,46,55,79
80,86,29,24
32,89,10,32
5,73,16,21
58,88,76,45
56,68,79,52
50,2,76,45
97,32,28,73
87,6,2,91
47,79,22,68
19,73,94,43
98,57,39,92
36,29,4,6
32,5,12,74
26,82,38,83
39,48,66,90
51,15,83,6
15,70,48,68
72,99,81,19
12,9,12,71
51,59,96,20
67,67,93,50
69,62,83,84
94,76,57,48
26,55,22,98
13,36,41,61
23,30,8,31
7,15,58,31
54,55,1,75
25,71,22,88
65,80,85,62
42,52,80,67
28,32,67,56
96,86,88,49
64,86,83,22
34,21,79,38
63,55,66,21
30,4,22,98
39,85,19,49
37,41,38,39
53,93,36,13
37,82,47,12
36,31,35,77
57,27,66,27
6,81,22,61
97,87,52,31
60,57,63,70
70,10,73,71
41,24,67,86
40,33,91,17
76,56,65,26
84,35,37,36
74,89,59,26
19,34,88,72
27,65,75,80
