A,B,C,D
4,47,49,21
28,8,52,82
17,88,61,61
47,36,90,83
37,33,5,86
90,33,84,27
79,7,61,98
53,73,67,37
92,29,7,79
91,3,29,65
53,26,61,14
12,72,91,51
58,36,3,91
95,64,84,33
69,42,61,65
31,25,97,77
62,75,40,17
26,90,36,63
6,12,28,15
28,74,77,70
12,78,77,91
3,29,69,43
97,46,34,37
43,12,68,99
73,95,65,43
49,33,51,17
71,41,6,53
89,50,99,7
55,75,70,64
71,83,88,98
87,91,16,5
53,38,22,68
36,5,92,4
42,61,7,60
3,56,65,18
85,92,1,84
86,10,41,69
30,13,25,10
86,36,51,45
47,63,79,19
73,47,84,41
13,30,57,19
70,63,24,40
67,80,26,85
62,37,67,28
21,90,79,83
14,17,63,36
96,38,67,1
57,59,18,18
38,1,96,15
71,32,32,22
46,88,62,11
87,18,53,11
35,1,38,98
49,8,92,43
75,44,3,2
95,58,40,93
99,51,44,43
25,46,60,93
75,92,32,5
5,64,8,55
55,62,50,31
34,64,63,65
3,78,72,10
96,75,83,33
89,89,59,13
2,71,92,69
91,35,59,27
53,28,3,7
17,86,8,44
15,68,46,42
48,99,80,63
13,82,2,40
5,2,71,48
89,40,6,20
77,24,91,86
8,45,35,98
54,45,43,94
2,45,32,47
62,2,82,64
7,1,71,81
34,15,71,37
25,84,65,70
54,62,33,56
73,97,9,96
51,33,84,77
39,33,91,10
24,57,8,95
18,7,38,13
61,29,49,66
36,61,93,37
88,3,44,72
67,87,99,87
63,32,61,96
14,57,25,35
23,71,95,64
31,57,81,17
56,7,5,27
78,31,9,20
40,18,8,99
11,16,13,14
64,21,15,68
39,25,27,22
64,19,35,70
67,67,26,7
63,51,78,96
22,7,63,88
93,94,39,69
99,38,8,98
5,9,33,7
99,79,29,87
78,23,20,84
37,75,62,88
44,4,45,23
6,94,66,37
41,12,68,37
18,37,34,30
43,54,86,13
96,6,88,46
2,49,8,30
49,95,3,49
17,8,61,98
39,54,83,42
90,5,60,28
10,19,2,44
20,4,67,75
13,19,50,35
37,80,46,74
72,37,4,31
38,88,84,2
56,31,90,69
80,31,24,19
36,51,19,12
27,83,96,21
89,33,15,66
9,83,11,44
98,1,96,64
81,29,24,89
38,60,76,13
2,81,94,10
35,32,77,16
83,35,60,48
3,2,14,61
1,71,56,32
82,89,67,11
19,28,92,54
3,1,37,24
82,50,52,14
56,16,91,51
10,28,1,75
15,36,90,80
84,73,65,54
29,72,67,56
89,81,51,33
43,28,10,43
34,15,28,72
80,38,10,53
15,75,34,73
44,93,4,22
35,40,76,29
71,8,58,72
20,58,91,38
58,70,1,9
49,84,63,44
6,3,58,70
99,90,76,21
84,15,15,38
70,75,88,1
73,93,68,59
28,25,60,82
56,46,93,86
20,59,79,1
74,48,24,42
65,94,71,84
95,43,76,49
98,55,77,35
58,87,85,90
30,39,48,48
96,18,84,28
68,6,10,13
1,93,69,19
74,70,35,59
23,69,17,8
39,97,25,93
15,16,49,39
91,28,35,26
11,36,77,99
82,92,24,86
89,16,37,89
24,3,28,61
20,38,77,70
13,3,31,23
40,69,10,46
32,32,7,52
9,58,24,97
57,62,94,5
1,75,15,13
9,28,46,72
10,50,48,74
30,69,9,30
62,99,7,61
12,49,39,24
49,12,84,26
29,60,38,98
42,93,7,56
69,49,62,80
41,69,59,46
90,31,96,5
25,96,75,4
37,22,7,25
28,58,23,73
74,5,1,22
98,71,22,70
62,89,59,68
93,16,31,7
51,56,46,89
71,1,49,64
62,21,1,30
70,75,28,45
93,49,20,86
99,98,83,4
62,23,94,17
18,24,98,97
19,26,89,36
24,70,73,82
12,68,82,26
75,92,43,31
89,35,16,58
48,39,66,59
99,77,82,59
51,67,62,10
26,10,8,55
94,19,45,43
81,82,34,96
42,27,1,72
48,29,26,58
78,64,5,19
99,79,69,68
17,41,72,99
64,30,27,74
61,33,36,22
14,70,17,79
52,21,24,13
79,40,39,56
9,73,71,41
96,39,18,40
75,18,78,22
69,75,8,43
64,11,34,62
95,39,33,60
36,17,58,12
41,23,62,73
19,49,82,62
38,28,48,34
59,88,16,67
77,34,91,11
61,55,97,60
70,24,60,84
9,85,41,59
80,18,96,76
14,32,98,71
63,69,38,37
50,98,29,21
52,51,64,32
37,51,12,29
52,7,68,23
29,75,49,63
81,60,87,21
21,93,66,6
21,36,22,54
39,45,87,37
47,17,87,9
78,57,47,70
76,52,63,16
5,6,28,43
71,92,98,39
86,55,12,33
87,22,58,69
80,65,53,53
55,70,89,62
1,20,49,34
59,52,79,70
45,76,34,14
33,83,83,71
40,66,59,48
17,77,98,35
45,98,12,14
81,52,82,75
14,75,76,92
76,11,25,43
28,54,17,56
45,29,31,7
85,2,32,31
42,67,55,57
8,34,32,77
94,88,66,83
87,13,64,92
97,29,53,31
38,31,2,26
7,67,71,82
72,18,77,60
87,21,98,86
10,12,84,46
66,97,53,33
83,94,35,51
50,85,60,4
86,94,96,26
84,90,21,22
9,51,77,56
93,54,79,69
5,53,59,28
92,98,56,17
4,23,72,24
13,12,43,30
54,65,92,91
63,62,19,42
77,89,40,65
63,66,42,61
63,85,41,92
8,87,48,95
19,61,89,30
59,61,26,35
26,75,30,26
24,80,16,92
49,4,85,30
82,44,32,33
82,70,2,38
89,78,94,97
32,82,96,33
44,89,39,7
93,88,35,63
62,19,78,36
20,35,76,52
2,34,2,39
93,41,47,68
45,3,42,32
14,97,13,83
19,69,9,50
48,4,33,37
49,70,40,57
90,60,18,2
53,65,25,17
38,43,88,58
7,24,87,59
36,26,82,44
35,9,74,67
55,95,6,67
98,41,85,84
15,19,4,95
17,19,71,57
12,2,98,23
61,15,56,91
84,62,23,98
6,96,80,47
11,50,70,20
55,69,66,79
84,71,91,54
91,48,53,89
31,95,5,51
41,70,40,67
39,12,28,87
86,16,82,62
13,73,18,52
87,13,14,2
25,1,75,9
33,21,38,28
2,41,46,21
30,59,55,50
71,36,87,44
50,53,25,61
18,68,26,28
63,2,52,2
15,13,83,36
24,74,85,40
29,42,23,23
18,88,66,1
77,67,17,22
42,45,54,33
38,83,21,89
24,2,59,49
34,11,95,62
59,49,43,18
2,27,71,48
99,70,95,59
23,40,34,43
3,91,10,61
67,32,23,25
92,95,36,43
49,4,82,2
26,60,29,27
46,30,30,67
42,76,28,34
98,11,61,85
65,82,51,24
60,10,82,64
40,62,65,52
22,15,4,50
41,74,10,24
34,46,81,79
48,69,73,74
58,82,56,14
83,44,80,67
24,17,22,27
38,45,15,31
91,26,33,15
9,92,1,45
20,70,73,53
75,24,87,36
87,46,57,32
56,10,28,77
55,40,8,8
50,11,66,80
91,38,33,41
71,33,51,85
59,97,78,34
1,21,97,69
18,33,88,32
99,45,28,47
46,6,21,17
17,53,45,55
43,12,91,34
93,32,60,14
59,92,15,94
94,75,44,78
37,41,93,23
88,85,94,17
17,59,87,39
40,5,62,38
54,61,22,94
53,3,38,78
41,58,74,62
32,30,39,26
94,71,68,88
58,27,21,54
52,31,58,32
72,77,69,40
24,29,6,85
55,50,67,13
37,55,4,36
38,83,80,93
92,58,4,28
35,85,7,8
34,4,59,28
66,60,53,74
10,85,12,64
49,88,26,26
20,28,4,3
7,77,12,6
2,2,31,96
21,25,46,81
38,32,44,48
38,58,81,76
30,77,85,48
31,1,46,92
7,96,8,26
83,33,2,50
18,32,6,88
24,66,58,32
17,84,10,55
76,73,72,47
68,87,58,71
80,80,25,80
6,79,64,93
34,62,78,81
94,97,57,89
83,80,34,57
84,61,15,19
53,94,36,84
64,44,51,48
20,73,60,26
15,90,89,52
38,64,26,91
79,64,45,25
82,31,30,79
28,88,44,44
58,37,68,76
62,89,14,99
38,53,13,53
46,4,19,13
79,98,3,70
91,22,18,48
55,40,83,13
79,80,84,38
64,27,85,32
44,48,55,98
69,67,98,86
40,37,42,12
1,76,17,90
34,26,65,36
17,19,58,49
59,17,70,20
42,85,68,27
56,7,64,18
83,38,8,53
15,21,91,76
91,14,47,20
60,80,64,91
6,40,43,1
25,13,94,90
25,47,20,56
85,31,27,12
92,49,29,42
28,21,37,17
98,35,93,51
65,1,92,62
95,90,85,79
82,1,14,56
69,12,12,95
61,16,26,28
13,39,81,22
34,35,48,33
89,81,36,44
85,66,29,27
23,14,88,31
34,2,48,2
56,47,86,57
76,92,22,2
89,68,79,11
8,61,69,60
26,16,21,86
86,90,64,85
84,26,21,72
86,98,44,5
55,78,12,17
64,91,14,65
95,59,96,64
49,7,77,40
5,90,13,10
61,5,69,16
99,51,93,34
71,16,19,56
73,73,44,14
77,56,54,84
47,55,59,84
73,71,77,8
1,29,72,95
80,74,48,21
36,38,15,95
90,74,62,43
57,76,32,67
12,12,64,4
32,4,32,52
69,48,59,97
57,45,49,42
43,97,74,71
33,90,4,5
18,97,57,93
27,49,91,81
36,70,74,87
3,79,6,37
90,74,79,79
18,52,7,19
20,71,23,38
55,44,62,47
32,7,8,74
10,44,70,53
85,12,62,48
19,60,8,99
84,37,73,34
74,97,3,14
47,56,23,74
57,67,26,40
15,25,19,81
31,50,55,90
95,87,29,82
13,10,27,32
54,11,24,49
21,18,99,14
48,12,81,32
6,84,24,84
89,28,5,40
86,61,37,26
16,73,62,16
18,44,21,94
3,94,87,13
55,53,90,24
26,73,2,97
70,28,71,64
25,4,58,17
16,27,94,13
50,13,21,25
75,58,33,45
30,88,35,25
89,79,74,83
47,30,44,46
62,42,49,64
62,62,32,96
4,58,89,12
61,65,34,56
22,91,87,13
64,48,98,41
96,48,56,72
14,72,25,9
64,82,58,44
13,61,41,62
46,9,62,18
27,64,70,83
76,81,3,6
25,84,75,27
47,32,10,37
29,27,68,42
92,6,56,40
63,96,52,75
54,27,53,30
60,9,86,53
92,14,98,8
64,86,93,9
25,12,75,34
23,65,67,92
19,91,83,72
83,11,84,62
23,6,68,24
15,92,40,35
12,66,87,7
23,43,97,67
85,20,28,60
48,87,13,26
99,80,35,54
52,94,59,11
44,11,68,40
84,1,73,2
30,73,18,27
80,12,61,60
76,31,53,80
20,49,61,88
85,35,73,60
85,11,65,66
77,23,11,68
16,6,93,54
58,28,10,28
61,39,32,73
96,92,65,97
37,85,20,88
15,22,22,82
9,48,69,11
53,98,75,73
26,78,85,62
44,5,53,50
83,82,65,26
9,40,75,27
13,11,19,25
74,64,20,74
18,29,98,89
27,33,38,2
61,4,27,10
17,12,98,14
19,75,49,19
13,39,29,40
46,80,82,71
96,20,54,40
94,8,77,52
39,9,55,68
25,63,22,58
6,17,24,11
60,18,18,49
15,14,32,17
91,18,69,54
79,73,37,66
89,54,31,26
90,82,44,3
91,8,32,85
86,42,2,86
84,92,71,41
55,28,96,67
82,9,64,51
35,30,3,84
77,52,93,59
7,78,46,21
74,48,51,74
36,95,86,90
52,66,81,77
22,52,73,19
51,76,48,70
54,45,93,41
40,37,2,22
32,74,19,80
81,37,16,99
23,23,73,55
7,98,85,92
24,31,3,97
46,38,91,77
14,66,59,36
2,94,1,57
27,28,35,95
15,64,93,56
99,45,81,5
38,54,15,35
85,44,88,95
33,5,2,16
34,44,18,29
68,94,32,91
27,1,35,95
51,45,89,92
72,60,43,32
10,65,36,63
77,65,87,22
30,23,61,59
35,42,74,74
66,49,87,92
55,64,31,4
20,78,39,11
31,1,65,66
60,21,26,69
35,88,12,33
70,57,84,15
58,74,54,65
42,64,43,50
2,10,31,52
49,91,2,7
89,87,71,89
9,10,55,15
84,24,91,48
44,79,60,40
13,61,48,19
64,19,47,16
77,68,96,21
1,1,84,60
29,68,13,7
15,67,4,54
19,47,60,82
94,69,2,2
21,33,3,41
49,10,60,78
7,21,95,96
62,66,99,35
37,57,54,99
93,43,94,4
71,71,96,20
65,44,42,98
5,43,63,70
22,82,79,30
48,4,11,95
56,73,75,54
32,7,25,17
26,45,51,67
14,7,35,67
23,47,62,3
59,93,56,23
26,61,71,11
50,9,69,92
6,35,82,43
27,28,9,15
44,83,33,71
3,66,65,36
85,10,75,63
26,24,97,97
37,50,73,19
2,65,84,92
69,67,65,4
87,93,29,72
46,61,44,8
86,29,64,25
14,72,69,91
86,64,39,28
51,89,79,69
79,50,81,59
47,7,37,24
39,70,13,54
38,36,49,89
13,85,78,33
14,42,84,2
69,58,50,87
4,12,13,59
83,46,41,49
7,82,8,14
59,44,72,91
5,33,2,90
45,12,98,41
59,80,67,72
65,80,9,22
63,53,64,95
38,60,44,14
96,58,55,71
61,92,89,36
55,12,63,99
27,87,88,49
76,86,56,3
9,11,73,36
73,63,55,70
7,50,5,50
29,91,39,97
74,43,30,56
25,72,29,98
16,15,40,76
46,51,14,7
47,29,20,34
30,86,86,42
42,64,25,21
74,22,84,2
15,4,19,95
29,70,35,31
31,57,1,45
99,6,30,64
69,93,5,66
17,37,4,70
35,17,7,76
36,29,26,31
45,46,28,45
94,70,53,38
37,46,70,34
1,66,91,83
96,53,11,27
55,99,75,42
57,1,28,92
24,69,90,5
15,20,70,6
10,53,79,7
21,98,56,85
21,64,97,22
57,55,99,77
31,8,21,18
43,32,60,2
56,10,48,86
7,3,81,31
95,15,46,21
74,51,81,81
70,67,75,64
78,52,46,20
37,28,29,5
65,13,87,39
82,95,93,91
18,69,39,5
37,54,3,10
96,65,81,8
94,55,72,86
11,93,56,72
45,17,56,83
40,1,68,4
57,71,50,76
45,79,75,22
3,14,18,53
84,50,30,41
21,87,57,82
82,21,23,73
52,62,71,86
23,25,69,28
56,16,94,91
28,12,83,45
46,40,25,32
86,16,1,89
80,31,52,42
32,9,50,11
92,21,79,94
71,3,6,90
87,28,88,66
86,92,47,23
92,67,92,55
82,9,59,6
60,96,37,88
16,69,29,13
92,42,22,7
54,54,5,90
75,83,78,60
11,77,3,39
50,31,12,8
8,24,6,50
23,49,27,9
25,35,38,72
8,92,36,86
31,89,89,37
44,67,14,40
48,2,57,65
87,56,96,18
35,54,30,21
67,82,19,7
39,86,33,68
8,10,88,68
88,95,74,76
33,30,97,59
88,12,65,33
33,33,50,94
59,24,50,15
96,10,46,91
14,6,6,64
84,47,8,34
83,56,24,40
18,13,66,67
42,35,88,83
60,71,18,21
73,53,97,40
5,78,67,84
76,64,77,29
89,82,75,13
20,73,10,42
33,87,98,39
95,43,73,6
23,73,50,62
78,57,16,88
49,68,61,99
65,47,47,68
19,50,35,54
23,22,22,15
19,95,30,97
23,52,10,47
74,83,36,99
68,16,25,14
56,97,48,68
72,59,14,93
19,55,38,68
66,80,65,26
11,37,55,86
60,41,7,81
11,45,65,16
40,63,26,76
34,75,39,79
22,25,56,27
34,90,53,96
73,2,13,3
9,28,96,31
80,76,30,81
61,81,57,26
48,72,99,91
5,87,60,77
57,57,8,13
88,74,63,40
12,87,52,63
28,48,93,82
33,43,54,64
6,21,37,87
50,80,88,31
92,42,16,10
23,65,91,85
26,49,94,92
92,81,16,46
64,31,67,79
88,76,18,91
82,11,19,51
6,68,1,21
81,93,46,10
40,88,6,41
72,19,29,9
2,48,24,52
26,67,27,87
87,52,15,76
9,96,61,9
59,89,34,91
86,68,19,35
29,46,5,81
19,83,53,96
26,45,56,99
71,29,62,50
67,90,49,33
20,51,91,91
29,23,99,35
55,6,68,29
23,29,78,83
72,36,8,17
40,65,92,88
81,9,74,11
36,75,71,69
31,31,33,15
47,7,24,70
10,64,79,15
50,28,63,62
88,68,38,63
96,28,38,51
72,39,21,61
1,17,65,81
88,92,58,45
3,38,26,96
12,21,75,43
47,36,83,88
28,55,61,58
33,16,66,64
30,33,77,61
44,82,42,81
93,67,23,94
9,94,45,19
5,17,25,26
48,24,37,41
33,63,67,82
69,92,96,33
93,97,65,55
7,9,66,36
85,51,66,38
34,41,99,78
21,12,72,38
10,37,16,49
14,53,36,56
4,25,71,10
18,49,39,94
87,78,9,23
92,90,78,57
76,18,97,9
4,96,4,90
35,47,59,98
44,25,3,57
18,93,35,2
55,16,99,52
48,77,69,99
21,84,9,14
59,66,49,66
82,34,13,58
31,60,2,1
58,41,15,82
61,16,56,74
87,29,58,91
12,32,69,98
13,89,63,37
32,72,46,93
45,72,33,8
97,86,5,36
14,57,78,85
43,11,76,1
44,73,3,14
35,32,90,53
58,30,25,3
86,34,16,17
51,86,70,31
2,6,64,21
90,61,78,37
24,10,85,48
38,46,14,84
72,14,76,30
63,67,40,42
99,80,74,17
85,91,45,90
35,89,74,47
19,49,59,50
20,84,1,32
3,99,23,81
15,1,31,38
38,70,9,77
41,21,54,4
45,70,67,64
50,73,88,10
6,69,65,13
70,86,41,44
1,36,24,91
44,85,76,54
14,88,3,83
1,34,99,49
34,72,24,89
77,31,9,71
7,7,57,62
3,8,6,46
68,93,15,92
30,37,73,70
14,22,54,77
38,49,29,19
44,67,79,64
21,6,28,34
58,16,28,11
53,63,92,66
88,97,66,1
97,49,51,68
97,68,68,24
89,19,36,81
49,67,50,42
84,71,88,89
59,30,88,63
49,72,31,61
95,81,25,23
72,98,11,92
63,35,41,94
16,76,11,36
6,25,41,21
94,60,31,67
86,61,7,43
41,53,25,50
66,35,80,32
88,56,18,9
58,2,31,24
86,68,63,67
45,30,53,31
91,35,21,52
61,7,64,59
53,79,57,93
35,87,2,29
92,52,97,88
49,10,21,67
27,41,9,31
64,47,59,59
18,6,54,54
40,36,50,35
52,14,36,16
72,29,3,61
28,43,54,75
32,1,97,3
91,21,50,93
63,39,72,18
71,63,50,84
60,1,1,10
84,81,99,28
9,1,86,59
50,3,89,83
18,85,62,44
73,35,39,62
29,27,31,28
36,96,54,4
8,93,64,28
40,97,20,88
67,89,52,80
56,76,22,72
96,64,15,33
34,67,49,61
97,80,38,37
16,33,23,72
27,13,56,66
96,31,8,64
67,73,56,55
39,93,77,59
24,51,2,71
25,91,30,23
93,36,18,86
6,12,11,72
72,32,82,6
75,76,49,1
67,57,41,38
79,61,15,20
81,86,60,63
93,43,50,95
68,26,77,63
33,36,11,89
75,57,55,4
88,99,30,96
60,62,67,73
47,87,79,70
92,95,58,37
48,67,16,98
3,66,23,70
12,71,6,34
98,52,17,30
22,98,91,44
43,86,91,63
16,14,28,65
30,77,19,84
5,74,49,77
25,4,36,86
15,14,88,96
89,93,55,14
27,10,67,25
82,9,76,49
5,64,45,45
44,25,49,87
34,62,68,33
78,28,62,76
43,86,84,52
81,19,79,28
22,53,10,26
72,78,97,79
49,53,72,10
30,72,6,13
81,53,96,33
28,2,7,30
64,75,66,42
25,37,97,49
37,55,47,53
36,13,72,70
75,63,2,89
28,18,28,20
38,91,39,16
81,61,40,90
74,44,38,30
77,44,11,91
67,70,72,70
53,16,5,55
86,17,87,47
67,72,7,88
87,26,41,62
25,50,70,75
49,38,10,45
24,15,97,23
47,3,20,96
15,20,47,44
83,94,84,89
54,19,31,25
88,13,71,19
60,46,73,17
9,75,27,92
10,13,93,10
43,1,46,20
5,27,7,78
46,81,22,28
19,29,59,21
4,84,71,32
12,11,9,41
97,2,10,75
97,41,86,91
7,52,55,11
13,11,12,71
48,7,27,52
51,96,18,14
60,89,14,68
47,6,68,66
90,23,40,19
93,16,9,32
8,29,11,57
38,93,34,16
40,66,4,7
92,80,56,91
72,6,65,15
63,25,10,84
14,36,57,15
15,15,32,93
26,60,92,47
70,39,32,62
66,77,25,41
33,96,20,24
61,1,1,15
99,55,12,64
49,86,55,79
23,17,2,11
57,25,98,24
99,48,79,12
11,80,46,61
9,49,62,79
36,7,4,94
22,94,89,57
22,87,17,58
34,57,74,75
66,76,51,71
39,84,94,71
29,88,27,62
51,85,57,58
5,91,21,55
63,95,5,76
42,48,77,57
15,54,50,58
44,49,26,7
64,81,51,35
58,49,78,97
97,71,63,43
85,50,18,33
30,15,93,5
15,86,21,47
67,26,19,38
74,73,7,91
48,19,23,93
45,9,41,23
11,82,4,89
51,9,33,22
56,99,65,32
47,92,5,78
2,33,15,55
71,33,13,75
13,94,6,61
29,37,73,66
36,4,40,58
13,35,45,18
12,40,17,16
20,33,36,46
97,24,60,15
82,67,47,83
48,27,31,30
36,22,18,11
46,12,90,11
82,45,30,27
92,97,98,40
55,82,88,41
29,85,47,13
33,76,86,23
24,26,51,40
44,12,3,77
72,95,40,76
93,45,28,36
87,2,49,69
88,21,88,33
63,77,16,72
23,92,40,72
37,57,94,62
11,68,29,20
49,12,28,2
53,44,86,53
72,69,35,1
52,48,41,79
73,87,46,41
65,51,89,46
88,72,15,66
48,37,64,21
63,58,33,29
13,10,62,9
20,84,10,89
12,6,49,75
23,23,96,14
46,2,12,87
77,86,40,8
87,41,45,69
1,58,92,72
75,88,66,44
47,96,17,10
8,71,10,87
55,79,45,13
89,1,75,77
73,46,1,1
60,89,85,84
61,43,96,4
50,51,44,19
26,55,76,96
83,17,67,56
33,97,53,11
39,78,78,49
10,47,95,64
70,14,71,56
15,17,64,60
29,17,98,69
91,33,7,31
86,74,79,2
78,82,71,46
47,69,46,16
52,86,70,59
55,99,91,1
40,74,80,74
9,60,92,54
38,66,71,20
25,61,79,29
61,54,30,95
83,56,8,83
32,32,58,53
73,78,16,89
82,74,97,34
70,9,78,93
71,9,92,10
38,66,69,39
27,79,39,21
72,16,85,73
33,47,64,14
35,32,45,72
32,71,44,16
68,52,53,86
69,16,6,74
27,79,35,73
1,7,52,99
60,56,25,80
31,59,56,91
76,67,29,4
92,83,90,92
69,63,18,82
52,82,43,84
65,56,32,6
92,84,57,26
98,76,79,65
24,35,76,25
23,69,80,30
69,45,96,42
99,57,78,84
65,2,43,5
71,36,14,60
86,71,1,45
31,85,77,85
6,6,41,99
19,30,24,12
10,87,7,14
53,13,65,70
57,9,17,41
19,92,64,3
92,27,35,76
20,58,63,76
30,20,20,40
67,35,93,41
32,60,40,80
90,53,85,1
73,99,61,81
57,22,6,38
55,45,13,17
5,75,97,55
28,79,31,9
63,68,81,58
38,69,9,63
52,22,99,69
79,44,51,6
10,36,98,72
33,25,45,16
75,10,66,28
59,75,48,53
82,93,23,89
48,40,46,80
46,60,76,28
99,42,61,12
93,9,54,77
15,35,17,33
29,41,94,69
31,43,84,53
49,36,17,39
61,96,87,76
74,59,8,84
59,26,45,42
44,8,48,17
19,32,51,33
20,84,63,91
4,11,14,39
10,93,3,70
78,67,25,48
53,23,44,40
52,63,12,93
15,65,23,65
99,26,13,63
63,76,40,27
85,11,33,87
3,8,73,21
14,81,8,39
68,57,49,75
41,64,80,83
1,40,18,43
34,58,73,31
14,97,12,18
75,76,55,96
44,10,98,39
44,4,1,1
44,24,24,38
41,45,21,16
43,71,76,72
74,98,12,69
55,4,56,13
79,77,89,45
99,39,80,32
97,58,2,47
22,96,19,55
51,48,92,47
67,95,74,94
31,49,34,67
82,70,83,18
16,18,82,98
62,4,25,65
32,77,74,48
72,12,88,97
67,95,71,62
6,96,50,66
19,5,76,6
65,76,15,75
27,27,80,96
34,41,63,21
72,7,18,68
33,70,34,37
67,52,35,71
37,93,60,93
71,96,13,47
54,39,25,35
55,63,28,65
21,46,13,68
94,2,76,55
61,81,81,63
37,84,37,97
48,55,24,49
56,78,89,47
45,64,61,62
76,3,36,87
35,73,73,47
68,36,84,30
17,96,70,35
14,1,79,55
73,37,49,97
86,23,44,13
38,16,3,68
47,23,5,39
2,67,58,10
41,15,31,19
6,71,58,85
74,84,16,80
8,68,71,16
67,48,58,89
78,63,53,19
55,64,60,95
15,91,91,4
37,22,59,96
27,14,76,25
97,37,17,68
47,83,84,3
45,58,79,2
97,99,52,66
32,62,94,26
73,63,26,6
7,43,39,89
90,10,8,2
56,25,31,11
51,84,61,58
21,17,21,10
95,50,98,88
51,22,72,29
57,30,39,25
16,37,99,18
39,76,70,90
10,81,28,3
90,85,14,60
60,57,73,66
39,25,63,79
65,55,52,48
11,69,2,67
88,86,69,75
20,92,1,15
25,40,85,98
57,27,29,90
83,36,39,70
54,25,30,85
47,39,84,35
36,12,59,1
84,5,62,15
36,33,18,59
66,11,39,85
25,43,71,11
29,85,2,72
63,37,84,90
53,45,62,32
53,78,26,29
85,3,37,51
80,28,77,53
81,55,84,94
10,32,97,90
30,66,72,7
76,11,67,86
27,87,12,18
65,78,83,47
70,68,26,24
85,86,85,87
86,56,8,2
53,75,35,8
41,48,82,19
92,59,23,80
66,54,89,71
20,1,39,22
62,84,6,58
60,82,46,16
70,37,41,15
73,27,6,37
90,6,21,36
89,35,60,20
71,72,9,49
60,94,52,82
49,38,87,88
7,48,17,36
6,13,11,72
97,69,38,78
4,14,80,58
83,5,24,71
7,57,38,75
82,50,32,6
60,41,7,53
26,23,37,31
22,56,81,37
92,56,98,73
11,47,14,53
11,70,94,6
69,74,44,15
36,31,7,16
80,17,87,82
20,98,47,39
12,71,51,48
99,79,6,36
98,56,52,2
97,88,98,61
73,50,70,12
59,16,32,62
56,50,78,41
10,11,62,52
57,91,3,76
82,46,6,80
75,85,19,17
10,84,26,72
26,34,90,90
69,97,52,42
93,37,73,14
28,68,17,97
77,80,38,53
57,55,69,28
84,28,30,31
73,17,75,41
86,29,3,33
83,88,8,24
6,77,99,49
58,86,98,43
7,37,42,36
53,58,50,46
7,97,80,68
22,96,11,49
14,43,40,8
11,64,25,50
77,92,81,48
88,23,12,38
36,19,4,17
13,72,26,63
93,81,6,4
13,98,85,67
85,17,91,58
87,7,38,3
56,37,80,69
19,6,31,13
65,26,17,31
41,41,7,62
97,42,58,32
68,4,84,56
76,42,4,34
20,18,31,61
48,85,60,37
77,57,42,13
18,91,93,83
62,20,85,72
30,90,44,67
56,74,86,36
64,95,93,7
67,99,31,26
27,20,10,6
88,90,42,40
73,30,96,99
98,49,7,97
80,6,21,91
1,5,81,56
63,5,86,39
22,97,49,40
63,26,27,53
91,92,93,50
18,66,51,7
28,88,41,37
41,13,77,42
40,48,95,80
81,39,34,89
30,35,15,44
78,72,61,9
49,74,55,98
6,15,43,78
46,91,91,87
56,98,3,20
57,86,39,81
96,82,42,87
22,64,46,94
95,61,53,96
20,73,34,3
67,38,40,79
52,33,16,46
83,57,52,7
41,61,99,73
16,67,95,76
79,69,42,35
76,31,95,63
47,98,90,45
16,40,83,29
60,24,51,98
94,74,17,14
4,9,29,63
87,29,30,53
25,81,5,19
12,36,74,19
87,63,72,35
83,86,66,10
72,25,18,78
36,92,9,47
98,67,52,39
30,95,75,18
43,67,15,7
6,92,14,2
33,50,9,4
43,78,28,33
42,23,86,18
4,20,53,91
46,79,22,4
46,45,35,42
44,6,40,35
98,47,15,26
37,56,28,60
68,83,27,98
23,15,44,61
84,30,5,51
47,71,20,11
58,37,47,71
98,59,37,23
93,55,40,2
65,81,39,60
96,98,76,31
75,20,96,87
15,26,86,27
75,34,99,61
44,83,5,93
11,41,14,16
43,82,64,74
44,14,44,75
93,75,26,18
14,80,96,78
23,69,35,20
8,41,17,96
15,33,47,60
40,79,75,20
21,90,48,92
82,77,7,24
28,40,46,31
68,94,58,40
43,27,38,87
68,91,44,48
65,92,3,48
25,42,97,83
6,12,33,73
43,18,92,16
94,77,36,44
77,74,52,87
9,71,14,45
35,42,36,66
90,73,55,83
13,54,81,22
3,5,69,5
12,62,74,1
2,38,33,34
80,66,79,35
67,28,17,72
51,7,58,39
71,8,13,1
76,1,41,96
2,8,83,31
99,97,26,48
4,97,44,89
26,94,84,7
62,11,7,29
27,84,49,69
61,65,26,97
52,69,16,37
99,5,12,56
47,76,92,76
56,21,57,60
13,37,77,2
10,59,30,99
96,92,37,45
95,85,88,95
93,57,45,85
3,30,61,48
18,66,84,71
12,36,73,44
83,48,92,17
48,67,54,57
50,51,35,32
72,85,8,29
98,16,26,21
31,38,7,18
79,62,87,71
27,1,69,67
44,39,68,69
52,62,82,76
76,85,2,22
19,22,63,88
74,49,21,42
2,42,53,19
3,22,27,97
43,99,75,73
36,78,49,17
97,5,6,64
34,38,63,15
19,12,57,10
4,98,19,30
17,16,68,66
77,77,15,48
37,32,92,61
94,52,59,42
86,37,93,46
24,24,36,83
10,27,1,84
59,2,70,32
22,95,23,12
35,95,63,73
80,93,27,9
69,9,70,61
56,45,24,6
71,97,15,84
46,69,79,6
