A,B,C,D
54,52,47,27
52,36,51,41
18,45,8,24
42,18,66,28
67,13,27,70
60,71,9,21
10,37,10,1
65,86,29,83
1,52,36,26
73,44,7,12
68,89,41,61
87,62,87,59
13,28,40,15
86,58,24,22
71,67,34,92
19,79,84,85
34,87,3,80
79,49,36,69
87,16,80,12
23,96,88,68
45,41,6,97
46,67,39,53
74,48,67,42
71,86,34,17
31,45,5,71
66,29,82,79
33,13,54,24
79,3,28,7
95,65,49,86
51,23,21,54
12,3,37,93
92,73,7,43
11,17,90,77
74,94,1,55
24,87,32,6
84,79,58,65
18,94,83,98
71,49,72,78
30,30,52,12
86,57,26,42
44,23,52,11
47,93,55,27
31,97,91,9
80,6,10,34
14,62,52,30
89,32,77,95
42,50,64,58
71,81,85,17
13,76,17,50
19,59,49,87
16,6,56,39
40,28,3,10
62,85,51,84
60,2,91,36
55,89,7,58
58,46,13,51
40,4,33,61
26,4,97,44
17,16,51,27
61,34,90,11
28,21,17,8
11,99,43,87
19,51,14,25
20,16,77,54
76,77,87,97
6,50,26,56
77,61,10,79
31,16,89,54
76,41,61,86
11,5,64,29
82,52,22,20
9,6,61,53
42,22,61,96
57,69,83,49
5,3,8,63
66,27,27,3
22,21,67,96
9,22,23,11
79,46,14,98
72,43,15,96
71,32,5,92
56,78,85,64
84,6,60,70
63,47,99,60
87,79,33,85
52,68,14,52
6,65,28,39
31,59,68,45
64,35,16,46
29,22,1,19
24,74,14,65
32,13,15,64
27,90,40,82
47,96,31,74
88,74,84,82
79,96,86,7
54,24,6,48
66,90,83,83
98,12,85,26
54,11,95,21
39,6,43,79
46,22,69,50
35,45,94,68
70,92,37,97
84,33,23,52
43,94,54,61
15,26,60,99
43,12,55,38
91,3,84,37
66,19,33,50
29,34,83,99
81,19,47,49
86,33,44,52
78,29,34,73
40,79,24,41
33,42,48,45
16,15,52,87
71,52,3,16
93,99,60,7
35,16,56,40
62,96,23,66
61,74,62,59
40,99,73,93
93,45,40,89
44,51,81,92
76,11,54,63
48,5,55,61
86,69,38,74
78,27,61,4
28,74,11,79
77,71,97,43
76,76,12,41
22,71,34,46
26,13,82,81
27,78,90,9
57,43,89,59
32,23,44,44
4,15,68,82
29,34,50,82
91,34,53,52
39,51,27,91
57,73,84,38
68,40,62,91
64,1,12,31
55,69,92,37
11,93,96,42
49,38,54,13
3,12,14,44
22,55,69,64
96,24,41,73
35,81,74,61
60,37,80,32
74,93,25,43
46,71,3,73
47,18,92,71
20,7,53,91
24,46,40,11
55,89,8,34
78,85,68,54
79,3,90,98
58,83,84,7
2,71,34,76
35,48,59,68
37,25,79,95
69,2,27,86
4,21,32,93
84,16,28,92
28,99,29,88
32,90,49,97
15,11,3,10
65,22,85,14
31,6,78,75
9,28,94,10
96,21,7,97
97,83,84,32
84,25,73,3
79,16,45,80
91,63,37,95
92,4,78,37
17,29,4,7
54,72,19,20
69,91,6,40
19,95,17,65
48,32,29,57
36,5,46,21
78,99,13,50
10,77,12,6
67,91,2,21
84,51,1,62
91,42,70,17
34,7,62,89
48,74,4,91
74,57,32,41
14,14,37,37
45,38,74,41
55,64,31,54
72,86,34,98
37,16,30,75
21,62,76,95
27,23,17,61
43,57,48,51
90,31,28,27
55,36,12,48
40,67,14,18
99,4,69,61
22,98,8,89
59,78,89,38
70,82,64,23
80,46,43,27
58,78,95,38
44,81,15,65
53,62,27,7
31,64,94,80
29,16,99,27
5,57,51,32
79,28,84,82
15,52,77,85
64,73,88,71
85,47,10,3
21,47,66,71
19,5,83,32
87,33,20,32
70,66,94,41
30,64,41,59
45,88,18,65
93,11,46,91
31,25,12,15
11,48,31,39
74,97,90,71
68,15,90,77
84,12,15,27
63,73,51,57
6,48,1,24
44,80,82,89
71,70,7,48
20,78,75,59
5,14,2,69
3,60,39,44
74,85,68,76
27,43,92,79
38,82,55,14
84,71,29,27
20,98,52,78
24,52,81,27
87,30,39,32
28,95,54,9
90,24,22,53
25,68,75,42
71,83,50,43
26,98,25,62
51,5,65,92
64,6,8,29
48,58,91,36
76,32,59,16
74,85,44,94
61,39,53,56
71,30,61,42
89,66,96,36
96,6,65,52
84,78,22,87
21,87,15,2
17,47,81,29
20,38,11,80
80,58,13,50
81,3,2,71
8,75,70,56
31,65,39,22
88,83,72,51
45,79,32,65
71,1,32,83
56,26,7,92
91,5,93,56
67,59,7,75
64,78,43,42
40,58,29,74
43,8,81,44
80,77,99,80
24,36,97,5
63,18,91,91
38,42,79,97
60,20,90,68
22,40,45,2
4,28,37,43
21,45,85,34
37,77,96,54
24,21,34,93
3,28,54,8
88,2,68,20
22,17,16,33
1,98,91,74
71,16,5,24
98,63,66,19
14,15,72,47
7,90,86,41
37,41,31,86
62,22,83,73
73,84,48,80
18,92,61,21
67,76,88,37
52,34,49,4
34,93,74,46
38,90,59,69
89,15,15,94
24,71,37,38
89,86,15,11
13,90,83,48
15,80,71,81
48,42,86,87
56,56,36,44
71,58,57,66
83,19,82,46
28,39,39,68
70,89,17,91
7,14,21,80
51,63,40,10
46,66,37,63
78,27,65,34
76,8,42,66
56,68,49,97
72,40,32,39
96,76,64,2
77,50,33,93
16,53,51,12
8,16,89,10
36,68,31,28
31,92,4,23
98,6,40,53
42,1,69,45
73,63,79,2
42,9,43,68
66,43,28,17
40,59,51,72
3,17,64,45
66,64,50,75
51,53,47,6
91,46,85,99
61,59,70,23
51,30,93,78
86,1,88,69
60,17,21,26
15,20,83,54
55,33,62,43
36,74,63,71
47,47,30,71
56,52,60,28
46,37,67,39
21,26,73,43
38,41,26,18
33,21,19,32
77,9,6,68
98,43,66,10
3,23,39,34
13,21,2,87
91,47,43,47
96,86,54,68
25,15,58,88
51,39,56,22
52,36,58,20
42,37,77,29
30,85,52,11
2,30,84,99
33,87,74,76
50,25,21,94
26,2,24,96
33,4,67,96
36,44,27,56
71,44,15,36
92,70,20,72
34,2,79,83
33,29,11,74
52,71,32,9
29,64,98,75
68,15,16,53
83,75,15,64
31,57,82,67
82,91,48,83
1,7,84,86
77,40,94,24
37,79,52,7
94,71,23,90
41,25,7,17
47,16,80,53
20,95,1,87
59,10,34,84
18,64,74,88
9,34,6,39
72,59,72,4
65,11,43,74
5,27,59,96
9,87,27,37
45,73,42,74
50,11,36,77
11,59,38,98
44,43,85,16
93,70,22,26
71,65,16,4
68,20,7,91
12,56,44,49
68,40,32,16
30,79,81,15
70,51,6,86
27,4,61,89
85,77,1,7
36,34,29,76
27,2,57,27
54,42,31,75
16,23,51,86
78,85,43,4
51,66,85,93
53,4,79,12
90,31,6,78
21,21,58,79
87,76,57,34
87,67,3,62
53,32,53,80
27,29,94,50
19,55,44,38
20,30,73,36
22,99,59,41
51,1,2,95
49,36,8,29
49,58,98,9
54,38,21,76
58,81,79,93
82,47,64,86
49,9,85,94
19,40,97,67
25,33,13,58
40,10,15,94
37,17,19,65
95,56,91,89
97,76,3,86
8,67,72,24
32,67,27,50
8,23,83,99
15,7,87,62
90,77,11,28
58,26,78,54
21,81,74,39
98,32,26,43
14,85,30,16
88,72,14,48
11,40,78,41
42,38,3,81
48,24,81,40
14,81,89,50
10,6,19,76
84,82,37,20
2,86,21,19
73,46,83,4
64,12,33,4
28,18,18,4
34,82,49,44
99,12,36,16
5,52,90,57
75,14,90,10
61,46,65,5
42,85,90,97
18,8,49,44
79,73,89,75
29,84,30,61
27,46,29,63
87,91,98,81
9,73,82,7
14,48,32,85
12,68,21,84
57,90,24,5
73,51,88,8
42,67,32,24
63,9,70,23
21,5,13,69
41,59,30,99
89,26,70,18
72,38,90,16
64,84,85,87
59,7,54,93
52,61,21,43
30,47,28,40
64,64,89,38
25,31,23,47
83,46,45,99
58,3,26,55
59,12,46,22
26,18,12,93
44,21,70,90
50,36,86,29
18,53,84,67
3,81,75,36
50,61,49,94
73,84,50,38
5,74,47,51
72,80,31,55
10,17,87,96
34,5,92,25
66,60,48,98
70,59,64,98
89,18,2,3
41,59,35,4
2,16,12,52
57,77,26,40
78,45,90,22
21,96,72,21
31,89,1,98
79,52,66,18
32,27,22,90
87,92,26,74
58,97,28,78
57,91,26,21
60,88,37,68
76,99,78,1
27,67,15,76
63,44,58,78
14,74,9,81
5,71,14,98
30,98,36,42
62,37,25,1
5,8,45,53
98,38,89,6
62,52,97,67
23,44,93,51
54,73,99,91
42,79,83,53
33,84,17,58
93,76,91,55
54,17,60,30
38,70,37,34
50,60,89,89
12,59,55,10
94,97,74,25
96,66,79,89
43,16,87,4
78,54,66,47
6,16,61,4
48,24,41,17
40,40,95,27
81,26,73,19
41,82,63,91
54,69,27,47
61,5,55,86
94,79,6,55
68,94,94,57
81,26,21,6
39,46,56,21
87,25,52,4
51,97,47,34
44,69,40,29
18,9,74,69
26,20,11,54
40,96,6,29
55,2,87,31
2,52,5,53
82,51,69,35
40,44,8,75
25,99,29,35
30,26,68,91
74,73,84,48
17,25,42,70
5,61,96,10
83,19,54,94
96,98,26,81
89,94,26,90
86,16,21,50
83,74,9,81
46,1,24,61
28,48,27,62
33,6,57,49
67,40,11,64
32,64,52,11
20,6,95,26
52,66,79,93
76,71,4,20
80,50,16,76
48,6,9,69
91,23,39,30
87,70,70,25
18,58,93,1
12,22,58,36
57,13,93,10
45,66,27,93
29,58,97,40
24,27,78,82
6,93,92,86
78,88,18,41
68,25,7,21
28,12,25,42
84,53,8,12
55,91,55,63
72,31,72,29
50,84,87,31
89,1,62,14
65,3,42,4
83,8,55,73
22,12,45,54
24,6,59,8
97,75,18,18
34,84,43,37
75,1,63,42
64,74,37,16
54,61,84,91
88,82,97,48
81,29,19,12
1,52,27,5
21,23,30,52
75,4,30,79
27,33,7,14
65,87,71,64
55,49,76,35
58,25,37,57
22,15,4,20
69,71,33,33
79,27,67,5
57,30,26,83
23,68,6,91
70,37,1,68
78,55,32,16
54,7,43,64
16,64,64,29
89,78,34,86
25,78,79,96
43,26,85,21
49,95,54,19
78,35,11,13
92,45,82,46
18,50,42,5
73,69,15,86
18,40,61,13
30,9,25,17
47,93,93,14
74,87,99,66
52,93,86,97
38,51,91,57
43,69,99,15
4,9,57,46
69,75,4,58
80,93,29,21
21,9,58,6
40,57,87,48
6,44,71,69
64,34,17,15
71,10,7,9
37,95,33,43
17,18,49,18
99,30,85,18
10,35,91,93
30,81,26,50
29,33,44,73
57,92,2,76
74,9,63,83
67,31,64,24
58,8,49,87
69,13,12,98
9,39,29,1
67,47,3,50
63,38,82,66
81,19,25,81
19,32,99,50
64,3,15,75
98,26,31,71
21,81,89,72
78,75,14,29
42,65,75,83
14,98,60,18
72,33,36,64
99,1,24,32
63,54,76,55
11,60,43,23
23,52,60,85
37,85,45,86
41,25,23,63
19,50,40,17
21,41,61,29
67,95,62,23
8,56,3,93
41,11,26,37
2,22,59,43
93,83,88,44
8,48,19,82
20,60,63,53
30,29,71,96
48,99,89,40
27,40,74,46
51,69,21,80
25,49,53,43
77,68,21,43
74,55,63,53
63,56,18,73
14,86,18,11
89,18,22,65
27,58,38,5
42,78,58,31
15,9,24,76
1,7,32,52
53,76,12,17
96,23,23,79
71,39,20,79
89,74,9,14
34,79,48,3
63,18,96,52
41,26,4,32
44,4,53,49
44,97,69,64
28,90,39,89
90,37,75,69
62,1,21,50
35,21,27,46
74,30,71,51
25,42,8,52
52,10,2,8
71,65,62,67
78,1,19,41
31,89,97,76
9,57,78,57
99,83,26,42
70,38,17,83
7,39,87,61
16,97,80,34
98,70,33,72
97,52,27,69
41,65,6,5
85,42,19,84
72,59,48,47
70,39,29,38
62,85,54,7
24,38,11,87
58,10,4,77
16,12,11,41
86,51,7,5
49,57,74,86
34,34,23,95
54,25,22,94
4,97,60,76
4,10,43,83
60,66,19,98
63,9,1,74
17,85,55,15
71,17,57,71
14,70,23,22
86,84,42,23
47,40,54,85
71,14,96,79
91,73,6,88
3,71,7,38
59,35,60,34
26,41,63,71
33,63,81,94
9,95,19,44
52,5,31,80
56,1,58,18
63,56,40,95
40,96,11,32
35,21,68,22
57,91,83,36
63,55,90,59
88,68,68,19
5,9,28,98
32,96,79,49
44,41,38,88
31,45,49,85
86,21,79,68
94,85,74,62
79,67,29,7
35,52,77,90
32,26,27,2
42,99,53,4
1,58,7,22
45,83,4,12
61,3,34,28
84,46,23,25
66,60,65,98
71,96,79,1
90,99,47,2
33,39,40,72
86,53,53,10
51,33,77,56
27,73,79,54
91,99,55,97
58,2,24,51
6,6,10,98
84,2,50,27
8,41,33,47
74,87,34,84
32,75,87,64
25,11,84,85
82,78,41,42
6,17,66,15
56,21,95,46
1,38,53,82
75,80,14,39
82,44,23,51
58,77,85,14
87,52,26,26
31,2,19,88
29,20,10,52
10,10,75,27
68,80,3,73
44,80,61,9
72,42,13,19
53,38,71,23
1,56,67,99
30,54,37,42
87,52,31,28
67,5,70,96
80,91,41,96
7,24,64,13
59,11,80,9
99,48,52,13
92,37,33,40
2,17,45,79
85,78,81,90
93,8,32,31
52,86,5,44
6,44,39,50
49,91,92,98
84,15,58,92
7,4,80,7
36,27,33,74
26,23,31,87
81,68,12,27
56,30,81,89
16,97,46,95
25,42,29,69
99,36,70,5
11,18,50,93
46,87,63,45
89,70,24,82
35,37,82,53
18,46,80,35
85,83,29,59
6,30,25,73
76,90,12,98
25,17,30,76
21,59,82,45
10,84,14,44
68,35,69,24
57,71,34,52
38,36,28,67
5,89,69,15
12,85,39,18
72,65,82,96
52,19,12,33
98,57,66,40
67,25,99,44
73,15,12,91
27,33,5,2
38,49,60,52
47,16,55,24
89,67,22,36
55,84,67,77
52,92,12,45
63,87,18,55
16,74,3,7
91,23,71,72
21,95,97,22
38,80,60,58
50,51,35,49
53,13,47,13
27,89,26,66
22,36,39,88
70,3,73,46
97,76,8,4
69,54,75,95
51,40,80,93
62,21,85,94
41,13,80,32
14,87,80,89
11,31,72,54
10,3,68,45
53,14,4,15
83,91,83,48
49,42,23,16
20,81,75,45
37,86,28,67
47,6,86,27
90,60,98,76
71,45,94,36
43,33,94,54
94,60,35,15
35,39,12,3
84,57,86,90
69,1,74,93
29,84,73,7
93,96,80,26
89,75,70,39
18,38,57,83
71,38,32,18
27,83,42,39
73,96,5,25
81,97,29,5
68,64,31,4
9,82,17,8
94,92,50,79
52,65,52,7
43,7,2,42
62,10,52,61
2,80,38,37
26,49,78,17
36,64,43,16
2,37,33,5
3,84,23,85
67,36,80,71
15,20,62,10
25,30,71,48
78,67,63,81
13,56,8,55
8,63,19,38
64,3,70,57
45,40,82,9
92,84,3,44
84,18,28,55
58,94,9,38
38,13,68,98
47,90,32,79
71,86,76,46
99,13,62,67
28,19,17,11
66,8,56,65
59,15,15,75
60,94,95,80
99,91,67,18
72,98,83,56
17,62,68,19
78,63,2,27
43,14,55,7
35,54,99,67
62,78,74,11
51,61,67,62
25,97,4,19
76,11,10,72
25,59,74,17
31,67,58,12
69,90,95,66
55,30,53,36
52,55,33,16
45,30,96,14
55,49,6,47
83,1,51,90
87,94,71,58
20,46,32,20
95,8,22,32
12,5,34,80
61,84,98,99
18,11,35,59
29,60,98,5
62,91,4,32
28,82,93,55
76,65,95,4
81,7,37,86
62,76,39,22
59,24,75,10
33,90,89,44
36,93,4,63
19,32,35,56
65,49,32,57
93,18,15,7
71,95,94,2
52,89,71,92
11,38,57,85
37,75,69,58
53,89,81,87
11,18,32,8
93,32,34,67
54,14,3,80
85,85,31,21
82,24,81,16
57,92,44,27
28,27,4,75
28,95,1,97
45,40,30,98
11,60,40,20
21,70,52,69
32,5,44,58
49,69,44,69
49,38,41,95
18,69,65,92
15,15,85,94
8,29,15,44
98,13,83,59
65,31,47,66
20,40,36,50
33,72,26,96
55,56,7,23
26,20,18,8
82,46,56,16
30,73,24,62
33,21,90,58
45,83,39,89
69,94,72,69
69,10,13,12
29,27,51,83
95,68,50,73
55,70,54,36
29,52,85,65
96,48,21,36
88,35,90,28
4,49,1,68
36,43,55,13
30,95,63,18
74,36,39,13
35,19,76,26
94,35,8,31
3,48,12,48
7,14,77,59
72,69,74,10
56,54,55,77
38,7,77,7
87,95,14,75
19,74,72,64
59,36,37,5
39,29,62,28
63,93,18,65
50,88,29,3
44,55,61,53
30,34,91,27
15,53,57,60
40,34,62,65
52,46,71,25
31,55,35,69
55,20,71,56
93,86,1,86
12,50,75,71
41,12,1,73
16,48,61,91
32,28,70,57
32,79,81,9
39,79,30,86
76,7,33,7
69,92,6,14
69,13,67,99
71,44,15,10
66,21,71,87
19,56,33,17
50,43,59,76
73,65,70,9
31,95,89,59
13,40,69,95
58,14,58,47
27,75,3,95
19,44,7,76
80,33,39,83
60,66,66,66
41,17,99,27
35,25,13,12
11,9,51,68
45,71,49,47
74,1,69,94
23,6,71,94
58,23,16,31
83,23,1,89
40,50,18,36
80,60,45,22
7,39,65,62
12,58,65,43
84,37,65,5
49,58,89,41
4,4,2,68
10,97,75,96
59,70,43,62
76,56,56,91
29,8,74,9
86,56,51,51
84,85,45,56
88,66,94,29
40,31,91,44
16,19,42,54
55,85,54,66
60,26,97,43
96,54,42,12
78,29,55,17
81,72,98,49
26,9,93,18
51,2,21,76
95,75,15,50
17,5,7,24
6,57,1,21
47,85,21,30
3,70,63,94
84,22,4,6
73,88,20,67
2,40,22,74
33,5,24,11
96,26,24,44
7,43,84,77
60,12,73,55
53,48,10,97
46,53,20,92
82,54,35,34
27,6,36,14
50,74,29,44
81,50,85,86
54,67,2,87
24,57,20,23
73,65,73,48
69,50,44,87
66,52,61,47
20,18,41,53
12,76,46,25
98,13,14,66
21,70,28,45
45,76,97,89
25,45,7,91
27,79,42,46
92,87,70,59
65,75,29,56
23,5,44,85
51,86,26,21
75,69,66,48
18,45,51,85
34,95,91,49
92,16,5,79
73,3,74,79
47,9,61,30
52,16,39,10
59,31,66,4
6,34,55,73
85,8,81,59
8,60,53,37
43,23,5,19
63,95,90,63
3,23,20,8
61,18,60,94
33,88,54,41
79,49,35,4
16,81,58,75
84,40,1,74
47,4,98,26
21,66,49,64
70,3,94,20
11,61,73,86
72,49,26,21
94,69,62,31
8,75,6,52
86,50,34,42
4,76,76,30
96,8,90,13
28,98,64,47
83,88,16,81
38,44,39,14
77,5,30,3
1,59,72,77
53,31,81,22
28,27,40,33
82,37,69,71
46,20,78,11
33,96,84,60
86,8,3,3
20,44,99,7
74,34,42,68
18,10,97,50
99,89,82,24
94,96,53,83
2,56,46,60
32,41,43,49
43,25,93,68
96,54,75,76
66,53,39,59
73,46,88,7
41,2,74,31
80,53,57,74
16,54,64,77
84,46,1,62
23,7,14,36
95,9,85,46
26,86,48,71
79,78,54,73
51,15,79,86
89,81,39,95
73,41,67,95
72,21,4,86
18,24,82,82
95,84,45,42
5,24,80,21
82,97,75,89
33,38,52,34
39,86,96,57
49,12,32,18
70,7,90,58
59,54,60,49
94,32,85,1
48,94,76,57
96,91,29,10
17,31,14,79
41,62,37,99
10,66,86,73
27,11,90,29
75,24,71,12
44,85,54,43
1,15,24,92
12,14,12,35
3,20,39,38
40,61,11,75
49,76,27,14
18,9,88,65
51,81,5,68
98,79,93,57
54,18,70,6
47,80,69,5
89,55,24,53
47,54,17,44
10,79,15,54
93,77,91,11
93,25,76,79
63,2,78,52
14,5,2,78
54,44,92,86
70,25,97,46
88,3,30,32
70,31,18,44
43,16,65,16
37,27,72,33
1,7,74,84
67,40,9,2
60,18,93,54
97,96,14,48
77,50,82,46
64,62,67,80
48,92,41,38
90,91,42,36
74,95,84,75
69,99,42,50
64,65,10,89
82,60,82,62
54,97,88,41
58,75,57,32
94,17,94,84
40,49,10,43
17,40,27,70
21,35,62,57
16,4,96,15
3,73,36,51
59,15,1,92
44,30,69,29
71,69,84,63
68,6,72,29
80,69,81,27
88,23,48,14
45,81,95,15
35,7,91,37
34,98,11,79
99,36,52,92
4,88,5,47
15,18,22,10
85,5,98,46
80,82,3,3
34,67,37,97
50,56,63,6
2,51,74,37
45,18,31,95
90,82,36,14
85,7,31,73
64,78,81,22
25,68,69,20
61,87,44,21
8,22,83,67
53,5,82,35
58,10,9,49
58,15,33,97
88,67,22,65
11,26,20,8
99,74,4,27
85,4,39,59
55,56,44,22
45,98,46,75
25,51,64,98
64,86,90,4
23,90,15,62
63,44,11,81
1,42,54,83
35,18,91,47
17,52,59,48
91,99,46,44
70,3,58,54
14,41,48,98
19,19,87,8
37,94,37,77
83,12,98,7
7,47,86,70
25,68,95,61
80,78,60,88
22,17,97,21
27,12,43,33
14,74,1,60
70,85,2,88
3,95,56,39
83,63,46,43
91,11,16,63
74,74,21,8
50,13,97,86
52,64,12,78
70,80,44,29
79,28,30,86
46,10,40,26
2,32,85,10
65,35,37,36
31,17,33,91
27,20,8,67
10,17,34,29
47,21,81,56
80,54,39,84
59,77,54,25
65,98,81,44
89,68,14,97
64,77,70,22
40,28,24,6
86,61,1,53
6,80,53,71
94,57,34,73
93,6,58,79
26,97,48,68
55,77,42,37
53,81,85,57
70,13,29,10
88,15,23,55
48,1,53,7
2,4,72,17
87,52,55,45
74,44,95,4
24,42,22,3
82,73,38,55
72,30,45,23
42,44,64,6
98,56,67,12
83,30,48,58
57,28,20,85
25,61,51,49
9,63,39,67
55,44,9,90
44,84,90,11
33,25,28,7
33,85,35,11
87,46,2,6
22,94,31,79
51,90,78,48
49,72,12,59
7,71,79,50
81,45,81,19
82,45,39,22
77,48,38,98
21,23,91,38
40,2,83,65
15,31,65,99
95,53,3,76
98,86,58,81
73,7,34,53
78,17,7,45
38,45,42,17
3,31,82,60
23,21,65,32
32,39,98,27
67,29,41,51
10,67,70,21
88,73,48,36
56,15,39,22
93,32,51,56
41,21,72,39
50,6,57,28
96,11,74,47
85,82,73,79
86,72,19,38
50,37,96,36
6,32,27,9
52,97,58,25
24,47,12,62
52,90,92,48
12,11,91,77
43,52,52,42
75,98,93,55
29,2,63,84
21,22,19,38
13,64,84,56
36,76,47,79
80,61,1,52
5,31,29,97
2,44,49,59
29,28,4,3
64,71,55,85
38,4,7,93
10,20,64,64
63,58,27,77
48,23,37,36
33,8,38,69
28,9,16,33
89,86,24,78
85,80,17,11
86,33,98,52
56,53,13,30
3,25,89,12
53,45,23,55
18,89,73,84
61,67,24,90
91,41,97,51
76,81,7,61
62,75,25,78
83,81,49,58
81,66,61,17
55,13,62,5
60,24,33,80
24,78,71,23
23,65,43,36
21,92,71,9
44,12,5,82
72,83,8,90
6,15,31,36
52,72,34,31
38,84,77,48
53,99,81,63
37,54,90,51
35,36,38,67
65,51,71,98
25,79,8,86
6,27,96,57
53,36,11,22
27,12,79,98
52,46,75,17
71,7,75,11
59,23,1,47
16,97,13,22
51,69,40,69
2,79,76,87
38,65,87,40
97,53,56,39
1,88,59,1
89,77,62,86
14,15,50,1
76,72,93,20
21,92,99,25
67,78,38,14
21,89,10,60
28,52,9,34
54,92,55,7
73,79,38,33
6,85,4,58
96,65,74,17
69,34,90,15
19,13,54,47
27,25,86,6
4,26,19,87
87,89,50,64
33,20,56,27
91,91,58,92
22,29,43,16
46,15,22,68
53,71,59,70
57,29,99,34
18,55,46,44
98,49,39,85
10,57,93,44
73,13,64,50
60,87,66,66
35,5,44,58
99,20,70,50
97,77,72,12
23,77,8,28
33,81,49,83
41,84,25,72
29,85,7,65
3,46,39,47
84,17,86,25
23,66,30,27
14,77,9,99
19,18,84,38
28,93,14,59
13,35,19,13
40,91,98,10
47,10,6,10
40,99,42,74
35,41,14,69
71,26,65,39
45,16,73,49
22,9,76,8
97,33,95,78
25,24,37,55
41,10,88,97
40,25,93,63
22,11,15,6
48,41,36,62
20,48,65,72
54,5,83,4
58,90,24,85
34,27,74,44
39,20,29,8
15,89,44,36
37,28,36,55
96,93,75,25
4,51,67,74
92,90,82,42
86,16,77,71
64,22,57,46
73,21,12,74
19,79,12,35
8,16,31,82
89,27,79,21
40,95,49,44
44,10,31,20
45,8,91,73
78,87,91,62
76,77,55,97
36,70,53,92
83,75,21,13
85,17,65,18
59,24,32,54
31,25,83,36
42,98,18,42
74,66,52,98
59,42,57,71
68,52,99,68
90,17,23,71
39,81,15,68
72,58,30,10
94,60,85,88
29,96,65,10
67,71,21,98
3,63,97,78
25,46,60,32
4,46,61,86
72,30,72,43
48,72,89,14
88,51,62,93
35,84,70,63
65,12,8,79
35,91,83,17
71,84,76,40
32,16,42,30
34,18,63,32
1,28,55,9
81,13,60,8
96,40,8,54
48,40,71,35
26,84,97,95
66,82,15,35
10,13,75,74
18,45,87,29
78,82,2,99
98,31,40,58
60,53,30,91
46,65,23,86
20,76,1,59
92,14,52,84
10,89,78,57
18,88,30,2
41,26,48,31
28,32,78,14
33,62,87,93
57,19,17,52
90,4,72,5
95,96,32,74
85,57,56,4
41,32,78,65
87,27,72,87
22,16,6,49
53,44,38,1
6,64,45,40
69,70,73,78
19,49,83,41
40,7,97,93
45,7,4,68
31,57,59,75
83,58,69,27
95,52,27,85
11,12,13,58
3,44,6,49
65,56,60,73
32,51,2,92
71,51,6,3
91,2,79,34
54,43,57,2
48,6,50,51
86,21,87,68
11,11,97,97
68,77,4,91
25,49,91,16
17,34,3,15
91,96,91,83
75,97,33,26
28,4,26,49
26,41,4,15
27,82,86,43
80,20,60,3
58,45,48,2
15,54,80,32
71,27,64,4
26,33,93,23
97,72,93,74
29,91,96,91
20,24,53,4
51,90,99,27
74,90,28,48
58,33,6,70
2,2,39,39
63,1,15,19
62,6,57,24
8,78,14,12
83,12,47,34
53,46,96,67
68,97,22,8
40,49,55,30
36,31,11,63
99,70,38,82
9,48,69,25
1,1,51,88
31,34,70,81
19,55,2,13
14,35,76,44
11,42,48,58
28,81,3,49
87,24,76,63
78,6,78,54
28,97,32,19
28,12,47,48
98,30,84,28
47,50,91,21
84,35,39,45
93,52,70,47
94,44,5,44
25,78,81,54
34,84,65,68
85,93,68,25
48,84,6,2
85,91,99,79
1,43,91,63
7,26,59,19
57,68,51,87
78,67,13,21
91,59,57,68
17,35,87,85
43,36,17,46
63,95,51,61
96,84,68,46
19,29,76,50
36,18,44,94
89,38,42,78
16,3,33,25
13,46,62,45
85,52,10,83
66,5,51,57
33,81,91,72
53,68,48,78
62,11,50,26
6,17,69,77
43,57,97,67
86,86,72,68
78,46,57,74
65,25,80,76
6,68,23,7
53,72,42,68
29,32,21,20
43,2,98,15
91,94,72,6
67,50,58,27
10,87,67,3
74,5,81,99
44,75,70,41
48,88,21,8
90,58,22,3
95,77,71,21
24,39,94,26
81,12,64,23
60,34,7,49
26,52,67,48
63,41,80,95
37,86,19,55
46,89,53,39
44,15,65,25
8,34,55,91
49,88,28,78
13,90,10,23
20,44,39,75
27,99,8,9
69,5,56,59
58,4,73,88
14,39,4,53
97,78,13,61
33,70,74,97
65,68,38,31
86,3,47,37
50,70,95,86
82,56,14,3
56,17,24,60
57,16,44,32
31,78,89,46
47,68,27,19
73,39,48,60
7,68,54,17
1,61,49,15
89,73,29,53
64,32,44,89
95,26,94,79
8,38,31,77
88,4,23,30
23,83,18,54
15,20,81,5
52,40,4,45
3,21,8,92
72,52,47,68
60,67,96,81
93,97,94,83
82,89,24,19
68,50,80,63
57,31,61,50
5,89,38,4
76,95,87,58
29,26,32,93
93,37,82,61
69,98,83,23
21,46,78,70
71,30,55,70
29,28,49,70
49,75,21,32
54,7,32,8
85,45,23,97
91,63,12,60
63,68,61,15
36,58,53,18
77,82,81,12
35,4,9,21
88,4,36,11
70,94,50,2
60,75,96,66
62,98,11,70
30,20,28,20
96,44,99,99
48,68,1,52
8,86,5,79
70,13,17,88
38,87,25,37
19,21,50,5
60,17,59,1
31,88,18,4
51,67,75,37
48,70,15,9
28,68,65,38
72,41,43,13
91,69,88,9
64,15,47,27
24,66,61,80
37,58,69,85
34,48,62,48
14,14,12,52
14,48,6,80
82,89,72,19
84,95,4,80
37,41,36,23
89,43,64,51
64,24,94,63
99,93,88,46
77,92,92,3
32,6,51,56
6,85,65,95
96,24,48,62
38,2,62,85
