A,B,C,D
67,19,17,70
77,58,37,91
94,98,95,84
28,3,60,8
79,19,61,50
62,36,2,99
11,71,98,62
95,81,44,75
88,63,89,7
60,68,64,53
52,97,53,98
88,62,92,90
14,84,57,51
15,21,50,27
41,91,27,16
78,55,79,62
35,86,88,28
97,96,36,77
94,6,22,53
52,8,32,80
60,17,98,27
63,84,97,22
24,96,41,2
53,62,5,80
24,94,62,78
55,2,33,64
85,44,32,83
65,20,68,71
54,82,53,99
37,36,39,8
66,75,87,11
75,51,39,55
17,97,87,14
23,81,28,10
66,23,38,1
64,73,96,92
57,28,50,5
83,34,59,97
60,9,37,89
27,17,41,3
43,20,59,43
49,41,15,35
40,25,53,10
79,16,93,61
84,63,61,25
24,39,45,94
31,88,93,58
74,18,61,2
66,90,66,74
49,10,27,77
95,77,70,96
10,74,42,38
19,21,51,72
99,83,32,76
9,4,19,94
37,36,24,45
33,54,28,35
61,98,3,75
82,87,14,26
88,15,39,32
73,49,91,86
23,25,30,37
2,72,24,42
31,9,95,86
98,26,11,10
57,81,23,31
68,9,90,98
28,7,65,46
75,59,60,19
13,87,43,10
9,19,73,81
27,46,80,95
72,2,3,29
24,19,35,24
41,49,67,55
44,45,92,14
65,58,46,89
7,78,31,82
6,59,98,99
18,55,63,42
46,39,43,46
31,5,12,28
86,47,19,53
39,47,35,48
85,8,83,47
16,35,6,75
66,89,38,17
3,66,47,4
34,81,38,58
90,13,49,18
83,64,57,63
28,57,41,47
63,93,43,71
54,21,99,25
57,76,12,62
75,37,8,44
82,31,81,17
18,41,81,27
83,22,37,98
97,55,39,40
33,46,74,32
16,69,27,99
64,77,2,91
91,20,60,80
61,26,4,81
44,75,81,52
10,33,54,74
35,61,74,33
9,8,19,95
32,28,43,5
48,43,94,70
78,93,85,3
40,51,13,4
66,88,38,18
95,91,25,85
32,93,92,59
58,92,5,4
74,19,80,94
45,27,85,52
8,36,13,34
7,55,90,35
51,13,88,18
53,61,57,6
16,8,97,14
15,51,46,30
67,14,85,69
14,5,20,55
83,74,30,78
17,29,97,42
53,75,25,82
70,81,30,41
78,93,46,97
13,66,99,18
31,46,91,35
91,88,31,35
45,91,44,27
73,13,82,14
95,90,58,39
6,20,64,58
22,50,18,35
33,3,7,84
48,92,13,12
95,87,89,65
56,64,34,73
80,98,39,85
27,40,70,78
28,63,18,32
64,77,41,11
81,28,62,51
37,73,52,92
79,57,38,21
15,12,2,11
25,59,90,67
7,56,34,80
53,94,7,52
25,83,7,76
65,57,60,13
44,58,51,62
2,96,31,15
29,28,53,72
33,43,38,58
10,18,19,93
34,12,21,43
84,34,90,75
90,22,69,42
27,69,73,94
54,91,47,72
69,10,67,92
33,6,66,76
73,94,43,11
30,62,32,98
95,46,68,94
83,37,24,39
47,33,40,38
13,96,12,23
82,68,25,43
72,62,12,83
56,59,77,1
97,70,77,93
41,5,39,64
10,65,85,71
42,72,99,75
62,52,6,13
18,68,40,94
17,99,66,51
1,99,19,41
39,87,42,14
56,14,83,45
94,1,31,79
9,30,16,89
71,54,34,91
44,40,16,86
68,93,16,67
15,9,99,44
31,33,40,84
32,72,52,80
64,19,36,78
16,4,24,98
68,72,99,66
85,74,7,15
22,11,91,13
50,93,30,84
95,84,93,66
90,20,27,5
81,39,36,3
53,43,17,15
76,70,99,35
27,56,56,28
88,54,15,54
76,7,57,82
78,29,7,16
90,87,27,35
75,17,47,60
63,17,80,13
5,77,63,3
78,38,59,96
40,63,23,10
10,68,2,3
84,21,66,26
46,74,9,99
43,89,89,34
17,95,58,68
53,46,54,37
91,71,42,42
1,91,77,91
79,60,37,5
74,74,70,39
40,23,22,22
79,92,42,33
95,94,18,72
30,70,99,78
55,34,63,61
82,20,73,28
69,82,11,42
49,79,31,11
77,51,58,55
92,60,35,97
41,68,32,51
38,75,86,35
91,33,79,90
94,11,53,34
64,89,85,89
1,90,81,62
82,36,22,38
5,87,25,96
47,27,65,78
29,49,15,59
21,94,4,88
96,35,57,99
17,54,19,46
28,3,78,25
40,43,51,30
20,69,71,26
30,38,53,23
71,53,66,58
30,82,74,17
52,97,7,89
96,39,88,81
61,63,23,2
89,17,49,19
33,42,28,87
55,44,34,51
4,68,91,73
91,47,79,44
19,54,84,26
11,32,8,41
35,20,45,86
65,62,9,66
13,22,93,72
13,79,1,21
74,40,41,32
89,85,62,47
28,63,76,93
5,79,88,51
59,25,10,86
86,88,45,47
46,92,30,26
18,18,94,16
9,53,24,66
62,86,27,50
64,42,41,43
92,55,61,87
62,50,5,6
2,47,77,45
24,2,27,48
53,49,26,71
48,50,7,41
44,26,19,84
16,73,31,45
45,44,21,17
97,1,46,6
81,32,15,3
42,80,94,95
13,99,26,3
78,31,93,21
9,38,2,66
79,64,9,55
29,79,5,95
60,66,84,50
9,41,32,17
79,74,99,69
85,31,9,92
83,51,35,34
82,28,30,93
26,70,94,66
72,99,52,93
90,13,34,48
89,95,10,70
49,35,89,36
88,44,55,95
16,11,48,87
84,78,25,43
4,79,51,54
44,7,17,3
66,47,39,59
81,79,73,69
35,1,14,71
66,81,57,75
14,55,60,90
38,72,87,23
97,22,62,58
49,44,68,57
12,65,36,38
96,20,10,1
46,48,4,13
3,24,11,40
49,93,77,37
32,74,46,42
56,62,83,47
85,40,41,21
83,57,98,47
30,5,14,97
87,14,34,16
15,61,27,92
78,53,16,22
31,88,59,69
82,83,71,91
76,90,89,6
9,36,94,37
19,2,99,20
85,29,23,94
35,83,44,6
27,47,80,10
28,54,15,19
49,7,47,42
17,54,45,41
59,74,47,53
53,17,75,53
13,7,61,70
30,5,6,19
87,70,17,44
10,35,65,66
52,72,23,41
42,9,75,14
24,6,43,76
68,65,43,2
11,63,45,51
78,9,9,92
51,48,28,59
18,10,85,47
42,94,53,60
13,79,38,6
26,89,28,24
54,21,86,17
95,34,52,25
18,88,47,93
49,94,80,46
35,5,38,34
73,73,78,73
74,80,93,47
76,81,93,17
60,25,93,56
38,86,61,57
64,5,95,62
47,6,67,45
2,75,92,34
84,80,69,69
10,66,36,48
6,29,77,80
32,76,26,17
39,36,14,29
68,80,19,74
70,24,64,28
60,94,77,23
40,97,4,88
80,13,31,54
37,78,66,87
73,47,68,32
34,35,35,77
64,80,64,62
32,52,8,2
88,75,94,74
42,97,22,57
31,33,97,33
80,71,54,8
17,66,42,32
50,17,62,38
5,3,20,95
48,86,94,29
74,47,43,13
8,87,36,38
40,6,22,80
31,17,45,64
73,98,34,63
42,51,12,23
95,70,19,23
40,60,91,58
15,92,39,54
76,45,40,26
7,22,79,71
10,93,17,93
50,85,55,25
99,55,68,56
62,71,95,54
55,98,7,58
98,26,79,48
59,33,76,45
99,65,62,40
95,61,25,41
92,97,76,25
94,10,68,56
19,92,8,17
9,71,19,34
68,63,52,72
94,81,87,59
96,36,86,67
49,18,30,93
42,86,65,43
93,31,46,73
9,41,97,70
22,32,5,35
24,82,24,68
34,69,26,5
27,11,21,10
87,57,74,65
47,35,79,22
70,97,48,40
11,75,91,40
72,12,37,8
17,31,11,99
14,35,23,84
83,77,2,81
66,67,94,33
73,47,27,60
76,48,3,78
10,63,64,34
90,33,20,74
67,5,86,95
91,44,67,24
6,78,22,58
72,10,69,95
3,44,88,71
21,95,48,40
99,21,7,81
95,51,29,90
36,75,55,66
89,7,50,98
45,87,38,73
20,92,74,30
78,32,52,90
54,99,82,5
55,34,97,62
92,23,77,43
82,57,26,67
2,85,90,60
64,78,96,78
55,66,93,86
72,78,67,84
4,2,96,12
56,83,37,67
90,98,71,23
31,80,67,4
18,66,55,21
43,63,54,7
29,52,30,25
82,27,89,3
88,62,27,50
90,99,91,33
43,73,6,98
71,79,74,38
78,98,26,66
42,61,51,29
86,82,46,91
74,26,73,76
73,64,74,97
21,10,47,27
44,48,62,69
46,62,96,92
41,12,32,67
63,8,11,62
78,27,82,84
84,71,17,14
58,73,41,10
47,87,86,85
81,32,87,10
52,54,27,62
83,86,69,39
91,33,89,7
20,57,74,62
54,94,49,69
67,52,97,61
45,42,21,86
30,49,91,7
44,18,8,34
19,22,98,49
95,83,67,68
62,2,32,38
13,73,20,87
92,84,31,62
29,56,38,80
61,64,94,5
36,61,38,9
32,91,6,46
43,49,78,22
18,10,90,67
7,12,14,72
97,58,19,99
95,22,65,12
14,21,37,69
10,60,34,64
39,29,26,8
62,71,47,26
70,47,35,87
27,41,65,1
63,15,5,63
4,67,2,73
24,90,31,86
21,48,65,42
33,30,64,96
24,59,23,91
60,7,16,31
35,68,6,95
98,5,63,28
37,1,12,31
20,31,76,31
19,9,22,18
43,80,33,35
50,82,22,1
98,18,57,84
90,86,7,87
20,8,72,63
8,12,4,26
76,27,46,47
76,84,22,57
67,49,84,84
58,92,67,75
8,37,41,11
99,85,2,88
42,7,18,99
4,66,99,89
60,83,41,17
9,67,83,95
52,55,11,12
15,15,38,92
91,60,7,19
88,81,95,81
33,75,51,53
91,1,15,56
32,10,53,32
68,72,3,30
93,73,94,22
4,55,34,10
60,44,69,39
99,16,20,44
12,87,74,69
29,86,30,32
31,24,77,16
60,42,9,56
86,33,60,37
53,31,70,77
87,68,13,4
5,14,80,30
26,36,8,90
73,98,58,56
16,21,66,68
42,7,99,3
89,58,36,60
46,10,78,65
53,92,79,3
73,65,88,1
68,93,77,77
9,53,74,99
67,36,69,82
9,77,40,3
13,98,95,97
4,65,7,40
81,28,61,99
21,91,12,12
52,55,8,39
7,21,27,4
57,95,43,79
23,33,79,5
1,85,85,68
60,67,69,30
48,90,30,32
36,22,3,34
13,12,52,39
32,67,16,19
55,87,28,32
24,68,45,63
68,65,82,33
60,69,79,63
46,51,31,98
3,4,14,46
72,45,57,84
30,45,86,25
58,28,95,32
3,1,35,25
63,54,46,52
25,45,62,99
91,14,89,84
92,86,61,83
50,33,23,12
16,88,53,52
92,2,29,75
42,34,59,47
64,82,27,27
68,88,46,83
49,34,55,10
78,32,37,94
24,57,81,45
49,29,41,39
31,55,74,59
97,29,63,20
45,27,65,33
74,44,47,96
23,19,79,9
96,71,63,22
36,6,22,58
66,55,99,51
94,71,64,98
19,35,54,18
70,75,32,94
92,66,26,34
72,55,93,98
40,99,81,23
24,55,72,64
17,51,66,98
81,93,35,74
2,41,6,41
49,82,64,36
28,52,75,34
55,38,63,74
11,75,46,97
74,63,28,2
78,62,25,9
70,74,51,4
22,58,57,13
99,30,89,3
65,50,21,41
67,24,17,9
49,14,70,55
53,33,3,5
71,75,59,96
81,3,45,27
68,19,73,6
63,92,77,74
25,10,88,8
11,2,25,65
35,24,31,66
43,56,51,50
41,42,32,9
56,39,99,19
5,96,70,75
35,39,30,78
50,59,5,37
25,18,69,3
21,25,63,85
25,88,86,70
9,32,39,18
19,55,69,76
66,31,30,64
5,19,52,98
7,73,22,21
14,21,82,52
69,58,65,56
19,7,87,27
39,75,47,37
12,3,35,68
19,26,34,38
6,39,18,92
87,50,48,55
17,11,40,78
2,99,68,75
11,95,65,59
44,36,59,31
37,69,8,40
75,78,26,67
98,29,16,37
56,64,55,65
20,29,11,79
27,95,94,74
47,71,30,71
22,57,51,48
2,40,68,74
85,50,34,2
49,27,99,81
27,54,11,50
97,64,85,5
43,6,48,19
33,78,70,91
35,86,8,52
67,13,49,46
8,65,1,51
72,43,21,3
16,10,9,7
14,50,98,58
21,92,18,13
57,6,26,4
54,4,84,59
13,61,45,14
58,9,72,28
89,26,23,17
50,47,64,65
8,18,28,65
96,87,15,41
63,22,13,68
90,85,93,53
76,94,63,28
98,75,76,10
44,3,32,45
27,52,14,94
53,22,54,22
90,16,13,69
30,90,69,97
65,96,39,66
78,71,53,93
73,96,68,94
12,6,64,2
68,72,37,74
3,58,99,88
2,54,52,7
28,24,9,23
37,65,81,51
90,65,67,62
12,83,3,90
2,68,28,99
56,84,69,81
24,17,19,65
54,96,2,48
54,65,25,2
91,18,6,34
78,28,56,55
44,97,75,57
85,91,28,86
55,18,79,39
81,97,57,67
17,8,18,17
40,64,10,1
54,39,28,71
44,2,24,94
91,11,52,84
53,80,52,41
37,50,83,25
65,66,88,89
65,25,95,84
75,99,44,82
19,24,69,99
39,13,9,9
42,72,5,45
20,27,70,98
74,66,83,93
86,43,18,65
32,82,50,9
98,84,99,17
62,1,73,88
71,41,19,19
65,51,65,25
82,51,66,46
47,60,79,14
68,33,49,68
36,99,14,10
2,65,13,17
79,61,38,69
44,64,76,94
90,40,82,82
94,51,86,56
41,96,56,77
82,88,10,30
37,5,26,35
19,66,10,73
56,6,60,28
19,79,63,83
4,81,41,22
93,73,65,27
1,94,16,58
10,83,60,81
95,32,30,53
37,66,61,81
82,8,87,47
93,69,75,56
54,75,46,17
98,67,11,35
45,2,4,79
75,87,27,82
58,95,65,40
94,50,7,9
79,60,43,21
24,70,13,38
46,20,48,46
73,26,36,42
39,20,48,78
79,79,45,62
92,64,66,6
29,15,30,52
18,55,5,41
97,83,47,9
52,40,94,22
60,58,42,15
24,57,41,46
55,95,9,48
98,33,41,13
43,13,19,67
5,64,36,26
4,28,86,85
56,60,85,22
48,32,69,84
18,85,92,36
39,14,24,28
29,94,95,21
74,97,48,36
91,35,71,50
42,96,26,42
42,74,64,81
49,35,61,29
94,8,8,76
98,20,47,66
71,41,43,77
19,84,71,60
27,65,15,45
51,82,55,11
9,58,8,28
92,88,97,28
80,71,12,25
57,53,76,5
82,42,50,23
1,3,44,92
83,17,10,61
45,75,60,46
70,21,24,91
51,4,76,9
65,43,46,12
38,52,4,32
44,18,70,24
12,42,3,1
63,83,73,16
39,71,14,42
41,65,44,64
21,14,54,89
93,19,89,79
48,39,6,63
22,31,23,45
33,71,37,80
30,74,31,73
30,93,37,4
73,15,49,73
26,50,53,67
30,50,90,21
36,42,56,70
32,97,41,23
60,72,32,88
60,51,30,45
36,50,55,95
41,81,88,99
80,20,95,98
44,5,47,27
30,52,63,83
76,59,74,1
52,18,20,71
40,27,57,79
31,13,35,84
70,96,92,49
31,91,28,49
64,56,43,42
80,99,10,99
31,63,38,10
72,28,55,4
28,42,7,73
47,66,84,18
51,37,51,53
59,8,1,45
93,60,39,50
16,66,50,7
28,56,53,19
56,31,28,47
84,82,96,66
11,50,2,31
5,27,24,55
49,28,61,93
86,30,83,17
67,70,64,77
8,17,2,45
96,72,61,10
76,51,27,33
85,4,10,52
31,96,23,79
25,98,6,47
7,86,73,18
3,83,87,52
69,24,59,48
43,66,80,85
37,74,81,61
61,85,10,27
21,74,19,29
4,20,57,99
80,8,93,51
19,20,47,35
13,39,36,89
43,79,8,35
86,43,71,80
44,90,43,45
52,1,91,45
14,43,96,77
56,60,22,10
15,63,63,24
27,75,9,11
25,73,60,22
81,59,38,34
46,59,39,42
7,20,7,51
53,19,91,17
5,2,72,58
2,65,88,7
2,66,84,42
43,7,85,9
45,4,75,71
10,26,11,13
48,70,75,69
89,97,50,59
96,98,35,39
79,11,91,39
13,85,56,66
11,58,80,59
31,48,95,72
66,50,41,76
54,31,30,30
11,80,60,69
13,25,84,67
77,67,45,11
77,26,96,43
61,5,2,13
88,4,87,85
24,76,68,38
48,66,15,58
42,81,61,27
12,70,88,32
64,74,88,94
82,77,87,48
48,16,32,50
49,77,82,75
80,88,19,63
92,89,31,55
64,58,9,75
81,5,60,29
55,15,58,49
28,60,60,22
93,95,26,92
44,70,43,71
99,51,61,71
30,18,54,43
25,11,5,40
24,90,36,13
32,1,63,17
59,35,95,70
66,33,1,90
17,50,27,14
57,19,85,1
1,46,94,27
9,15,85,55
51,97,52,73
36,46,10,6
45,56,41,56
45,37,20,42
40,52,1,78
30,90,63,41
10,41,92,64
8,28,27,75
33,94,65,45
40,85,94,65
7,41,81,80
97,90,23,39
14,11,53,99
92,60,77,17
81,71,9,75
17,59,43,62
72,61,25,37
2,83,32,65
63,86,78,13
58,88,85,68
60,23,70,15
63,14,80,89
60,34,95,95
12,93,39,97
99,18,6,96
75,17,90,90
15,47,45,4
6,51,68,50
18,76,29,5
73,2,71,92
86,95,73,9
22,56,72,18
6,92,10,33
83,31,86,73
54,80,1,9
22,72,25,28
70,84,88,28
90,86,28,44
84,1,93,22
44,54,14,81
5,23,40,1
46,96,28,71
93,6,44,3
33,75,24,25
56,82,45,15
50,6,23,13
31,48,21,8
50,86,59,95
39,17,39,63
6,77,97,75
45,31,39,42
87,18,21,87
93,53,8,92
8,80,93,76
41,3,95,46
69,67,71,76
62,5,24,74
96,81,65,75
8,95,7,6
88,4,12,64
65,79,43,29
7,28,68,74
84,3,75,18
75,68,60,35
56,91,64,74
89,50,5,99
47,6,19,45
91,11,60,31
70,43,50,23
69,76,32,47
60,27,70,52
21,27,36,12
61,14,11,1
8,47,34,82
1,45,23,18
50,79,85,50
13,36,20,94
14,96,98,77
18,63,69,92
6,25,89,79
15,97,19,29
64,95,47,92
12,93,98,48
34,25,34,27
88,63,48,12
63,76,93,67
47,27,64,65
90,52,23,4
16,40,60,12
60,80,24,56
92,78,57,43
45,19,85,73
75,31,54,27
93,46,53,48
83,9,86,11
50,13,81,52
1,88,37,81
40,87,87,60
84,93,22,90
55,86,20,19
2,35,22,98
22,55,14,92
30,94,68,66
85,11,98,39
82,11,74,11
69,39,54,91
71,83,55,26
34,45,30,73
74,14,60,19
42,24,71,65
33,39,45,40
40,23,54,30
89,84,85,30
32,91,47,39
19,10,41,60
97,63,89,84
19,74,97,32
24,61,26,92
77,19,98,17
25,4,96,94
48,12,18,62
45,60,64,43
10,36,54,34
58,27,24,94
31,52,90,16
87,2,31,86
4,34,88,92
69,89,64,1
74,20,26,19
93,75,33,7
30,54,27,26
96,93,52,68
38,90,67,66
52,95,59,25
98,85,72,40
48,12,60,17
38,63,72,15
75,68,34,28
20,56,80,8
45,9,23,33
9,96,69,27
1,85,85,66
19,8,51,39
55,44,89,66
13,96,20,91
55,97,62,42
94,56,91,48
93,42,12,76
37,27,14,58
39,64,8,71
35,4,81,56
74,48,25,44
79,27,22,96
70,60,56,10
45,22,48,67
68,61,55,70
50,41,38,45
42,36,2,76
55,33,17,9
95,11,14,93
49,95,89,58
84,45,41,94
3,57,24,70
22,15,21,11
79,85,50,9
34,87,1,71
26,27,90,28
30,48,49,7
39,77,3,11
1,64,65,41
67,41,33,5
59,31,4,88
95,43,10,94
49,80,40,28
16,42,13,49
98,52,21,54
43,21,78,74
52,91,85,27
74,45,59,31
14,50,63,45
38,36,37,28
7,10,50,30
37,1,78,33
23,67,79,81
72,72,30,68
49,36,6,37
73,46,53,53
45,91,80,85
56,34,50,91
53,19,69,7
36,85,92,73
35,7,71,70
32,76,63,49
41,99,82,73
12,37,14,11
8,10,92,67
96,26,69,8
42,53,88,66
97,91,96,58
46,26,26,63
91,58,90,95
30,29,31,57
13,24,39,53
46,51,21,23
99,33,14,95
70,15,91,3
72,98,86,10
39,90,37,14
95,94,74,90
4,53,68,9
86,37,39,49
25,19,33,90
26,41,73,13
46,19,45,76
79,53,55,15
11,94,29,55
90,47,51,94
77,85,33,16
76,25,76,17
7,6,47,48
67,29,59,59
19,51,70,42
29,56,12,30
23,7,77,45
62,67,92,22
13,45,57,71
58,40,74,65
66,90,78,73
44,70,3,25
6,50,48,55
55,32,98,39
95,66,66,76
30,97,75,40
75,89,44,80
66,20,70,3
74,10,85,85
60,26,73,61
96,90,63,30
86,84,67,25
95,41,13,77
65,15,29,21
32,52,92,80
32,64,5,66
4,59,28,1
84,63,16,41
77,97,31,82
94,16,65,25
3,67,85,52
53,35,50,72
18,56,79,88
60,84,14,18
58,32,96,35
26,71,96,11
76,60,22,5
37,90,97,45
50,19,75,83
86,33,65,16
79,83,8,91
74,60,28,88
54,94,29,97
83,63,46,61
73,22,79,61
48,35,67,7
11,48,8,98
12,10,19,79
5,97,50,8
82,68,39,26
76,58,54,99
19,7,90,38
23,17,16,59
68,91,6,39
9,45,84,67
97,37,35,15
10,88,64,21
68,48,39,26
3,30,90,12
25,87,72,32
30,13,25,78
73,67,86,92
63,38,61,65
47,86,12,72
4,34,71,46
82,80,8,73
69,97,88,96
71,32,20,58
20,22,40,94
68,9,95,46
88,90,90,67
1,32,44,83
83,21,95,19
58,19,21,92
6,29,72,45
26,38,61,35
26,33,8,54
60,14,10,44
98,51,8,76
72,63,13,99
98,15,39,49
22,72,82,80
90,38,96,25
91,96,9,95
37,97,46,70
95,97,69,93
30,92,46,63
95,50,88,67
45,6,58,9
15,21,4,43
45,92,33,76
33,25,36,92
86,88,59,19
18,30,68,73
16,94,96,12
57,6,46,53
62,63,87,26
47,82,81,24
71,26,25,2
2,50,16,79
47,27,87,3
97,25,89,49
64,40,25,77
24,76,74,17
26,44,40,85
41,54,80,40
46,74,90,47
55,60,20,67
91,5,62,51
72,10,95,6
69,63,75,90
65,42,68,6
73,4,69,6
55,74,2,52
55,97,83,8
90,20,19,10
95,27,84,99
19,40,64,95
10,74,39,42
37,55,53,45
48,49,30,86
90,77,53,74
94,85,20,91
89,83,2,77
76,64,49,67
59,99,45,99
76,67,86,88
90,32,4,71
83,57,43,22
74,55,81,1
51,59,93,70
24,51,96,7
9,11,87,44
41,51,46,72
6,38,66,16
46,98,67,2
90,58,25,82
80,77,15,88
37,6,77,54
35,35,47,22
87,13,49,97
1,30,47,70
23,87,40,32
9,96,82,14
59,6,43,11
40,68,17,97
16,28,40,63
48,37,51,63
18,91,44,71
24,12,1,61
63,16,71,87
57,87,51,56
48,81,61,75
58,5,12,11
2,28,3,3
60,34,9,34
74,75,88,31
68,88,52,38
1,34,55,24
28,68,90,94
21,40,82,95
9,9,62,9
24,20,60,58
77,71,15,3
26,9,43,47
94,74,54,34
1,46,22,51
74,79,32,28
96,42,97,76
14,13,39,27
81,53,62,60
61,59,11,30
21,40,81,1
42,36,54,40
48,22,30,36
88,11,12,26
98,26,86,44
1,70,94,31
13,37,19,56
75,19,13,69
6,92,30,23
10,36,4,77
5,72,14,90
24,69,34,51
33,32,38,65
39,99,85,86
68,29,56,3
25,79,29,62
47,71,23,30
94,59,44,45
76,30,28,10
73,61,36,32
67,95,81,40
91,52,92,40
10,4,89,84
96,5,1,64
33,2,11,37
73,86,30,77
95,49,84,32
19,80,59,18
73,49,53,78
6,21,88,83
23,47,85,35
24,32,90,31
65,44,16,10
88,2,63,7
11,41,49,24
83,58,54,11
5,53,13,33
20,49,23,89
51,49,83,4
70,75,34,38
77,88,92,55
60,32,82,39
71,74,98,68
44,37,89,17
45,17,66,29
91,78,18,17
23,96,52,1
89,32,7,86
32,76,5,64
92,49,68,49
20,43,20,98
31,3,20,68
85,9,79,61
78,77,38,76
33,53,32,16
51,33,82,2
35,23,43,71
21,97,41,61
95,20,53,84
86,95,81,83
89,17,49,27
80,46,1,86
75,9,8,77
10,40,23,46
90,99,32,31
82,79,36,8
18,86,76,90
52,80,81,83
43,64,56,88
57,38,63,81
3,24,43,9
21,12,83,98
69,47,89,49
19,38,48,88
87,35,55,67
8,84,72,94
69,98,78,37
89,64,36,20
35,36,51,98
94,63,51,68
77,66,13,37
53,57,47,10
62,97,46,81
79,24,14,18
34,68,85,64
46,24,12,95
40,62,19,10
17,17,88,44
43,64,85,10
49,25,92,26
66,96,71,12
44,20,49,98
75,57,89,57
72,22,85,70
65,32,30,70
21,55,28,74
99,89,92,87
44,99,47,13
45,95,48,86
13,57,29,58
44,69,58,10
54,90,95,25
72,50,42,9
12,36,27,15
46,7,24,37
45,40,41,12
1,62,50,9
88,66,82,52
40,78,85,45
62,25,56,59
96,85,24,58
14,66,91,10
33,43,25,89
45,91,37,60
90,37,66,33
16,86,50,75
79,31,40,1
81,89,99,47
33,6,64,33
41,53,14,25
29,65,32,25
98,98,33,41
56,93,64,82
56,19,56,78
54,83,98,40
29,67,30,90
16,99,82,84
84,54,78,98
34,76,2,58
49,71,21,54
91,45,96,55
69,3,74,22
98,69,35,49
68,63,14,92
13,26,50,74
19,56,78,5
8,98,93,94
51,85,14,38
17,36,37,21
45,35,55,6
8,53,77,94
77,76,39,82
13,47,66,18
89,75,68,94
48,40,50,61
79,99,65,17
86,28,16,7
32,73,43,17
42,86,80,70
58,63,27,21
82,79,18,75
75,60,63,63
70,85,92,54
18,90,27,84
82,41,70,22
24,74,72,89
10,89,3,73
34,25,51,34
69,61,20,86
96,87,52,91
57,84,68,94
58,51,5,7
79,97,90,52
3,34,28,1
57,36,20,78
41,97,11,87
99,53,17,6
77,33,22,83
19,49,92,35
18,73,78,64
20,82,47,78
34,5,49,85
67,52,38,18
25,20,21,4
59,1,4,70
9,60,76,48
46,2,87,81
33,5,16,86
55,57,32,44
50,81,8,23
50,94,42,95
69,43,18,19
38,25,12,10
82,5,3,14
23,57,54,33
5,94,89,97
8,36,24,46
63,24,53,37
11,65,19,24
21,93,32,30
54,70,32,1
56,47,70,33
79,27,83,7
18,50,26,81
12,28,9,10
62,44,52,67
39,96,4,68
97,41,34,51
75,63,18,47
96,37,35,21
8,83,9,90
46,96,35,7
49,66,97,2
33,1,22,9
54,59,88,18
65,57,26,52
52,19,15,87
5,88,72,15
14,72,72,90
28,35,67,59
80,98,11,54
58,23,20,91
85,18,10,50
36,95,10,26
48,53,70,14
95,29,14,88
92,44,19,96
84,45,81,8
15,82,52,54
21,21,12,75
20,45,91,45
98,13,98,28
63,3,83,85
13,77,72,33
23,35,67,30
53,22,19,29
59,44,34,31
15,46,13,16
56,74,59,88
74,57,96,50
54,39,80,55
30,96,31,40
67,93,86,14
80,1,22,97
70,71,40,61
28,3,60,20
57,61,39,93
10,10,75,4
84,77,13,28
70,93,52,38
29,41,52,27
33,48,92,95
83,35,18,4
35,4,34,6
36,36,16,64
34,59,93,37
34,6,32,92
70,95,85,67
17,20,66,32
77,26,70,76
13,45,53,53
28,98,78,97
31,52,8,69
74,49,52,49
58,6,16,13
98,66,61,84
19,95,38,88
19,26,92,87
79,10,83,16
67,57,19,87
3,50,95,35
46,35,37,22
11,13,4,99
7,59,81,90
22,28,98,57
69,62,2,10
22,39,7,67
87,69,22,75
33,3,93,52
58,79,31,73
75,40,45,19
94,54,48,45
15,95,47,71
93,3,53,61
69,65,72,33
4,33,79,24
91,98,89,89
77,72,16,16
57,90,75,25
11,95,76,22
24,67,12,8
57,47,38,31
46,99,47,6
29,80,92,62
51,35,86,10
51,94,16,14
3,82,29,68
38,3,14,59
74,96,28,96
57,90,65,83
24,2,61,16
94,24,32,98
91,95,59,91
14,6,38,90
59,4,32,86
6,32,68,54
70,2,9,41
92,9,29,33
15,55,65,93
61,8,8,42
4,68,72,97
2,43,43,47
38,51,49,42
2,29,90,90
57,6,97,5
32,59,60,5
28,33,52,31
37,15,41,24
68,50,91,15
62,51,2,63
20,10,71,58
86,67,28,37
81,69,78,78
93,5,85,32
30,88,96,79
60,66,47,68
17,56,52,56
87,76,65,25
77,97,18,80
82,67,62,96
71,66,67,53
39,76,62,3
74,58,72,42
87,19,96,26
37,47,41,29
76,34,61,78
20,77,81,57
56,44,9,8
45,38,52,38
49,73,77,58
71,10,23,18
69,74,45,85
27,92,15,11
62,68,1,68
30,98,8,96
89,85,26,82
73,69,41,22
10,86,30,17
97,84,96,71
43,6,20,49
66,61,73,84
83,47,89,64
86,39,98,99
49,84,14,37
53,20,16,27
55,40,82,22
45,62,56,40
48,71,10,80
16,61,64,84
76,22,68,60
41,59,57,47
5,56,81,69
7,59,42,1
33,25,90,86
34,35,46,54
3,80,12,74
13,89,53,67
78,97,66,99
6,49,39,91
50,32,44,79
19,31,5,53
11,99,15,64
33,20,7,45
19,28,79,49
15,85,57,2
41,59,59,69
70,11,97,92
46,8,7,12
69,56,11,36
72,91,83,67
3,9,6,75
58,21,14,87
27,61,43,24
41,49,38,31
13,7,53,79
80,86,38,60
50,19,56,9
47,44,19,69
27,42,96,68
24,93,22,88
29,51,29,69
66,96,47,38
30,88,82,96
96,54,66,2
38,71,85,48
19,88,23,54
75,31,39,64
56,74,46,12
24,7,75,48
51,91,47,23
6,59,57,8
