A,B,C,D
32,48,49,76
14,6,75,3
34,42,23,68
5,32,74,46
97,33,27,87
3,91,48,45
22,25,24,98
88,6,11,35
30,57,14,7
1,3,19,33
16,49,1,98
35,56,7,95
6,69,53,29
11,18,95,88
65,29,23,84
47,68,73,91
77,40,33,20
60,57,38,78
34,39,16,58
39,81,60,75
58,7,70,88
82,56,17,58
52,84,28,50
21,80,84,58
78,4,67,56
10,5,77,60
38,5,80,12
13,47,3,3
95,23,30,9
12,30,75,26
55,83,74,93
52,91,61,14
24,61,47,57
95,22,52,3
53,74,92,4
52,21,58,8
18,91,10,93
45,18,45,48
3,90,45,95
3,24,74,91
8,22,12,32
62,61,31,49
75,77,93,60
10,70,54,14
52,54,83,74
67,2,55,5
18,14,91,68
70,12,66,81
64,85,9,4
74,37,15,42
72,38,85,10
54,83,12,99
73,93,96,84
56,65,48,16
21,26,25,9
67,79,69,16
20,85,8,12
73,13,9,33
42,85,5,7
13,79,12,83
54,80,19,44
47,53,65,51
37,21,26,90
5,49,74,8
89,13,70,30
32,84,42,83
50,47,90,11
65,35,73,47
87,29,52,98
53,43,11,23
21,35,88,52
39,24,94,86
43,84,32,47
23,81,67,31
54,99,47,2
49,10,27,64
41,63,39,18
83,73,95,24
38,11,60,13
10,11,79,13
60,72,58,52
39,84,15,41
33,45,7,92
27,72,79,83
12,21,40,39
40,10,99,61
63,93,2,71
38,7,55,91
56,16,95,24
18,5,36,50
25,53,61,24
52,40,98,48
3,36,72,50
88,1,93,44
1,8,13,77
68,15,60,66
55,56,52,4
76,46,19,16
50,82,42,59
13,88,67,87
7,24,55,60
7,31,30,83
41,23,71,5
97,6,25,89
9,2,84,80
1,20,7,4
72,55,54,62
19,39,58,20
73,18,96,81
42,13,57,36
69,18,15,38
5,20,72,12
90,23,82,32
61,3,56,65
91,32,86,82
5,2,14,23
32,50,22,98
4,52,68,65
36,55,87,27
10,65,27,25
40,57,93,51
70,62,66,49
82,29,25,24
53,76,81,85
10,82,66,7
58,54,1,25
2,35,28,34
64,9,2,49
49,63,45,98
18,42,34,66
45,68,27,94
6,59,92,71
4,50,37,9
91,38,99,51
55,96,44,67
21,99,55,84
57,45,97,47
1,26,33,80
42,69,93,98
40,79,69,23
94,88,10,12
44,52,44,46
22,76,68,23
24,89,59,1
31,36,42,98
47,60,68,15
37,95,74,47
56,75,56,89
17,39,23,38
23,21,72,25
52,89,4,17
31,51,58,99
91,34,71,79
97,71,1,71
4,4,76,69
41,31,39,49
32,86,26,52
85,78,99,18
96,58,13,27
78,33,27,90
86,77,89,95
69,14,7,4
28,11,67,25
95,86,20,19
79,87,43,35
29,94,13,12
21,81,96,64
53,44,1,63
92,57,34,62
67,12,14,36
37,62,49,10
42,76,44,57
7,9,1,61
78,73,94,66
58,22,11,82
54,81,21,40
14,8,16,50
49,25,70,25
63,86,20,6
50,4,97,52
91,9,42,79
39,75,74,86
57,60,51,57
24,68,74,1
14,68,22,16
85,54,55,84
40,32,9,88
52,25,86,62
31,63,40,24
2,86,71,24
68,62,19,97
89,17,16,80
49,56,15,68
44,68,57,71
90,33,4,53
78,82,28,75
10,68,83,67
28,2,8,29
78,64,43,3
24,5,26,7
68,88,50,35
36,42,8,85
87,69,95,71
87,17,10,93
91,87,88,57
47,92,94,28
38,19,7,31
34,85,70,34
26,44,85,7
47,91,81,16
59,73,97,49
47,99,11,21
84,97,49,74
85,29,33,15
22,35,50,79
76,48,81,50
37,68,83,30
81,43,36,28
51,44,38,61
19,77,57,85
4,62,60,66
34,86,14,25
9,6,6,82
89,64,6,62
47,60,80,25
42,56,45,69
61,20,6,54
45,67,42,85
64,50,18,19
97,79,24,77
57,15,92,39
92,2,19,51
67,49,81,64
58,3,48,33
81,5,45,88
82,92,85,67
62,21,43,72
48,10,81,53
3,68,39,33
58,18,41,78
18,39,47,72
83,26,39,44
47,16,44,76
48,44,55,90
50,30,85,39
13,95,25,38
1,60,40,77
93,5,86,17
61,77,93,97
54,70,92,52
42,78,84,70
71,95,49,91
70,52,28,64
56,40,45,96
4,75,51,36
83,33,83,36
19,99,1,52
89,51,74,3
53,67,45,28
57,5,75,27
75,78,78,44
9,65,26,41
41,31,17,12
54,11,76,35
68,43,48,57
34,53,32,45
1,67,71,22
1,36,31,57
5,48,43,57
88,34,49,84
2,7,40,45
45,10,58,19
8,33,21,70
99,83,50,19
64,78,67,44
59,75,84,85
92,2,7,68
73,60,66,40
76,58,98,94
87,22,90,21
33,30,22,16
79,65,80,94
26,42,12,4
43,53,78,75
29,65,44,92
43,72,75,59
29,89,73,2
61,82,85,51
76,33,41,30
6,48,56,89
40,15,86,8
68,75,93,95
87,25,35,90
21,39,1,5
24,49,87,88
79,97,52,49
44,42,13,58
9,20,3,37
59,50,33,72
38,19,13,54
73,61,77,14
66,8,41,10
82,61,56,48
81,40,28,99
94,33,9,16
10,17,56,34
9,90,25,15
81,66,58,54
26,63,84,72
61,11,16,95
72,88,11,15
41,70,83,10
52,74,7,90
90,88,23,32
10,26,31,43
5,2,16,66
38,21,75,65
13,26,21,70
79,97,45,22
61,70,37,9
39,75,3,88
92,14,9,97
6,33,52,3
83,41,42,1
75,70,26,49
82,90,37,80
78,33,84,92
37,64,98,1
49,27,81,22
10,35,69,99
87,63,51,79
51,70,4,38
79,63,22,64
6,75,3,57
97,34,96,62
51,22,42,6
82,35,91,29
7,32,56,30
89,48,84,97
85,50,46,52
76,40,18,2
90,90,98,92
64,2,19,13
43,70,88,16
62,51,17,32
11,26,27,66
72,96,82,81
91,72,23,9
63,38,88,18
97,17,25,13
20,74,5,2
11,35,26,98
56,83,3,54
22,89,99,53
81,36,56,77
43,47,9,91
36,53,84,32
46,62,22,96
29,84,62,77
17,7,97,11
73,44,66,90
16,21,18,76
87,92,29,90
85,9,41,74
89,84,95,25
53,88,1,82
18,11,7,78
65,11,42,93
63,61,90,33
97,74,88,39
33,41,49,28
47,76,33,71
78,65,41,7
31,81,25,34
45,83,13,92
43,96,40,88
24,67,77,75
35,40,7,77
75,95,77,6
92,45,10,44
69,30,58,53
77,59,29,58
53,97,96,74
53,51,54,51
51,63,36,23
12,51,37,3
90,45,96,9
94,75,23,32
11,16,34,68
47,68,74,53
98,29,10,8
96,5,85,37
94,5,10,34
69,46,14,42
63,58,28,47
20,74,91,47
19,42,8,64
36,40,92,90
99,12,18,87
57,99,32,71
87,95,28,19
41,34,38,42
16,42,62,83
76,66,65,35
47,16,2,22
60,13,40,93
6,31,79,44
73,29,77,62
60,37,47,65
5,36,74,30
60,47,61,1
48,13,17,76
1,17,96,48
19,82,42,16
82,49,90,42
4,88,63,28
65,36,57,75
98,86,51,61
60,44,90,24
93,23,84,13
66,31,18,52
84,86,3,34
52,4,20,72
55,70,4,28
63,52,35,98
46,77,76,97
37,95,94,95
3,35,54,49
55,52,20,24
23,57,7,46
56,31,41,28
99,8,91,82
24,27,77,27
10,74,24,20
69,70,82,14
14,6,20,49
30,44,48,59
20,82,88,37
43,30,69,78
21,39,64,84
10,96,76,82
38,40,47,71
79,5,2,81
6,26,5,95
39,86,11,99
47,54,88,45
85,40,95,60
65,49,99,19
66,37,60,42
77,11,9,52
43,98,48,56
54,8,42,55
31,42,12,50
5,24,17,65
36,58,82,15
59,33,29,19
73,39,18,50
35,3,59,57
31,29,49,9
66,51,33,97
85,50,96,32
46,83,20,1
30,65,36,42
3,85,36,8
57,62,40,13
76,71,42,57
36,55,92,39
44,6,32,26
74,95,10,5
43,93,86,48
18,59,33,36
31,59,7,9
94,25,12,73
49,9,8,57
37,52,88,82
53,43,98,18
2,39,70,66
24,98,77,11
56,64,62,31
1,36,42,7
77,18,43,26
60,46,29,67
90,33,3,79
82,32,38,39
30,56,21,68
86,95,74,10
61,45,56,70
9,32,6,22
21,50,77,86
34,98,60,61
31,53,96,78
80,24,62,17
2,3,23,41
60,76,40,24
67,22,39,50
31,14,7,16
61,47,43,38
13,24,43,61
2,82,94,93
12,73,88,93
15,86,14,28
56,16,78,27
43,4,24,6
31,32,61,81
11,86,39,68
80,88,38,73
71,1,48,40
40,14,84,58
93,58,92,8
20,46,29,49
93,12,91,93
6,24,82,17
78,5,39,93
32,34,94,24
59,78,55,98
50,85,75,11
15,77,8,35
20,72,12,66
21,8,68,32
33,71,88,5
18,11,88,96
31,79,64,53
58,89,5,65
76,13,9,57
51,51,28,84
35,54,48,13
84,40,12,17
80,37,71,66
52,88,76,75
39,27,11,63
85,5,22,70
21,57,44,30
71,3,56,28
23,73,42,85
77,35,65,74
44,4,83,3
11,93,28,6
23,71,70,41
41,87,28,13
4,72,24,14
24,39,48,16
5,9,20,27
70,8,5,37
41,82,41,28
54,82,90,82
95,18,65,43
57,37,86,93
38,48,35,95
47,13,83,99
43,73,1,12
45,28,12,47
49,38,45,63
66,83,18,61
60,83,67,76
66,92,61,78
80,41,33,7
54,2,52,49
91,14,99,11
9,57,12,38
3,60,50,57
49,98,94,24
62,7,24,46
44,65,54,38
35,54,30,71
70,35,95,47
44,33,47,58
22,76,53,45
80,60,13,69
46,88,44,76
45,45,24,9
67,49,25,84
89,80,48,40
72,27,72,77
60,53,42,77
87,13,2,20
31,32,93,26
94,7,69,94
70,51,39,55
21,36,98,71
21,29,98,75
92,12,81,84
80,17,17,4
41,51,55,49
81,79,76,2
6,14,59,94
44,89,91,32
68,46,54,14
15,47,16,74
88,5,73,26
43,40,97,90
52,54,60,21
50,35,30,32
77,84,25,86
58,64,19,21
23,62,98,67
3,37,8,80
56,27,78,18
96,77,21,84
86,69,28,29
43,18,56,82
11,72,12,90
51,53,25,8
76,45,34,40
73,4,83,84
73,3,78,15
88,2,10,71
22,40,20,64
85,66,47,59
62,61,77,73
17,21,52,70
63,43,9,23
25,65,15,63
90,40,48,20
22,36,99,53
99,13,72,10
96,35,4,77
81,88,71,11
75,51,58,99
22,45,26,45
83,8,91,52
34,80,70,28
40,90,20,79
1,53,64,76
56,14,88,53
7,42,68,14
63,16,58,56
77,48,14,81
77,7,2,66
71,80,33,73
8,3,82,57
99,84,22,19
78,28,77,43
29,77,51,37
20,75,21,99
21,59,41,84
91,64,65,83
95,33,85,31
23,62,78,59
45,19,75,3
66,91,10,94
54,69,85,75
88,89,9,93
22,52,79,58
57,87,14,28
36,92,95,19
3,18,11,55
23,26,71,27
68,18,48,64
97,64,32,66
3,33,47,14
9,99,85,53
40,16,97,55
75,92,36,41
30,88,30,69
68,21,38,64
52,27,49,87
12,55,52,64
8,91,62,17
67,68,93,39
6,47,64,25
1,98,93,41
96,63,1,75
52,28,41,37
70,64,90,51
71,59,37,65
32,74,73,38
83,52,9,24
3,87,63,85
34,26,29,16
64,10,23,13
45,35,99,58
84,7,93,29
43,42,51,55
72,20,58,77
2,47,57,64
13,94,99,18
17,58,16,10
85,62,58,97
17,62,99,14
3,32,6,41
73,52,2,12
19,82,81,54
76,93,9,60
74,85,60,40
60,40,24,48
86,43,99,94
70,43,25,95
22,53,89,76
20,3,97,7
79,86,84,37
80,48,14,59
40,54,1,44
2,91,74,96
39,11,15,84
62,35,59,97
46,80,36,65
20,25,43,66
86,84,27,48
19,44,90,85
74,48,45,29
6,65,18,94
10,2,28,5
84,5,23,53
99,6,49,65
14,73,55,90
32,4,82,96
98,71,47,70
46,85,28,71
30,61,57,90
36,84,89,36
73,63,42,59
59,8,17,37
73,39,34,65
99,27,42,13
39,4,68,20
44,12,66,14
11,52,30,52
61,93,20,11
37,56,87,68
39,54,75,66
18,70,55,61
97,23,97,5
69,44,21,86
72,58,84,49
33,50,22,77
59,80,22,69
19,13,65,79
41,95,59,89
30,47,48,50
22,54,15,69
88,15,57,57
62,71,41,62
84,86,1,27
11,21,89,79
73,69,67,80
50,95,17,85
44,47,60,82
23,75,59,76
19,38,85,70
90,80,45,63
29,61,39,67
70,41,60,6
82,27,40,86
60,31,32,38
90,47,28,21
75,55,80,71
98,50,86,34
4,56,58,43
47,63,80,3
39,34,31,59
58,81,16,14
17,89,34,36
67,49,85,39
34,75,5,75
87,18,39,33
50,35,82,80
84,92,98,61
43,16,44,9
87,86,26,52
73,81,74,10
3,71,23,49
66,42,71,29
97,78,10,79
1,25,4,10
7,93,38,84
8,63,14,11
20,36,19,55
65,81,26,23
25,95,23,28
87,37,80,22
92,67,13,90
20,33,14,32
17,25,58,77
59,86,90,75
59,50,1,83
71,99,55,5
65,16,2,38
11,89,37,9
53,55,56,18
34,8,93,85
9,35,6,58
56,75,10,23
23,27,14,6
39,11,58,8
69,36,69,15
99,4,53,28
41,75,56,24
3,72,35,35
82,70,72,50
91,87,1,85
14,83,25,34
61,76,4,51
64,32,72,96
84,26,32,73
51,66,32,40
97,34,24,96
47,32,59,2
19,48,59,81
54,47,32,26
82,34,65,65
44,87,16,81
30,53,88,83
29,23,10,46
42,91,49,37
89,51,59,19
95,16,96,15
31,42,17,94
20,13,55,83
47,72,30,40
96,94,31,92
90,63,45,68
69,42,75,28
2,90,11,55
24,91,86,33
99,86,37,11
18,98,50,72
37,21,86,2
76,57,42,89
65,57,90,2
80,51,12,57
44,22,58,36
59,79,39,49
74,21,55,73
62,52,4,33
4,31,85,45
31,63,33,64
83,55,57,27
10,36,99,78
97,75,22,64
93,20,18,15
39,51,68,89
19,93,65,65
29,97,62,9
84,29,15,24
1,79,17,7
64,45,72,34
53,80,19,50
40,52,12,13
87,96,45,5
29,16,70,26
84,41,80,51
32,78,47,87
8,58,24,70
54,56,6,64
17,50,17,68
93,40,98,13
39,30,3,54
64,2,91,23
26,77,9,66
67,11,76,72
49,88,95,11
43,3,79,43
45,16,8,6
11,89,73,73
45,27,44,27
8,2,67,81
93,45,55,86
93,6,53,28
35,43,24,83
45,69,67,86
83,69,92,42
9,75,19,71
62,57,66,96
53,39,48,14
20,57,41,6
38,32,60,1
22,86,52,82
69,60,68,56
53,36,5,32
3,5,5,39
32,17,71,45
71,54,38,20
42,63,88,82
32,79,39,24
57,34,76,82
5,96,88,72
92,3,9,40
55,98,81,42
57,57,22,95
63,19,44,79
59,45,43,75
85,24,88,43
99,90,71,43
32,8,11,8
55,24,54,70
72,34,59,23
67,99,19,89
27,48,29,37
75,75,45,63
22,3,41,33
5,62,27,97
29,25,7,8
88,36,4,53
22,18,82,28
85,56,63,70
68,49,4,53
11,74,15,17
14,30,62,53
60,63,32,48
13,45,10,70
8,95,27,74
42,13,98,9
56,20,47,97
63,62,92,15
34,83,45,8
62,97,45,44
45,86,53,76
4,25,21,4
64,19,58,92
25,14,89,50
87,34,8,64
15,17,31,31
95,76,21,36
46,80,90,54
22,44,65,10
68,14,19,86
5,47,40,42
61,79,12,72
81,35,21,5
9,2,83,64
67,13,79,86
66,14,78,91
6,66,10,9
55,8,84,9
53,95,87,39
44,20,77,90
66,26,77,11
30,84,28,29
93,34,35,59
42,96,4,59
41,26,51,96
17,64,97,71
84,83,99,22
94,12,91,82
80,92,81,41
67,73,55,88
88,32,91,40
5,1,91,78
15,23,21,59
10,5,75,17
56,30,17,45
96,51,66,42
78,26,73,9
98,68,97,21
27,94,87,92
31,74,6,47
76,30,68,70
78,71,78,86
43,73,60,21
94,57,85,50
63,75,37,80
53,52,85,7
9,68,72,85
87,51,5,3
77,98,27,10
58,13,22,86
76,45,31,88
51,75,33,84
42,14,57,34
22,35,19,98
18,63,30,25
69,18,29,52
53,28,32,18
22,31,3,19
6,97,92,45
5,66,13,23
76,75,15,62
2,67,81,85
51,99,1,41
87,44,19,84
25,5,28,63
16,84,58,56
60,76,46,51
95,18,18,76
17,10,18,10
55,57,58,45
97,18,73,13
93,88,24,66
85,29,2,30
40,36,50,58
87,86,37,47
42,2,52,98
18,87,97,95
72,87,50,95
65,45,70,39
95,82,79,78
27,94,99,10
48,84,46,18
50,8,52,18
71,52,19,75
31,60,60,80
9,42,24,34
22,30,29,12
49,61,40,22
21,14,97,35
56,37,26,83
60,13,56,68
36,49,16,49
40,55,65,24
19,40,56,7
35,1,8,44
64,49,68,3
89,25,23,78
49,81,2,35
36,99,7,30
98,24,97,89
25,76,93,66
97,74,54,62
48,40,11,63
92,34,1,6
36,20,55,34
84,26,72,28
15,98,44,2
3,81,11,1
45,21,78,93
27,65,16,23
15,84,29,48
98,75,11,95
56,62,37,47
71,82,9,85
43,36,33,12
60,50,87,64
41,52,35,22
11,59,85,37
26,66,71,77
82,32,31,36
19,65,31,6
21,81,27,94
96,35,96,35
80,29,91,56
92,77,16,11
43,87,20,12
59,85,36,9
50,48,21,74
46,31,37,82
53,76,12,22
17,54,44,36
73,81,64,89
34,47,23,17
87,2,76,85
9,4,4,59
35,60,36,86
96,73,39,90
99,4,98,30
49,1,2,79
43,25,94,3
97,76,37,53
12,39,1,81
55,76,15,94
78,53,84,13
14,41,26,58
46,3,40,42
65,83,9,97
8,52,81,80
18,56,82,25
56,1,54,65
98,43,29,8
29,50,18,62
56,77,22,13
10,42,83,47
58,79,58,53
67,7,27,63
29,63,2,75
67,35,54,19
31,57,73,58
63,45,88,45
3,89,65,82
74,10,96,27
71,85,33,33
7,49,18,32
72,44,51,54
4,73,64,49
80,78,30,2
83,45,64,9
94,84,39,21
63,47,11,19
24,93,46,2
69,8,86,2
13,10,95,72
6,99,16,46
90,94,53,61
76,90,91,39
83,27,64,60
66,7,56,28
98,15,59,94
80,2,81,97
83,71,63,58
84,2,61,9
21,73,57,33
5,26,47,62
72,30,70,68
68,63,70,70
36,86,2,31
6,81,58,29
30,30,83,55
41,85,74,4
69,17,39,36
90,1,72,80
91,89,96,47
62,14,77,62
19,47,99,39
29,65,47,34
42,76,71,84
61,53,87,8
10,62,19,74
65,77,2,94
25,93,97,53
53,37,54,26
28,6,21,31
53,31,96,74
19,54,59,16
57,30,47,19
55,99,24,33
10,43,55,88
25,37,62,67
16,55,33,4
74,48,95,13
73,67,64,17
64,48,44,30
46,23,98,25
28,7,19,65
89,7,13,15
73,11,69,83
63,13,83,1
9,17,52,8
94,43,67,41
63,45,65,70
25,7,2,90
9,43,5,30
80,1,80,6
67,5,9,54
2,71,11,3
97,59,55,69
56,69,58,70
36,3,90,89
46,38,59,33
58,16,53,19
26,40,85,21
62,11,88,72
27,42,56,34
53,16,66,45
61,62,22,7
98,59,11,40
50,34,56,16
81,6,23,79
76,62,47,42
73,50,87,41
79,90,37,53
92,6,20,46
94,51,66,27
11,28,57,17
88,49,55,91
59,96,25,98
5,65,58,67
63,77,77,42
67,90,26,7
11,98,36,75
9,87,32,18
28,82,31,13
71,7,58,30
82,54,5,41
44,22,34,54
56,57,95,50
60,63,24,13
22,56,81,28
55,16,33,99
22,45,55,66
82,47,3,88
49,66,79,72
48,16,37,17
31,39,99,79
34,83,5,74
32,50,56,29
54,45,54,49
31,53,96,91
59,57,87,45
50,14,70,35
68,40,24,19
16,32,64,60
46,4,85,94
42,24,41,21
19,93,87,31
33,69,19,67
53,98,7,47
85,71,77,26
23,64,14,97
90,49,1,84
50,31,21,99
44,44,1,4
93,30,10,69
56,35,14,7
86,27,93,4
84,94,63,93
53,14,36,32
10,76,3,39
78,52,93,26
27,55,68,65
22,97,5,18
31,90,97,23
76,50,42,5
95,30,88,13
11,68,47,9
61,42,35,9
90,48,6,98
2,55,12,93
96,81,82,57
18,99,54,94
47,76,92,5
65,79,17,39
42,23,85,65
7,33,15,1
53,41,73,94
33,64,29,3
39,59,96,76
72,94,65,51
95,1,97,28
55,59,49,69
85,14,82,91
92,5,33,71
31,34,34,39
87,58,66,18
8,40,29,66
17,10,19,29
68,10,9,37
33,23,87,59
84,69,49,92
60,14,69,85
23,63,43,23
70,98,43,12
63,99,22,90
90,28,89,5
85,48,45,87
85,50,80,5
45,99,11,29
17,86,29,65
22,77,29,27
83,69,98,11
50,15,32,8
84,37,30,63
56,89,31,35
47,81,80,70
19,23,57,41
62,98,54,46
57,52,89,24
72,55,61,90
69,34,71,71
94,87,26,34
45,29,17,53
32,45,17,78
78,86,6,93
40,70,48,18
7,32,22,20
90,25,65,86
6,61,65,48
2,80,70,4
63,30,60,69
63,62,48,77
41,2,60,1
42,54,2,28
19,54,8,44
14,46,50,3
98,5,71,11
64,93,33,22
48,91,77,11
23,79,17,24
59,60,65,46
66,6,2,90
65,91,83,51
23,26,77,75
31,63,94,82
62,83,81,53
76,83,17,64
97,80,90,24
70,66,45,26
46,45,34,29
61,3,42,42
37,8,11,29
30,43,11,56
13,32,25,33
53,78,45,56
33,27,48,89
78,82,77,51
98,40,30,7
49,60,47,25
74,55,98,15
46,45,9,46
97,10,36,54
78,71,46,10
41,43,71,57
52,67,15,36
91,66,51,95
6,24,38,97
53,67,99,56
57,55,20,1
81,8,42,77
68,46,19,91
97,31,8,41
5,89,42,75
23,49,17,34
56,79,9,31
61,36,37,50
25,85,23,28
19,80,31,27
91,62,57,18
21,67,41,20
71,18,10,7
98,82,53,99
94,3,68,17
69,84,12,67
96,45,1,21
46,83,78,86
11,69,22,19
65,86,34,88
46,55,11,61
1,70,64,22
69,59,11,86
66,67,91,73
23,34,54,44
34,53,27,56
96,94,92,4
31,32,88,79
92,87,85,13
98,64,8,73
84,99,22,6
65,42,18,76
84,39,95,2
58,56,2,96
28,11,17,24
69,6,78,90
49,83,77,84
9,98,69,3
40,11,8,98
70,42,14,6
8,71,52,91
41,96,24,67
40,19,25,52
94,15,18,86
70,57,54,66
55,94,80,37
76,21,89,96
73,28,81,87
93,43,36,48
92,58,73,36
51,10,32,69
64,13,10,84
68,56,12,42
28,97,79,64
60,5,77,73
13,82,54,38
41,88,41,15
72,40,97,74
50,5,3,27
16,91,52,51
91,22,35,55
20,72,71,35
71,60,65,97
53,20,66,79
72,71,26,22
80,66,94,89
3,35,97,13
10,62,50,98
17,73,58,54
30,12,89,84
9,42,22,2
54,73,98,6
9,71,92,30
78,40,50,23
30,96,29,45
9,69,77,68
71,64,73,60
18,28,42,71
29,60,56,43
37,61,88,32
89,28,49,47
84,80,36,63
94,30,58,71
27,98,84,22
13,98,56,2
71,46,1,48
73,33,51,34
29,59,89,49
8,66,50,44
61,61,77,84
68,15,24,89
34,61,7,51
82,45,85,83
39,76,3,76
82,71,3,84
93,24,82,57
77,47,58,46
67,3,29,95
29,96,12,25
27,22,88,64
96,16,61,97
57,23,35,41
39,1,57,94
29,62,1,1
42,71,74,16
72,21,31,69
48,35,88,17
99,83,49,37
60,62,4,32
22,80,67,3
43,50,20,99
93,37,8,2
53,7,71,80
53,81,59,66
85,37,77,97
93,90,91,48
68,42,41,98
49,56,31,51
26,39,76,81
89,25,16,82
9,65,90,1
72,57,66,47
61,51,80,90
34,69,82,86
12,56,35,18
28,52,60,61
83,83,12,25
61,24,7,16
24,53,67,57
44,81,71,43
7,23,79,74
9,60,14,90
73,46,37,46
17,77,91,63
45,53,34,17
4,52,13,42
69,89,47,32
57,85,85,49
32,26,96,32
63,95,7,63
29,62,97,25
13,47,58,22
29,15,6,75
72,99,82,61
23,23,77,92
6,21,64,21
80,35,39,17
73,80,50,14
71,8,82,59
37,5,22,36
73,76,61,7
49,58,53,38
62,87,22,13
37,28,34,68
23,70,68,73
73,83,53,6
70,10,9,21
14,55,19,30
42,50,36,92
28,60,7,66
12,21,19,91
59,47,31,26
74,30,29,26
62,42,82,48
5,56,70,75
52,90,9,96
49,39,17,87
59,24,76,88
76,21,54,6
26,29,49,27
52,75,71,4
76,95,94,41
97,86,26,47
94,37,45,69
92,35,15,38
85,10,86,6
58,11,19,40
67,93,82,56
76,21,17,14
48,44,76,20
20,10,60,47
41,27,71,91
9,36,37,96
45,3,26,49
43,7,82,2
25,61,53,14
36,22,51,63
69,60,11,90
15,8,55,54
68,52,77,88
69,92,14,68
14,74,7,79
62,61,63,69
70,81,61,59
16,59,72,89
67,80,39,72
14,34,7,88
86,61,7,62
90,90,43,48
96,48,55,8
48,88,53,50
27,32,70,16
66,55,21,58
76,2,96,73
35,60,81,52
45,39,71,65
35,62,43,36
65,20,11,33
2,14,29,1
33,19,12,12
42,68,58,53
89,15,7,71
40,84,9,88
69,46,46,80
30,99,23,88
68,58,7,25
79,18,90,67
45,83,41,76
71,95,2,31
95,2,39,59
13,3,58,27
43,36,7,99
17,72,66,13
18,99,11,52
98,92,89,95
49,45,54,92
68,91,80,53
84,24,64,65
53,83,19,91
28,25,66,62
75,19,2,25
76,20,59,41
11,36,12,36
23,46,53,43
59,96,76,62
12,79,45,36
26,84,76,2
84,62,45,44
81,52,50,60
5,63,97,12
98,9,42,64
40,32,22,49
36,1,31,13
43,95,15,70
22,32,11,16
32,96,56,95
36,85,86,22
86,89,29,6
62,49,4,73
96,38,78,39
44,94,85,60
74,9,53,95
69,66,17,71
7,29,65,48
63,28,5,58
53,46,12,92
27,19,11,71
66,39,70,33
11,98,59,64
47,39,60,82
77,15,55,71
95,65,32,44
20,82,40,48
41,24,29,19
17,96,25,8
57,12,56,81
2,72,46,55
7,54,15,5
51,29,53,93
82,87,88,41
10,49,73,91
91,32,98,92
97,9,77,67
88,3,2,38
53,2,46,86
12,32,9,63
81,3,69,87
76,12,86,79
71,33,72,94
28,26,6,2
82,45,48,32
88,45,64,69
56,93,75,85
92,7,65,21
4,24,78,69
44,82,32,85
29,89,31,2
95,79,13,79
42,43,36,55
85,49,82,32
16,71,48,44
52,14,5,93
84,96,23,78
56,65,11,23
63,82,25,17
28,61,18,40
85,5,21,39
69,28,27,21
89,22,68,47
42,87,49,19
15,87,14,26
28,62,72,67
68,51,74,7
92,43,26,81
61,3,7,20
90,66,17,33
6,70,84,16
12,83,24,92
57,98,49,46
78,97,4,94
85,86,33,39
52,34,14,40
66,34,91,23
1,71,20,79
26,60,81,93
9,61,51,40
15,4,56,75
98,35,4,83
83,41,13,10
74,88,22,13
81,10,67,99
71,17,76,43
68,44,38,55
11,98,41,40
84,43,20,51
78,80,86,74
80,73,28,84
59,79,62,17
94,60,36,21
4,20,90,53
52,83,79,97
35,2,40,21
5,15,45,7
73,57,3,84
95,4,7,93
74,33,7,83
34,79,39,3
43,57,68,93
22,4,21,32
78,55,16,36
33,10,63,25
91,36,26,31
24,48,88,79
79,1,58,50
37,97,12,11
1,38,21,93
11,74,57,10
12,11,73,85
14,52,3,87
12,51,92,47
72,28,51,54
33,27,89,58
35,26,83,48
7,37,48,12
85,49,25,36
32,13,88,86
46,80,82,46
64,18,63,88
74,28,97,63
87,70,25,88
83,37,57,5
7,60,31,74
24,93,75,45
35,58,17,61
90,78,71,15
18,39,37,80
52,48,88,42
34,54,37,59
96,25,74,57
27,47,6,78
27,39,72,1
63,15,21,65
27,39,76,34
22,28,73,4
82,35,3,11
7,42,40,34
35,42,87,47
68,64,67,49
13,82,90,43
40,65,83,8
35,16,42,44
44,64,32,32
12,84,65,82
43,11,51,38
3,32,8,49
49,36,80,64
86,47,18,26
20,78,63,24
7,20,56,81
74,3,67,53
52,61,41,64
51,49,78,2
85,18,80,96
41,31,41,84
5,5,65,71
18,97,84,84
9,14,98,54
23,50,58,26
36,60,87,19
66,86,56,39
92,51,6,96
39,75,33,63
65,81,15,44
84,58,19,53
39,24,40,24
86,22,89,84
2,97,33,38
3,74,33,15
96,60,47,38
4,12,18,99
24,38,88,7
32,29,88,74
28,97,73,73
67,53,29,45
92,33,40,86
83,62,5,64
98,43,66,3
81,1,12,8
46,66,14,36
61,16,38,2
4,7,73,53
54,48,68,83
51,65,58,90
60,3,24,17
74,1,98,60
99,32,17,53
1,64,44,4
46,70,94,55
15,52,52,1
49,93,48,51
77,65,32,71
40,63,9,12
77,67,76,52
53,18,52,83
18,7,36,79
13,73,24,29
98,56,49,78
58,96,70,41
68,97,8,30
34,91,36,9
13,54,55,65
33,53,17,3
76,13,27,18
83,80,12,31
54,58,26,89
28,18,36,49
3,68,39,94
11,13,19,76
99,43,88,87
75,81,46,66
90,81,65,93
17,71,34,96
91,15,64,18
21,88,71,40
22,36,72,7
91,64,78,16
